lat,lon,country,state,cod_municipio,county,elevation_m,ano,yield (kg/ha)
-25.7009825744,-49.5348129371197,Brazil,Parana,4106209,Contenda,905.85,2019,3420.0
-25.7009825744,-49.5348129371197,Brazil,Parana,4106209,Contenda,905.85,2020,3834.0
-25.7009825744,-49.5348129371197,Brazil,Parana,4106209,Contenda,905.85,2021,3637.0
-25.7009825744,-49.5348129371197,Brazil,Parana,4106209,Contenda,905.85,2022,3660.0
-25.7009825744,-49.5348129371197,Brazil,Parana,4106209,Contenda,905.85,2023,3930.0
-25.7009825744,-49.5348129371197,Brazil,Parana,4106209,Contenda,905.85,2024,3400.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2016,4084.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2017,3979.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2018,3500.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2019,4000.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2020,4250.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2021,3563.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2022,3621.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2023,3561.0
-24.7361022714,-53.23820647248148,Brazil,Parana,4106308,Corbélia,445.62,2024,3582.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2016,2640.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2017,3600.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2018,3480.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2019,2820.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2020,3240.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2021,3240.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2022,2400.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2023,3714.0
-23.1956821453,-50.65213550031709,Brazil,Parana,4106407,Cornélio Procópio,453.47,2024,1860.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2016,3250.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2017,3300.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2018,3470.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2019,3411.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2020,3720.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2021,3719.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2022,3600.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2023,3677.0
-26.1721082819,-51.91035930922013,Brazil,Parana,4106456,Coronel Domingos Soares,938.64,2024,3500.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2016,3142.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2017,4000.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2018,3700.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2019,3200.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2020,3596.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2021,3689.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2022,1754.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2023,3917.0
-25.9935460141,-52.56022356125608,Brazil,Parana,4106506,Coronel Vivida,733.07,2024,3785.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2016,2400.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2017,3480.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2018,2975.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2019,2500.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2020,3500.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2021,3000.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2022,1363.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2023,4000.0
-24.12577947875,-52.12578555843648,Brazil,Parana,4106555,Corumbataí do Sul,435.58,2024,3100.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2016,3129.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2017,3960.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2018,3700.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2019,2600.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2020,3987.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2021,4059.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2022,1353.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2023,4230.0
-25.59561381835,-53.11838436308034,Brazil,Parana,4106571,Cruzeiro do Iguaçu,504.0,2024,4426.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2016,3200.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2017,3200.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2018,3320.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2019,2399.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2020,3000.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2021,2600.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2022,810.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2023,4000.0
-23.7349923099,-53.06843546484977,Brazil,Parana,4106605,Cruzeiro do Oeste,372.47,2024,2400.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2016,2750.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2017,3200.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2018,3100.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2019,1735.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2020,3300.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2021,3000.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2022,1983.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2023,3600.0
-22.9817827606,-52.15285363002367,Brazil,Parana,4106704,Cruzeiro do Sul,442.02,2024,2355.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2016,2900.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2017,2950.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2018,2750.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2019,2900.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2020,2900.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2021,2900.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2022,2286.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2023,2857.0
-25.89612805615,-51.18375259927539,Brazil,Parana,4106803,Cruz Machado,992.97,2024,2886.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2016,2600.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2017,2600.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2018,2600.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2019,2733.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2020,4463.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2021,2615.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2022,2231.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2023,2620.0
-24.00225063465,-51.46249515618722,Brazil,Parana,4106852,Cruzmaltina,674.86,2024,2727.0
-25.49316639515,-49.28487903627619,Brazil,Parana,4106902,Curitiba,905.85,2022,3500.0
-25.49316639515,-49.28487903627619,Brazil,Parana,4106902,Curitiba,905.85,2023,3600.0
-25.49316639515,-49.28487903627619,Brazil,Parana,4106902,Curitiba,905.85,2024,3138.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2016,2300.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2017,3200.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2018,3700.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2019,3700.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2020,3400.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2021,3966.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2022,3720.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2023,3720.0
-23.9904081468,-50.44100928708717,Brazil,Parana,4107009,Curiúva,756.19,2024,2550.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2016,3200.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2017,3200.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2018,3200.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2019,1900.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2020,2600.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2021,3000.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2022,600.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2023,3200.0
-22.6377169295,-52.88973228731176,Brazil,Parana,4107108,Diamante do Norte,304.26,2024,1800.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2016,2900.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2017,3500.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2018,3400.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2019,2980.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2020,3720.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2021,3100.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2022,3100.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2023,4090.0
-24.9990261664,-52.69879332345216,Brazil,Parana,4107124,Diamante do Sul,636.07,2024,3750.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2016,3340.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2017,3060.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2018,3300.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2019,3471.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2020,3719.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2021,3101.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2022,1020.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2023,3100.0
-24.9677707756,-54.08886872589106,Brazil,Parana,4107157,Diamante D'Oeste,257.01,2024,2975.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2016,3222.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2017,3700.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2018,3600.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2019,2960.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2020,3937.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2021,4112.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2022,1327.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2023,4291.0
-25.7412800486,-53.06753487059734,Brazil,Parana,4107207,Dois Vizinhos,504.0,2024,3895.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2016,3199.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2017,2700.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2018,3560.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2019,2200.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2020,3200.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2021,3200.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2022,500.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2023,4090.0
-23.35086815165,-53.29426536810074,Brazil,Parana,4107256,Douradina,372.47,2024,2400.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2016,3224.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2017,3200.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2018,3400.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2019,3500.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2020,3600.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2021,3000.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2022,1000.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2023,4200.0
-23.5685826091,-52.22678856114366,Brazil,Parana,4107306,Doutor Camargo,391.47,2024,3200.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2016,3120.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2017,3500.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2018,3700.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2019,3320.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2020,3893.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2021,3900.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2022,900.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2023,3886.0
-25.88150506855,-53.12139326232225,Brazil,Parana,4107405,Enéas Marques,627.56,2024,3360.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2016,2805.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2017,3495.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2018,3470.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2019,2479.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2020,3650.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2021,3400.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2022,620.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2023,4560.0
-23.7614325864,-52.28196155821256,Brazil,Parana,4107504,Engenheiro Beltrão,531.27,2024,3000.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2016,3000.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2017,3000.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2019,1607.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2020,1875.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2021,2500.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2022,450.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2023,3300.0
-23.72567828615,-53.79662202476027,Brazil,Parana,4107520,Esperança Nova,314.4,2024,2900.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2016,3287.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2017,3800.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2018,3720.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2019,1900.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2020,3900.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2021,3900.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2022,820.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2023,2772.0
-24.7079505853,-54.23615628876762,Brazil,Parana,4107538,Entre Rios do Oeste,275.67,2024,3120.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2016,2420.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2017,4000.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2018,3700.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2019,3220.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2020,4181.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2021,3720.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2022,3960.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2023,4340.0
-25.3813149027,-52.77317922230728,Brazil,Parana,4107546,Espigão Alto do Iguaçu,706.5,2024,4095.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2016,3083.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2017,3480.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2018,3500.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2019,2480.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2020,3700.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2021,4000.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2022,1240.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2023,4000.0
-24.12173562065,-52.61884263112528,Brazil,Parana,4107553,Farol,531.27,2024,2480.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2016,2650.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2017,2650.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2018,2650.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2019,2252.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2020,4240.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2021,2650.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2022,2876.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2023,3600.0
-24.00253802315,-51.24388121585463,Brazil,Parana,4107603,Faxinal,674.86,2024,3100.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2016,3495.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2017,3600.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2018,3420.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2019,3520.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2020,3580.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2021,3396.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2022,3450.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2023,3700.0
-25.6806683002,-49.30111984610187,Brazil,Parana,4107652,Fazenda Rio Grande,905.85,2024,3200.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2016,3221.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2017,3480.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2018,3400.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2019,2800.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2020,3600.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2021,3400.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2022,1000.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2023,4260.0
-23.8933495723,-52.02643756681321,Brazil,Parana,4107702,Fênix,435.58,2024,3800.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2016,2990.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2017,3650.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2018,3350.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2019,3400.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2020,3325.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2021,3500.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2022,3500.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2023,4000.0
-25.48885153855,-50.51050692220055,Brazil,Parana,4107736,Fernandes Pinheiro,848.71,2024,3946.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2016,3001.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2017,3000.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2018,3000.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2019,3667.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2020,3200.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2021,3966.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2022,3966.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2023,3750.0
-23.85651304655,-50.42007024935361,Brazil,Parana,4107751,Figueira,756.19,2024,3750.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2016,3470.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2017,3000.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2018,3350.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2019,2400.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2020,3300.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2021,2600.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2022,1000.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2023,4090.0
-23.33744501795,-52.35504608070754,Brazil,Parana,4107801,Floraí,391.47,2024,2400.0
-26.25414676265,-53.23244716406967,Brazil,Parana,4107850,Flor da Serra do Sul,683.58,2016,3010.0
-26.25414676265,-53.23244716406967,Brazil,Parana,4107850,Flor da Serra do Sul,683.58,2017,3600.0
-26.25414676265,-53.23244716406967,Brazil,Parana,4107850,Flor da Serra do Sul,683.58,2018,3600.0
-26.25414676265,-53.23244716406967,Brazil,Parana,4107850,Flor da Serra do Sul,683.58,2019,3130.0
