parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,80314.30254662334,341200.5101693852,36903.322252626844,4107520,3.0,-23.72567828615,-53.79662202476027
AMAXTB014,260368.57733861313,674992.1325846945,206241.06251948085,4107520,3.0,-23.72567828615,-53.79662202476027
AMAXTB082,1915518.8313913164,3598099.68374897,1915518.8313913164,4107520,3.0,-23.72567828615,-53.79662202476027
AMAXTB200,1807056.2781176951,3268130.184219185,1807056.2781176951,4107520,3.0,-23.72567828615,-53.79662202476027
TMPFTB000,0.0,0.0,0.0,4107520,3.0,-23.72567828615,-53.79662202476027
TMPFTB008,1390.1061601999265,3405.928513762907,807.2261774713371,4107520,3.0,-23.72567828615,-53.79662202476027
TMPFTB020,1032149.9970052425,1728293.2261312855,1032149.9970052425,4107520,3.0,-23.72567828615,-53.79662202476027
TMPFTB035,2067092.0610477559,3459013.3740235055,2067092.0610477559,4107520,3.0,-23.72567828615,-53.79662202476027
TMPFTB045,0.0,0.0,0.0,4107520,3.0,-23.72567828615,-53.79662202476027
EFFTB000,0.0,0.0,0.0,4107520,3.0,-23.72567828615,-53.79662202476027
EFFTB040,0.0,0.0,0.0,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB000,316725.3787987952,763742.817905555,265975.2345458664,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB021,61796.43875891715,265362.73046237,38030.723317010415,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB029,120915.70122927829,427795.05570843373,104782.67145063943,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB064,289905.26910786267,975016.6646106776,275846.67981458904,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB100,1272671.765710003,2522266.835930691,1272671.765710003,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB200,263095.5345712898,630732.8444451442,263095.5345712898,4107520,3.0,-23.72567828615,-53.79662202476027
RFSETB000,171013.15357138717,340365.776852273,-171013.15357138717,4107520,3.0,-23.72567828615,-53.79662202476027
RFSETB200,591793.9434189498,1401415.5637623768,-591793.9434189498,4107520,3.0,-23.72567828615,-53.79662202476027
CFET,25741.307772654545,222768.6687943468,-23562.493322480517,4107520,3.0,-23.72567828615,-53.79662202476027
CVL,132291.0078709676,256168.9261928037,129859.2269649171,4107520,3.0,-23.72567828615,-53.79662202476027
CVO,691654.1475152313,1475632.3866551328,691654.1475152313,4107520,3.0,-23.72567828615,-53.79662202476027
CVR,31861.256955730198,103541.75388649947,29403.662775098514,4107520,3.0,-23.72567828615,-53.79662202476027
CVS,65439.198490435054,138007.878070511,64969.21030104354,4107520,3.0,-23.72567828615,-53.79662202476027
DEPNR,3727.0214309953417,24422.949009425083,3682.059981122674,4107520,3.0,-23.72567828615,-53.79662202476027
DLC,376021.7489700973,1536446.51670617,-366579.60969626874,4107520,3.0,-23.72567828615,-53.79662202476027
DLO,111633.57374381699,956328.3723149126,-94930.58682603869,4107520,3.0,-23.72567828615,-53.79662202476027
DVSEND,2989397.8000443596,4470202.781761967,2989397.8000443596,4107520,3.0,-23.72567828615,-53.79662202476027
DVSI,0.0,0.0,0.0,4107520,3.0,-23.72567828615,-53.79662202476027
IAIRDU,74345.57766121236,408272.21720992145,73383.48054431328,4107520,3.0,-23.72567828615,-53.79662202476027
IDSL,844956.1459028877,2739394.048232915,-685287.5332257188,4107520,3.0,-23.72567828615,-53.79662202476027
IOX,13043.5140235152,77402.12374623457,-13043.5140235152,4107520,3.0,-23.72567828615,-53.79662202476027
PERDL,5565.264405452342,43727.42436377072,-5511.766232485373,4107520,3.0,-23.72567828615,-53.79662202476027
Q10,30025.372918202047,88003.22826438703,-29679.385818426592,4107520,3.0,-23.72567828615,-53.79662202476027
RDMCR,8126.238843764205,73479.8930223862,8126.238843764205,4107520,3.0,-23.72567828615,-53.79662202476027
RDI,31532.933325748247,175843.05809876195,-207.01258598134476,4107520,3.0,-23.72567828615,-53.79662202476027
RGRLAI,23347.357892664844,226662.8127879913,23136.714431448436,4107520,3.0,-23.72567828615,-53.79662202476027
RML,311566.1784424821,591647.0999920302,-311566.1784424821,4107520,3.0,-23.72567828615,-53.79662202476027
RMO,415056.30268618406,1278896.3381351456,-415056.30268618406,4107520,3.0,-23.72567828615,-53.79662202476027
RMR,117966.04414050214,313505.3552055492,-117966.04414050214,4107520,3.0,-23.72567828615,-53.79662202476027
RMS,176874.9897839549,327555.3015384305,-176874.9897839549,4107520,3.0,-23.72567828615,-53.79662202476027
RRI,50790.590375447646,231205.5744143625,50741.04495307378,4107520,3.0,-23.72567828615,-53.79662202476027
SLATB,0.0,0.0,0.0,4107520,3.0,-23.72567828615,-53.79662202476027
SPAN,1046554.0525599432,2124664.4036795055,1046341.7962053055,4107520,3.0,-23.72567828615,-53.79662202476027
TBASE,162654.19617663597,467429.6840748562,138230.91294648414,4107520,3.0,-23.72567828615,-53.79662202476027
TBASEM,104950.19111712162,381490.8884807372,34026.39788970136,4107520,3.0,-23.72567828615,-53.79662202476027
TDWI,1250501.8736479578,3496421.9388005445,1188561.3525629877,4107520,3.0,-23.72567828615,-53.79662202476027
TEFFMX,30672.833387394956,81301.4016254793,-8547.436894562841,4107520,3.0,-23.72567828615,-53.79662202476027
TSUM1,577634.3922692513,1441550.2211105705,141371.04614774015,4107520,3.0,-23.72567828615,-53.79662202476027
TSUM2,1126025.7677179724,2307270.6379250316,1102417.5344264908,4107520,3.0,-23.72567828615,-53.79662202476027
TSUMEM,43521.60388085293,123257.40717281865,21013.81491330677,4107520,3.0,-23.72567828615,-53.79662202476027
