parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,51582.41473941519,145352.53954158974,40797.31290389678,4105300,3.0,-25.28811170295,-53.75926516775226
AMAXTB014,299142.57534365775,907733.9432596364,260902.67506368845,4105300,3.0,-25.28811170295,-53.75926516775226
AMAXTB082,1403637.8855833027,2699278.7445415463,1403637.8855833027,4105300,3.0,-25.28811170295,-53.75926516775226
AMAXTB200,1977388.0464630937,3708203.208801647,1977388.0464630937,4105300,3.0,-25.28811170295,-53.75926516775226
TMPFTB000,0.0,0.0,0.0,4105300,3.0,-25.28811170295,-53.75926516775226
TMPFTB008,5058.322447503067,21911.532243589485,4449.910773965186,4105300,3.0,-25.28811170295,-53.75926516775226
TMPFTB020,1705353.8934000751,2838321.820940692,1705353.8934000751,4105300,3.0,-25.28811170295,-53.75926516775226
TMPFTB035,1775026.1002952852,4032139.8406661735,1775026.1002952852,4105300,3.0,-25.28811170295,-53.75926516775226
TMPFTB045,0.0,0.0,0.0,4105300,3.0,-25.28811170295,-53.75926516775226
EFFTB000,0.0,0.0,0.0,4105300,3.0,-25.28811170295,-53.75926516775226
EFFTB040,0.0,0.0,0.0,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB000,593437.618291814,1409994.587681317,514581.39146147453,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB021,65547.79320509583,229259.30436931562,46909.030606452616,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB029,156070.20532007187,452977.28151891776,123678.57861661064,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB064,299350.121041912,704625.9637188204,270271.4699273838,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB100,1314938.4135276205,2271935.3620098615,1314938.4135276205,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB200,352892.8166858046,1270682.2690292238,352892.8166858046,4105300,3.0,-25.28811170295,-53.75926516775226
RFSETB000,194612.83134651015,576697.310730252,-194612.83134651015,4105300,3.0,-25.28811170295,-53.75926516775226
RFSETB200,629762.3136491745,1213868.770763799,-629762.3136491745,4105300,3.0,-25.28811170295,-53.75926516775226
CFET,40322.51913484857,200658.42881542793,-39389.631875500294,4105300,3.0,-25.28811170295,-53.75926516775226
CVL,202120.01660443182,427445.26594168314,199746.24538946565,4105300,3.0,-25.28811170295,-53.75926516775226
CVO,798434.5519885811,1859205.112766453,798434.5519885811,4105300,3.0,-25.28811170295,-53.75926516775226
CVR,17387.228208499448,34681.107123250906,10224.74716375199,4105300,3.0,-25.28811170295,-53.75926516775226
CVS,51930.11040385307,121006.10108772326,51930.11040385307,4105300,3.0,-25.28811170295,-53.75926516775226
DEPNR,38526.507825664085,135477.05899958377,38526.507825664085,4105300,3.0,-25.28811170295,-53.75926516775226
DLC,437161.3176207673,2050476.4458383662,-358405.91399656626,4105300,3.0,-25.28811170295,-53.75926516775226
DLO,12736.396889163903,83546.35677670871,-12736.396889163903,4105300,3.0,-25.28811170295,-53.75926516775226
DVSEND,3797403.7593582845,5457217.597364006,3797403.7593582845,4105300,3.0,-25.28811170295,-53.75926516775226
DVSI,0.0,0.0,0.0,4105300,3.0,-25.28811170295,-53.75926516775226
IAIRDU,5581.254299889913,31230.401461836096,5481.387845731549,4105300,3.0,-25.28811170295,-53.75926516775226
IDSL,778512.7668181029,2891980.443891424,-694500.2567497067,4105300,3.0,-25.28811170295,-53.75926516775226
IOX,25520.798476368727,167836.2595188016,-25520.798476368727,4105300,3.0,-25.28811170295,-53.75926516775226
PERDL,4909.005954042935,20150.1210059719,-4909.005954042935,4105300,3.0,-25.28811170295,-53.75926516775226
Q10,14351.203398498847,38621.442338129775,-1858.0934955894654,4105300,3.0,-25.28811170295,-53.75926516775226
RDMCR,5071.853481834404,28130.2798921005,5071.853481834404,4105300,3.0,-25.28811170295,-53.75926516775226
RDI,60107.06397660942,250896.4170874704,46229.302617649984,4105300,3.0,-25.28811170295,-53.75926516775226
RGRLAI,1690.9010109434116,11047.022202263188,-196.70495752464242,4105300,3.0,-25.28811170295,-53.75926516775226
RML,435322.9407978566,699179.2783408181,-435322.9407978566,4105300,3.0,-25.28811170295,-53.75926516775226
RMO,269571.38013228105,745343.6666924792,-269571.38013228105,4105300,3.0,-25.28811170295,-53.75926516775226
RMR,221667.24607192155,609594.2269019992,-221667.24607192155,4105300,3.0,-25.28811170295,-53.75926516775226
RMS,279692.21349123423,551461.9936344221,-279692.21349123423,4105300,3.0,-25.28811170295,-53.75926516775226
RRI,90209.78035423392,313584.4495303689,80381.80931911316,4105300,3.0,-25.28811170295,-53.75926516775226
SLATB,0.0,0.0,0.0,4105300,3.0,-25.28811170295,-53.75926516775226
SPAN,637011.2290739549,1349724.3184516747,635736.8337399433,4105300,3.0,-25.28811170295,-53.75926516775226
TBASE,286695.8324149156,890085.4692067852,284545.94956655084,4105300,3.0,-25.28811170295,-53.75926516775226
TBASEM,74052.11817575064,152378.07666542855,-11485.429484961855,4105300,3.0,-25.28811170295,-53.75926516775226
TDWI,1023350.1008838805,2551926.930942886,986968.6102315963,4105300,3.0,-25.28811170295,-53.75926516775226
TEFFMX,24594.024341659144,75665.66735112488,-1285.7245563895956,4105300,3.0,-25.28811170295,-53.75926516775226
TSUM1,708903.3062063131,1602996.8162030377,1345.1728258332762,4105300,3.0,-25.28811170295,-53.75926516775226
TSUM2,866185.5028370984,1822711.453963559,837371.5691914515,4105300,3.0,-25.28811170295,-53.75926516775226
TSUMEM,48630.65523212007,139775.12175188042,-13396.834496230455,4105300,3.0,-25.28811170295,-53.75926516775226
