parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,42760.0952825458,107600.77429069077,32434.759112510317,4110607,3.0,-24.0593655669,-53.6802740045632
AMAXTB014,260217.44302402233,835100.1559530653,224778.5350816867,4110607,3.0,-24.0593655669,-53.6802740045632
AMAXTB082,1232150.1169727687,2451572.6976650087,1232150.1169727687,4110607,3.0,-24.0593655669,-53.6802740045632
AMAXTB200,1650984.842522299,3397012.080996164,1650984.842522299,4110607,3.0,-24.0593655669,-53.6802740045632
TMPFTB000,0.0,0.0,0.0,4110607,3.0,-24.0593655669,-53.6802740045632
TMPFTB008,1824.563877824591,9324.583230237242,1642.0687642747612,4110607,3.0,-24.0593655669,-53.6802740045632
TMPFTB020,1100118.626868795,2082961.163828548,1100118.626868795,4110607,3.0,-24.0593655669,-53.6802740045632
TMPFTB035,1919460.461750885,4034407.469659569,1919460.461750885,4110607,3.0,-24.0593655669,-53.6802740045632
TMPFTB045,0.0,0.0,0.0,4110607,3.0,-24.0593655669,-53.6802740045632
EFFTB000,0.0,0.0,0.0,4110607,3.0,-24.0593655669,-53.6802740045632
EFFTB040,0.0,0.0,0.0,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB000,577131.7668862694,1332801.5211528481,500806.7269746412,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB021,47505.78668328398,148649.04511156294,35329.281374833125,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB029,151377.71503388885,450482.7860029892,125285.50511214975,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB064,283237.9270490218,603253.4199134319,257125.20384444593,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB100,1068575.9232981815,1751079.1552861754,1068575.9232981815,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB200,326478.3804336043,1174117.7170823114,326478.3804336043,4110607,3.0,-24.0593655669,-53.6802740045632
RFSETB000,223117.22255865822,1006082.1269669029,-223117.22255865822,4110607,3.0,-24.0593655669,-53.6802740045632
RFSETB200,566547.4668658553,1105615.454231582,-566547.4668658553,4110607,3.0,-24.0593655669,-53.6802740045632
CFET,53083.74245916415,319504.469268439,-51678.36913337043,4110607,3.0,-24.0593655669,-53.6802740045632
CVL,179469.76765700083,356252.07185854536,176525.8545336283,4110607,3.0,-24.0593655669,-53.6802740045632
CVO,740146.9814758162,1739646.7320188652,740146.9814758162,4110607,3.0,-24.0593655669,-53.6802740045632
CVR,16461.024178945398,34220.64170443607,10217.572852672567,4110607,3.0,-24.0593655669,-53.6802740045632
CVS,41454.76705674322,96792.66281272606,41454.76705674322,4110607,3.0,-24.0593655669,-53.6802740045632
DEPNR,62840.057142714046,272293.27789525647,61422.619815595426,4110607,3.0,-24.0593655669,-53.6802740045632
DLC,357220.31285863376,1797516.9231527508,-296945.19721447077,4110607,3.0,-24.0593655669,-53.6802740045632
DLO,9592.611839608908,62362.12197981615,850.8737073509838,4110607,3.0,-24.0593655669,-53.6802740045632
DVSEND,3314806.8955497798,4935423.599695499,3314806.8955497798,4110607,3.0,-24.0593655669,-53.6802740045632
DVSI,0.0,0.0,0.0,4110607,3.0,-24.0593655669,-53.6802740045632
IAIRDU,3703.8115808259313,20217.202711818783,3670.1053279470107,4110607,3.0,-24.0593655669,-53.6802740045632
IDSL,715450.4122688489,2610331.2686491883,-644301.2683147152,4110607,3.0,-24.0593655669,-53.6802740045632
IOX,21996.544795367707,131991.9127211262,-21996.544795367707,4110607,3.0,-24.0593655669,-53.6802740045632
PERDL,3066.425878902357,12142.57059878453,-3066.425878902357,4110607,3.0,-24.0593655669,-53.6802740045632
Q10,22861.815361925735,63726.478284554236,-22681.857228290224,4110607,3.0,-24.0593655669,-53.6802740045632
RDMCR,6483.506030751768,48357.092340712115,6483.506030751768,4110607,3.0,-24.0593655669,-53.6802740045632
RDI,55070.86295971488,273390.09215875523,44478.90549234187,4110607,3.0,-24.0593655669,-53.6802740045632
RGRLAI,988.2820342570604,7659.296648265999,-590.1401060325078,4110607,3.0,-24.0593655669,-53.6802740045632
RML,371274.3307637497,616641.7029623913,-371274.3307637497,4110607,3.0,-24.0593655669,-53.6802740045632
RMO,232845.4982463325,657431.4049814848,-232845.4982463325,4110607,3.0,-24.0593655669,-53.6802740045632
RMR,180286.71012254566,495566.9048014389,-180286.71012254566,4110607,3.0,-24.0593655669,-53.6802740045632
RMS,254040.5635016704,512605.7195565612,-254040.5635016704,4110607,3.0,-24.0593655669,-53.6802740045632
RRI,91973.1265316911,352475.5499564017,84399.20612457827,4110607,3.0,-24.0593655669,-53.6802740045632
SLATB,0.0,0.0,0.0,4110607,3.0,-24.0593655669,-53.6802740045632
SPAN,620425.4919783722,1370526.2799719519,619357.3081216275,4110607,3.0,-24.0593655669,-53.6802740045632
TBASE,210881.8984448326,629231.7615075632,209374.00458873768,4110607,3.0,-24.0593655669,-53.6802740045632
TBASEM,56138.70227319557,118003.96772888406,-13414.419128952957,4110607,3.0,-24.0593655669,-53.6802740045632
TDWI,1034783.2081101856,2507623.0626212866,1005536.7964763246,4110607,3.0,-24.0593655669,-53.6802740045632
TEFFMX,28384.5488121321,88157.3696277204,12034.329455719011,4110607,3.0,-24.0593655669,-53.6802740045632
TSUM1,553853.7780219039,1404650.6047153508,146866.48828835576,4110607,3.0,-24.0593655669,-53.6802740045632
TSUM2,812001.0744359219,1666875.8323696745,802060.1924883643,4110607,3.0,-24.0593655669,-53.6802740045632
TSUMEM,55969.96530343154,131538.24834780316,-6402.682570696983,4110607,3.0,-24.0593655669,-53.6802740045632
