parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,26663.79140766407,63425.07797443996,15636.279805899017,4103479,3.0,-23.9505616934,-53.55879025392635
AMAXTB014,235522.36346043684,710841.9868727975,161135.90648324,4103479,3.0,-23.9505616934,-53.55879025392635
AMAXTB082,1309332.7220220617,2246637.4035235937,1309332.7220220617,4103479,3.0,-23.9505616934,-53.55879025392635
AMAXTB200,1760868.5910306713,3024286.1128776846,1760868.5910306713,4103479,3.0,-23.9505616934,-53.55879025392635
TMPFTB000,0.0,0.0,0.0,4103479,3.0,-23.9505616934,-53.55879025392635
TMPFTB008,1079.2072044088293,3592.4100028492126,531.2548823960225,4103479,3.0,-23.9505616934,-53.55879025392635
TMPFTB020,1109214.3133145366,1907324.4839343412,1109214.3133145366,4103479,3.0,-23.9505616934,-53.55879025392635
TMPFTB035,1569899.6998729096,2981219.6371790715,1569899.6998729096,4103479,3.0,-23.9505616934,-53.55879025392635
TMPFTB045,0.0,0.0,0.0,4103479,3.0,-23.9505616934,-53.55879025392635
EFFTB000,0.0,0.0,0.0,4103479,3.0,-23.9505616934,-53.55879025392635
EFFTB040,0.0,0.0,0.0,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB000,690374.7997795295,1635345.1763889173,596105.6302960485,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB021,78628.04149362353,173804.75874232876,53027.75506943479,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB029,152880.48912048875,430340.8609064324,122987.90991569136,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB064,225375.95750163513,854851.4905599584,197738.8008912501,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB100,1339960.3567010865,2698683.773995206,1339960.3567010865,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB200,353324.0492296874,1182273.3530278495,353324.0492296874,4103479,3.0,-23.9505616934,-53.55879025392635
RFSETB000,130329.5454031106,216144.84739524373,-130329.5454031106,4103479,3.0,-23.9505616934,-53.55879025392635
RFSETB200,468359.93997714785,920873.1080944039,-468359.93997714785,4103479,3.0,-23.9505616934,-53.55879025392635
CFET,11245.165659567709,59035.31343320108,-4316.296341919124,4103479,3.0,-23.9505616934,-53.55879025392635
CVL,157082.00283257395,368720.4954746293,155581.85268214016,4103479,3.0,-23.9505616934,-53.55879025392635
CVO,841128.2454637167,1588927.2468922709,841128.2454637167,4103479,3.0,-23.9505616934,-53.55879025392635
CVR,7855.457755936809,21416.65995160071,4522.309291720212,4103479,3.0,-23.9505616934,-53.55879025392635
CVS,66028.32080589463,133335.10024567414,66028.29623665339,4103479,3.0,-23.9505616934,-53.55879025392635
DEPNR,21906.013198970813,84338.93926205953,17135.655615362877,4103479,3.0,-23.9505616934,-53.55879025392635
DLC,505698.42766977893,2269626.685479213,-263476.8145352079,4103479,3.0,-23.9505616934,-53.55879025392635
DLO,24817.20363541784,104535.81741632622,-4441.45250187057,4103479,3.0,-23.9505616934,-53.55879025392635
DVSEND,3655200.004512994,4796410.146961365,3655200.004512994,4103479,3.0,-23.9505616934,-53.55879025392635
DVSI,0.0,0.0,0.0,4103479,3.0,-23.9505616934,-53.55879025392635
IAIRDU,70466.41539859623,440804.6543662654,65880.42511297426,4103479,3.0,-23.9505616934,-53.55879025392635
IDSL,765973.3834652093,3094983.7602152005,-699946.1085869707,4103479,3.0,-23.9505616934,-53.55879025392635
IOX,52615.21403765579,376443.2557505638,-51223.511274983684,4103479,3.0,-23.9505616934,-53.55879025392635
PERDL,7724.720310680808,31299.140731562704,-7585.389869057785,4103479,3.0,-23.9505616934,-53.55879025392635
Q10,30431.683757339044,73064.85930106278,-30289.038219654478,4103479,3.0,-23.9505616934,-53.55879025392635
RDMCR,49161.51322839496,275523.7864861291,49161.51322839496,4103479,3.0,-23.9505616934,-53.55879025392635
RDI,28288.723693971977,102934.8722398776,25164.997851044023,4103479,3.0,-23.9505616934,-53.55879025392635
RGRLAI,1429.3146802644617,9154.678840227236,-965.3296115590446,4103479,3.0,-23.9505616934,-53.55879025392635
RML,325533.55899273267,517532.4247614834,-325533.55899273267,4103479,3.0,-23.9505616934,-53.55879025392635
RMO,363578.70553913206,975863.8214759019,-363578.70553913206,4103479,3.0,-23.9505616934,-53.55879025392635
RMR,114666.54312914296,207444.14196962147,-114666.54312914296,4103479,3.0,-23.9505616934,-53.55879025392635
RMS,220454.7899349273,452754.756005966,-220454.7899349273,4103479,3.0,-23.9505616934,-53.55879025392635
RRI,49866.962365501655,230008.66550163346,49161.832654060985,4103479,3.0,-23.9505616934,-53.55879025392635
SLATB,0.0,0.0,0.0,4103479,3.0,-23.9505616934,-53.55879025392635
SPAN,986579.4267936667,2259552.3209650367,985762.9310115617,4103479,3.0,-23.9505616934,-53.55879025392635
TBASE,293480.30055083864,653000.3268710683,267384.4619231304,4103479,3.0,-23.9505616934,-53.55879025392635
TBASEM,48399.01050966667,134316.78781584138,-4947.337948489547,4103479,3.0,-23.9505616934,-53.55879025392635
TDWI,959675.9390021414,2274031.8284386946,913949.5656778287,4103479,3.0,-23.9505616934,-53.55879025392635
TEFFMX,40938.58314109352,101124.0471447788,8918.970057931936,4103479,3.0,-23.9505616934,-53.55879025392635
TSUM1,940154.3879245588,2123556.4886228153,577431.3613535862,4103479,3.0,-23.9505616934,-53.55879025392635
TSUM2,803409.3363015603,1472051.930725169,796114.3623021309,4103479,3.0,-23.9505616934,-53.55879025392635
TSUMEM,42044.67434058914,96689.61764760636,-5770.247375288497,4103479,3.0,-23.9505616934,-53.55879025392635
