parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,50888.37369542096,248762.8763601085,41100.9238364244,4113809,0.0,-22.7421884452,-51.65890005408514
AMAXTB014,244948.19158604756,673525.2983148593,189791.2932250766,4113809,0.0,-22.7421884452,-51.65890005408514
AMAXTB082,1873495.0364340788,3677295.7448816844,1873495.0364340788,4113809,0.0,-22.7421884452,-51.65890005408514
AMAXTB200,1803508.8725727024,3344791.2565350947,1803508.8725727024,4113809,0.0,-22.7421884452,-51.65890005408514
TMPFTB000,0.0,0.0,0.0,4113809,0.0,-22.7421884452,-51.65890005408514
TMPFTB008,581.4516485267928,1566.5642155292016,403.9263546828342,4113809,0.0,-22.7421884452,-51.65890005408514
TMPFTB020,1065179.1708646724,1835786.1297052684,1065179.1708646724,4113809,0.0,-22.7421884452,-51.65890005408514
TMPFTB035,1950883.1553155177,3469734.3353007687,1950883.1553155177,4113809,0.0,-22.7421884452,-51.65890005408514
TMPFTB045,0.0,0.0,0.0,4113809,0.0,-22.7421884452,-51.65890005408514
EFFTB000,0.0,0.0,0.0,4113809,0.0,-22.7421884452,-51.65890005408514
EFFTB040,0.0,0.0,0.0,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB000,311445.43179243343,808153.5325919858,261461.06136592288,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB021,57523.44606874484,227991.55045003092,33750.934532462044,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB029,90626.6559735753,236683.05242301628,72227.9805986554,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB064,281273.507631814,950697.6076114804,266638.081785525,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB100,1287214.4863768413,2549079.606461605,1287056.9288825204,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB200,261650.73496267546,647840.2684611422,261650.73496267546,4113809,0.0,-22.7421884452,-51.65890005408514
RFSETB000,162309.39871030842,320585.93836067803,-162309.39871030842,4113809,0.0,-22.7421884452,-51.65890005408514
RFSETB200,556157.4136524377,1371188.130931819,-556157.4136524377,4113809,0.0,-22.7421884452,-51.65890005408514
CFET,29884.207810440115,247449.27918964138,-29057.379416966724,4113809,0.0,-22.7421884452,-51.65890005408514
CVL,117739.60287369117,224310.2555106474,115255.54123579286,4113809,0.0,-22.7421884452,-51.65890005408514
CVO,686458.7203631656,1524516.5003237634,686458.7203631656,4113809,0.0,-22.7421884452,-51.65890005408514
CVR,31223.071313103123,105847.17468085118,28775.82549710691,4113809,0.0,-22.7421884452,-51.65890005408514
CVS,58163.16859076974,125181.20551774744,58163.16859076974,4113809,0.0,-22.7421884452,-51.65890005408514
DEPNR,1329.778636266276,8085.168936357332,1315.4705715730915,4113809,0.0,-22.7421884452,-51.65890005408514
DLC,577610.5515221902,2315342.010552589,-577610.5515221902,4113809,0.0,-22.7421884452,-51.65890005408514
DLO,20473.099841983312,95517.2523362143,3208.7648568974796,4113809,0.0,-22.7421884452,-51.65890005408514
DVSEND,3104919.899769098,4700519.209617497,3104919.899769098,4113809,0.0,-22.7421884452,-51.65890005408514
DVSI,0.0,0.0,0.0,4113809,0.0,-22.7421884452,-51.65890005408514
IAIRDU,57600.547638762364,340172.1302439843,57600.547638762364,4113809,0.0,-22.7421884452,-51.65890005408514
IDSL,1042184.5230605504,2967309.931615443,-905433.6341946411,4113809,0.0,-22.7421884452,-51.65890005408514
IOX,16110.158426070147,101115.28264376531,-15541.362178010517,4113809,0.0,-22.7421884452,-51.65890005408514
PERDL,1770.1065502250137,12080.08300889752,-1050.3520403068128,4113809,0.0,-22.7421884452,-51.65890005408514
Q10,27169.41478201559,73514.8396247909,-27085.320095718493,4113809,0.0,-22.7421884452,-51.65890005408514
RDMCR,734.2247822794073,7275.353120338016,720.6453152570373,4113809,0.0,-22.7421884452,-51.65890005408514
RDI,32830.52082573807,198510.16228702158,3821.0376411113775,4113809,0.0,-22.7421884452,-51.65890005408514
RGRLAI,18384.00128872826,175510.79104719794,18041.553827564643,4113809,0.0,-22.7421884452,-51.65890005408514
RML,297748.2337397564,595118.5592721574,-297748.2337397564,4113809,0.0,-22.7421884452,-51.65890005408514
RMO,424614.2945319185,1315821.5374346361,-424614.2945319185,4113809,0.0,-22.7421884452,-51.65890005408514
RMR,84939.75053547983,140210.44338344806,-84939.75053547983,4113809,0.0,-22.7421884452,-51.65890005408514
RMS,159268.49483767626,304140.8042392121,-159268.49483767626,4113809,0.0,-22.7421884452,-51.65890005408514
RRI,30365.078594640087,165865.77486004343,30162.820666531217,4113809,0.0,-22.7421884452,-51.65890005408514
SLATB,0.0,0.0,0.0,4113809,0.0,-22.7421884452,-51.65890005408514
SPAN,942743.5935724959,2045024.007038173,942460.5073844537,4113809,0.0,-22.7421884452,-51.65890005408514
TBASE,163348.4514437364,496118.1973091389,137034.5912352308,4113809,0.0,-22.7421884452,-51.65890005408514
TBASEM,56420.41241149805,152443.56009837132,23610.70905878002,4113809,0.0,-22.7421884452,-51.65890005408514
TDWI,1268964.9376404039,3552157.752127777,1231829.3370901982,4113809,0.0,-22.7421884452,-51.65890005408514
TEFFMX,48206.633783277364,130634.75507442745,1990.469307759576,4113809,0.0,-22.7421884452,-51.65890005408514
TSUM1,494285.03780853463,1315507.4829313254,220082.88309524462,4113809,0.0,-22.7421884452,-51.65890005408514
TSUM2,1182345.8558024918,2401599.123641033,1165822.6526912246,4113809,0.0,-22.7421884452,-51.65890005408514
TSUMEM,38201.397550264715,111404.73987226875,14206.502774694876,4113809,0.0,-22.7421884452,-51.65890005408514
