parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,65036.01775596386,206578.5532162782,47596.63943393512,4125506,2.0,-25.6498066695,-49.10837297394617
AMAXTB014,282674.4262008911,752341.1279219749,246355.3724373808,4125506,2.0,-25.6498066695,-49.10837297394617
AMAXTB082,1365038.6846110583,2298250.393080554,1365038.6846110583,4125506,2.0,-25.6498066695,-49.10837297394617
AMAXTB200,2174657.6037372462,3722116.458073392,2174657.6037372462,4125506,2.0,-25.6498066695,-49.10837297394617
TMPFTB000,0.0,0.0,0.0,4125506,2.0,-25.6498066695,-49.10837297394617
TMPFTB008,61883.45095683441,206320.06266755486,58006.96025096779,4125506,2.0,-25.6498066695,-49.10837297394617
TMPFTB020,2670490.0531869354,3753758.439625179,2670490.0531869354,4125506,2.0,-25.6498066695,-49.10837297394617
TMPFTB035,1071098.8654145217,2541613.1715897406,1071098.8654145217,4125506,2.0,-25.6498066695,-49.10837297394617
TMPFTB045,0.0,0.0,0.0,4125506,2.0,-25.6498066695,-49.10837297394617
EFFTB000,0.0,0.0,0.0,4125506,2.0,-25.6498066695,-49.10837297394617
EFFTB040,0.0,0.0,0.0,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB000,515633.06406231166,1338839.542612529,430800.59648280794,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB021,74015.95329472896,223064.74861310754,49381.06246519569,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB029,146655.99458053146,470081.47147830465,102965.34772546924,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB064,331440.31439555186,889438.4106454068,291001.3581647775,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB100,1400451.3159510167,2791464.122081337,1400451.3159510167,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB200,385781.7982529562,1301472.645167395,385781.7982529562,4125506,2.0,-25.6498066695,-49.10837297394617
RFSETB000,165095.14851740777,352977.76775276184,-165095.14851740777,4125506,2.0,-25.6498066695,-49.10837297394617
RFSETB200,693166.3722731691,1332620.7824762436,-693166.3722731691,4125506,2.0,-25.6498066695,-49.10837297394617
CFET,13608.53000887859,59709.214517819644,-13363.464155892756,4125506,2.0,-25.6498066695,-49.10837297394617
CVL,203398.29478695226,397240.26160573226,202120.21082937007,4125506,2.0,-25.6498066695,-49.10837297394617
CVO,906334.3986113842,2074214.8850205839,906334.3986113842,4125506,2.0,-25.6498066695,-49.10837297394617
CVR,18317.464747260325,36726.70599844095,12175.715541774198,4125506,2.0,-25.6498066695,-49.10837297394617
CVS,62689.111841766986,144838.10145339576,62689.111841766986,4125506,2.0,-25.6498066695,-49.10837297394617
DEPNR,20606.635214793198,123033.09960410367,20606.635214793198,4125506,2.0,-25.6498066695,-49.10837297394617
DLC,514632.4237470564,2480987.1694379044,-440628.2980546957,4125506,2.0,-25.6498066695,-49.10837297394617
DLO,9520.870561867143,64297.10707560288,-9105.824509606993,4125506,2.0,-25.6498066695,-49.10837297394617
DVSEND,4398494.557683232,6149357.297119865,4398494.557683232,4125506,2.0,-25.6498066695,-49.10837297394617
DVSI,0.0,0.0,0.0,4125506,2.0,-25.6498066695,-49.10837297394617
IAIRDU,4625.826084702412,35518.85893824332,4524.898655093607,4125506,2.0,-25.6498066695,-49.10837297394617
IDSL,984405.9348756553,3424126.825289903,-957491.3907163718,4125506,2.0,-25.6498066695,-49.10837297394617
IOX,24068.30652800026,202210.1221985173,-24067.181401055932,4125506,2.0,-25.6498066695,-49.10837297394617
PERDL,1323.167870067964,9526.457825770165,-1323.167870067964,4125506,2.0,-25.6498066695,-49.10837297394617
Q10,53339.144756159934,127318.3281396196,53339.144756159934,4125506,2.0,-25.6498066695,-49.10837297394617
RDMCR,4033.6009351937223,34118.223176613974,4033.6009351937223,4125506,2.0,-25.6498066695,-49.10837297394617
RDI,114192.70690033118,586658.526375601,113902.6478525214,4125506,2.0,-25.6498066695,-49.10837297394617
RGRLAI,4042.517055996953,25927.407848790855,2988.738541905435,4125506,2.0,-25.6498066695,-49.10837297394617
RML,469964.9540902033,802868.7769244805,-469964.9540902033,4125506,2.0,-25.6498066695,-49.10837297394617
RMO,322334.503748799,859951.7256314631,-322334.503748799,4125506,2.0,-25.6498066695,-49.10837297394617
RMR,140295.99864192377,312885.29756868136,-140295.99864192377,4125506,2.0,-25.6498066695,-49.10837297394617
RMS,279763.1036363129,553452.2012431663,-279763.1036363129,4125506,2.0,-25.6498066695,-49.10837297394617
RRI,95355.09031779332,455941.8049361097,95355.09031779332,4125506,2.0,-25.6498066695,-49.10837297394617
SLATB,0.0,0.0,0.0,4125506,2.0,-25.6498066695,-49.10837297394617
SPAN,744562.5795111466,1734311.9612329076,742527.3763745668,4125506,2.0,-25.6498066695,-49.10837297394617
TBASE,428653.8770945319,1295750.8689928758,425667.3134413771,4125506,2.0,-25.6498066695,-49.10837297394617
TBASEM,102741.99367739866,266526.4963471507,1712.4781321103196,4125506,2.0,-25.6498066695,-49.10837297394617
TDWI,880434.2656550156,2336824.0575469113,835448.5692765047,4125506,2.0,-25.6498066695,-49.10837297394617
TEFFMX,6858.127483010741,31099.67121245068,-81.34347491731809,4125506,2.0,-25.6498066695,-49.10837297394617
TSUM1,905500.3121772031,2049116.325979275,-179291.95055417193,4125506,2.0,-25.6498066695,-49.10837297394617
TSUM2,920598.1049197885,1709550.4883148433,878963.570397805,4125506,2.0,-25.6498066695,-49.10837297394617
TSUMEM,61882.209338131026,152631.05192607504,-4275.8336165546325,4125506,2.0,-25.6498066695,-49.10837297394617
