parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,72060.52682119414,372581.20611833245,47469.418468573895,4101853,0.0,-24.3776975891,-51.54427771729035
AMAXTB014,197824.76967488986,478474.5076720281,160894.75159352887,4101853,0.0,-24.3776975891,-51.54427771729035
AMAXTB082,1239337.960520961,1934367.1488192233,1236738.4537817813,4101853,0.0,-24.3776975891,-51.54427771729035
AMAXTB200,1353119.509083104,2572496.0313096433,1353119.509083104,4101853,0.0,-24.3776975891,-51.54427771729035
TMPFTB000,0.0,0.0,0.0,4101853,0.0,-24.3776975891,-51.54427771729035
TMPFTB008,1994.3469302244484,7472.52601379512,1559.4858781490266,4101853,0.0,-24.3776975891,-51.54427771729035
TMPFTB020,1396734.707216815,2382513.109639273,1396734.707216815,4101853,0.0,-24.3776975891,-51.54427771729035
TMPFTB035,1869201.0074408306,3824906.4760091873,1869201.0074408306,4101853,0.0,-24.3776975891,-51.54427771729035
TMPFTB045,0.0,0.0,0.0,4101853,0.0,-24.3776975891,-51.54427771729035
EFFTB000,0.0,0.0,0.0,4101853,0.0,-24.3776975891,-51.54427771729035
EFFTB040,0.0,0.0,0.0,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB000,463482.42062695,1070262.597781476,387980.2331424838,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB021,91865.94802403048,360478.7122357049,61916.6694291362,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB029,108345.89447916765,298770.1641904002,95497.4673179644,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB064,248228.99795306675,753510.3968309048,239000.0437911588,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB100,955941.646885483,2005743.7069989808,955941.646885483,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB200,300163.8893080352,640422.3769831739,300163.8893080352,4101853,0.0,-24.3776975891,-51.54427771729035
RFSETB000,151001.4525568422,327422.2141772303,-151001.4525568422,4101853,0.0,-24.3776975891,-51.54427771729035
RFSETB200,587252.926383487,1327622.5705193158,-587252.926383487,4101853,0.0,-24.3776975891,-51.54427771729035
CFET,18956.1536308505,117406.05131496953,-18702.96771769202,4101853,0.0,-24.3776975891,-51.54427771729035
CVL,139253.41874979707,448042.0621492497,139253.41874979707,4101853,0.0,-24.3776975891,-51.54427771729035
CVO,844082.853600048,1716296.0376330887,844082.853600048,4101853,0.0,-24.3776975891,-51.54427771729035
CVR,14595.70276119531,41308.91210570559,11298.177964404524,4101853,0.0,-24.3776975891,-51.54427771729035
CVS,40802.54203134864,77921.08465057031,40802.54203134864,4101853,0.0,-24.3776975891,-51.54427771729035
DEPNR,12060.923106614156,67200.44420591419,12058.361891285835,4101853,0.0,-24.3776975891,-51.54427771729035
DLC,345453.4033053802,1764775.2428678293,-342824.42569982394,4101853,0.0,-24.3776975891,-51.54427771729035
DLO,96756.58160053115,618182.8105365798,73495.88837729176,4101853,0.0,-24.3776975891,-51.54427771729035
DVSEND,3731221.3661055863,5314688.653340968,3731221.3661055863,4101853,0.0,-24.3776975891,-51.54427771729035
DVSI,0.0,0.0,0.0,4101853,0.0,-24.3776975891,-51.54427771729035
IAIRDU,18258.708458474088,115459.83227634575,17385.75676402572,4101853,0.0,-24.3776975891,-51.54427771729035
IDSL,276629.8176469033,1448927.7613249624,-263927.4971342891,4101853,0.0,-24.3776975891,-51.54427771729035
IOX,37026.832965558635,260606.64574708612,-35653.94371005534,4101853,0.0,-24.3776975891,-51.54427771729035
PERDL,70703.08455971074,689187.6245628147,-69620.99943801989,4101853,0.0,-24.3776975891,-51.54427771729035
Q10,5743.934378084588,15344.724694546234,-1207.8251393505757,4101853,0.0,-24.3776975891,-51.54427771729035
RDMCR,1331.0190598541615,12626.271349724075,1331.0190598541615,4101853,0.0,-24.3776975891,-51.54427771729035
RDI,31717.107336830733,193794.6410525908,-7445.847514699558,4101853,0.0,-24.3776975891,-51.54427771729035
RGRLAI,48568.032320560065,236635.21903081305,45479.043417059416,4101853,0.0,-24.3776975891,-51.54427771729035
RML,310122.4470822941,482532.1054464074,-310122.4470822941,4101853,0.0,-24.3776975891,-51.54427771729035
RMO,211037.43661594682,521868.1068368995,-211037.43661594682,4101853,0.0,-24.3776975891,-51.54427771729035
RMR,73751.0390064409,163596.07807279617,-73751.0390064409,4101853,0.0,-24.3776975891,-51.54427771729035
RMS,159162.290215921,325572.25041934144,-159162.290215921,4101853,0.0,-24.3776975891,-51.54427771729035
RRI,59861.00134504787,293677.3301719305,56006.042772119625,4101853,0.0,-24.3776975891,-51.54427771729035
SLATB,0.0,0.0,0.0,4101853,0.0,-24.3776975891,-51.54427771729035
SPAN,948344.9690430182,2411582.4836294996,948069.6439000237,4101853,0.0,-24.3776975891,-51.54427771729035
TBASE,221822.12823937842,834274.0700117102,57455.90667888469,4101853,0.0,-24.3776975891,-51.54427771729035
TBASEM,28148.611953745283,87121.24161004502,9581.76957736937,4101853,0.0,-24.3776975891,-51.54427771729035
TDWI,1291951.285692854,2892887.7686882755,1185571.3812819289,4101853,0.0,-24.3776975891,-51.54427771729035
TEFFMX,34551.247287353974,86286.05743964294,-2479.313313374756,4101853,0.0,-24.3776975891,-51.54427771729035
TSUM1,824863.2270869325,1816661.8102856206,106677.22588196435,4101853,0.0,-24.3776975891,-51.54427771729035
TSUM2,951784.3940029249,1969660.211632451,939358.0926824418,4101853,0.0,-24.3776975891,-51.54427771729035
TSUMEM,60964.25021853799,172536.11315290068,18847.257427115845,4101853,0.0,-24.3776975891,-51.54427771729035
