parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,136971.91829360859,856299.2551311144,93725.32427847687,4125605,2.0,-25.93259763995,-50.44052914273517
AMAXTB014,216121.3049762688,552474.4531339142,155872.33059771208,4125605,2.0,-25.93259763995,-50.44052914273517
AMAXTB082,2061230.8705993248,4009895.9039862095,2061230.8705993248,4125605,2.0,-25.93259763995,-50.44052914273517
AMAXTB200,2453440.977342909,3804620.6020938046,2453440.977342909,4125605,2.0,-25.93259763995,-50.44052914273517
TMPFTB000,0.0,0.0,0.0,4125605,2.0,-25.93259763995,-50.44052914273517
TMPFTB008,30409.113857460008,76134.86076330768,27824.502488864397,4125605,2.0,-25.93259763995,-50.44052914273517
TMPFTB020,2231872.175065425,3478749.8817242533,2231872.175065425,4125605,2.0,-25.93259763995,-50.44052914273517
TMPFTB035,1447567.1599483003,2529331.465870333,1447567.1599483003,4125605,2.0,-25.93259763995,-50.44052914273517
TMPFTB045,0.0,0.0,0.0,4125605,2.0,-25.93259763995,-50.44052914273517
EFFTB000,0.0,0.0,0.0,4125605,2.0,-25.93259763995,-50.44052914273517
EFFTB040,0.0,0.0,0.0,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB000,331848.6328543981,782000.9848825327,275961.803020572,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB021,55595.71664510013,140943.99429497228,27687.120293788492,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB029,248330.73550985657,1468799.8441689855,230734.85172117205,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB064,294411.5442851697,861985.0963661458,263835.1395193515,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB100,1322360.0659526899,2502952.6940585673,1321320.711586704,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB200,370825.44323507184,873855.194767612,370825.44323507184,4125605,2.0,-25.93259763995,-50.44052914273517
RFSETB000,174765.8749940542,390990.019605326,-174765.8749940542,4125605,2.0,-25.93259763995,-50.44052914273517
RFSETB200,688088.8519051954,1336659.0280111625,-688088.8519051954,4125605,2.0,-25.93259763995,-50.44052914273517
CFET,26698.355872566393,205398.04029091934,-26611.518900088136,4125605,2.0,-25.93259763995,-50.44052914273517
CVL,149063.5672770891,319001.68133101566,141327.1139201593,4125605,2.0,-25.93259763995,-50.44052914273517
CVO,1101791.2278019406,1965880.8842485482,1101791.2278019406,4125605,2.0,-25.93259763995,-50.44052914273517
CVR,29973.481645499334,107352.76557824142,27160.30341258747,4125605,2.0,-25.93259763995,-50.44052914273517
CVS,59571.79806576116,88749.31006736372,59571.79806576116,4125605,2.0,-25.93259763995,-50.44052914273517
DEPNR,16592.023872244783,74053.99582405004,16592.023872244783,4125605,2.0,-25.93259763995,-50.44052914273517
DLC,300037.77025015914,1435730.60455858,-293464.33926015126,4125605,2.0,-25.93259763995,-50.44052914273517
DLO,180623.57064719326,1137146.372958151,-170386.90833412937,4125605,2.0,-25.93259763995,-50.44052914273517
DVSEND,4191226.185682426,5578311.161638291,4191226.185682426,4125605,2.0,-25.93259763995,-50.44052914273517
DVSI,0.0,0.0,0.0,4125605,2.0,-25.93259763995,-50.44052914273517
IAIRDU,57992.92520267724,283959.7993950391,57259.11082269351,4125605,2.0,-25.93259763995,-50.44052914273517
IDSL,977344.1244018764,3262595.195129261,-811826.5031479129,4125605,2.0,-25.93259763995,-50.44052914273517
IOX,30413.51422249564,190707.18334759583,-30413.51422249564,4125605,2.0,-25.93259763995,-50.44052914273517
PERDL,12781.78709236194,88529.67604243249,-12574.654329488514,4125605,2.0,-25.93259763995,-50.44052914273517
Q10,52417.27193052172,102456.45247359663,52417.27193052172,4125605,2.0,-25.93259763995,-50.44052914273517
RDMCR,20692.29923162184,121773.21995390899,20692.29923162184,4125605,2.0,-25.93259763995,-50.44052914273517
RDI,43684.785286246944,251916.4417306448,26039.281726547,4125605,2.0,-25.93259763995,-50.44052914273517
RGRLAI,54199.62597538109,537422.9798418068,53311.862553034975,4125605,2.0,-25.93259763995,-50.44052914273517
RML,364897.610610323,656013.4538054995,-364897.610610323,4125605,2.0,-25.93259763995,-50.44052914273517
RMO,535364.1829613103,1706840.1289213568,-535364.1829613103,4125605,2.0,-25.93259763995,-50.44052914273517
RMR,142574.1083164416,327085.79155394185,-142574.1083164416,4125605,2.0,-25.93259763995,-50.44052914273517
RMS,267212.9185725225,505655.24312644557,-267212.9185725225,4125605,2.0,-25.93259763995,-50.44052914273517
RRI,75777.39366604417,313489.1826935661,75133.33662675471,4125605,2.0,-25.93259763995,-50.44052914273517
SLATB,0.0,0.0,0.0,4125605,2.0,-25.93259763995,-50.44052914273517
SPAN,1452375.925412944,2745911.059864673,1450668.8497035613,4125605,2.0,-25.93259763995,-50.44052914273517
TBASE,371054.95586942,1012678.7622062674,334806.56086490885,4125605,2.0,-25.93259763995,-50.44052914273517
TBASEM,80969.48070559077,183296.92545720388,-18803.47671088647,4125605,2.0,-25.93259763995,-50.44052914273517
TDWI,1350881.584063593,3673390.998924785,1247543.8578488394,4125605,2.0,-25.93259763995,-50.44052914273517
TEFFMX,15330.976579610542,44849.84370249647,-3385.2129213591857,4125605,2.0,-25.93259763995,-50.44052914273517
TSUM1,817251.94775808,2124725.6138438685,-30470.29853287261,4125605,2.0,-25.93259763995,-50.44052914273517
TSUM2,1721389.947334384,3996265.70796473,1677161.5454329443,4125605,2.0,-25.93259763995,-50.44052914273517
TSUMEM,53066.10397048307,153293.54709221504,7932.302899343991,4125605,2.0,-25.93259763995,-50.44052914273517
