parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,85199.6112436722,458093.8900714333,59418.37683405033,4117214,0.0,-23.5943400702,-50.74460850490014
AMAXTB014,249214.19518131728,687987.1979439728,204571.86699638743,4117214,0.0,-23.5943400702,-50.74460850490014
AMAXTB082,1351132.9208434895,2148877.033862966,1348215.0332589648,4117214,0.0,-23.5943400702,-50.74460850490014
AMAXTB200,1632153.0944067051,3061485.3991904384,1632153.0944067051,4117214,0.0,-23.5943400702,-50.74460850490014
TMPFTB000,0.0,0.0,0.0,4117214,0.0,-23.5943400702,-50.74460850490014
TMPFTB008,1411.5927469721555,6191.493066200019,1177.8809110023676,4117214,0.0,-23.5943400702,-50.74460850490014
TMPFTB020,1839579.2614968934,3060000.9741103,1839579.2614968934,4117214,0.0,-23.5943400702,-50.74460850490014
TMPFTB035,1882515.8184384084,3961592.7553826035,1882515.8184384084,4117214,0.0,-23.5943400702,-50.74460850490014
TMPFTB045,0.0,0.0,0.0,4117214,0.0,-23.5943400702,-50.74460850490014
EFFTB000,0.0,0.0,0.0,4117214,0.0,-23.5943400702,-50.74460850490014
EFFTB040,0.0,0.0,0.0,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB000,446611.24268053524,1011253.3441249124,367606.07501863135,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB021,117890.89072896219,600229.5860695805,84585.92872279603,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB029,113569.94048471068,301810.7143171888,98422.62690781649,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB064,245003.6791667241,730124.0138534303,229142.2839334526,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB100,1056662.376266752,2328388.9881696883,1056538.0401665834,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB200,353573.88456522743,778704.9083407946,353573.88456522743,4117214,0.0,-23.5943400702,-50.74460850490014
RFSETB000,152877.92274538823,323445.3455971682,-152877.92274538823,4117214,0.0,-23.5943400702,-50.74460850490014
RFSETB200,642192.3875829551,1423409.0904833002,-642192.3875829551,4117214,0.0,-23.5943400702,-50.74460850490014
CFET,25219.33580532873,133677.63688949982,-19309.24910644255,4117214,0.0,-23.5943400702,-50.74460850490014
CVL,144179.76586886152,456496.3888009294,144179.76586886152,4117214,0.0,-23.5943400702,-50.74460850490014
CVO,1009609.3369317919,1997529.288992169,1009609.3369317919,4117214,0.0,-23.5943400702,-50.74460850490014
CVR,18329.120381821573,53410.29204733122,14655.445533067485,4117214,0.0,-23.5943400702,-50.74460850490014
CVS,50718.58234232503,121336.72405166214,50718.58234232503,4117214,0.0,-23.5943400702,-50.74460850490014
DEPNR,42012.64649603869,180427.78929166816,42012.64649603869,4117214,0.0,-23.5943400702,-50.74460850490014
DLC,417940.09403742576,2067091.9978022708,-417258.6218670409,4117214,0.0,-23.5943400702,-50.74460850490014
DLO,83617.8479080685,486906.57158489386,63107.2630578673,4117214,0.0,-23.5943400702,-50.74460850490014
DVSEND,4278945.238462026,6055430.3661881,4278945.238462026,4117214,0.0,-23.5943400702,-50.74460850490014
DVSI,0.0,0.0,0.0,4117214,0.0,-23.5943400702,-50.74460850490014
IAIRDU,17680.3086039195,99890.59933434115,15915.764828333015,4117214,0.0,-23.5943400702,-50.74460850490014
IDSL,343859.7325757791,1797785.384198627,-328909.4101207245,4117214,0.0,-23.5943400702,-50.74460850490014
IOX,25281.1820891278,115295.03682649674,-25281.1820891278,4117214,0.0,-23.5943400702,-50.74460850490014
PERDL,73941.96561876411,707220.4565524878,-73506.49255757117,4117214,0.0,-23.5943400702,-50.74460850490014
Q10,7240.780553460417,16319.039223335505,6141.080667418325,4117214,0.0,-23.5943400702,-50.74460850490014
RDMCR,3167.405925506255,22414.348866034186,3167.405925506255,4117214,0.0,-23.5943400702,-50.74460850490014
RDI,68045.28161160722,320427.72681448446,38901.40505580342,4117214,0.0,-23.5943400702,-50.74460850490014
RGRLAI,50670.513645849824,242451.10037515612,46361.76915475559,4117214,0.0,-23.5943400702,-50.74460850490014
RML,320981.29405065184,485137.1053379854,-320981.29405065184,4117214,0.0,-23.5943400702,-50.74460850490014
RMO,241692.08207114972,602950.0549862689,-241692.08207114972,4117214,0.0,-23.5943400702,-50.74460850490014
RMR,82037.12698059081,204006.45198995247,-82037.12698059081,4117214,0.0,-23.5943400702,-50.74460850490014
RMS,171178.77106803,354468.86658042856,-171178.77106803,4117214,0.0,-23.5943400702,-50.74460850490014
RRI,65542.80497291782,233829.8568806061,65494.624622398216,4117214,0.0,-23.5943400702,-50.74460850490014
SLATB,0.0,0.0,0.0,4117214,0.0,-23.5943400702,-50.74460850490014
SPAN,975695.2417956798,2531731.1487735026,975320.5644413598,4117214,0.0,-23.5943400702,-50.74460850490014
TBASE,271539.4060161914,922464.2137692648,68859.63626254453,4117214,0.0,-23.5943400702,-50.74460850490014
TBASEM,34900.71631980953,86598.92670745678,-6678.646201002149,4117214,0.0,-23.5943400702,-50.74460850490014
TDWI,1449878.6234115246,3177678.7529258737,1331324.0702705113,4117214,0.0,-23.5943400702,-50.74460850490014
TEFFMX,45723.35605292538,140517.98069031085,-3357.2238667033275,4117214,0.0,-23.5943400702,-50.74460850490014
TSUM1,940105.8011907812,2121898.4465640434,31705.024247353227,4117214,0.0,-23.5943400702,-50.74460850490014
TSUM2,1058583.3680733945,2198886.088093126,1025288.4309197275,4117214,0.0,-23.5943400702,-50.74460850490014
TSUMEM,55432.268411054814,147314.3705665091,20218.31892605047,4117214,0.0,-23.5943400702,-50.74460850490014
