parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,82094.04812134203,350989.1174656516,35704.147809924616,4114708,3.0,-23.5852877239,-53.22152263003292
AMAXTB014,261610.77620858888,683883.5128923438,206202.7741083573,4114708,3.0,-23.5852877239,-53.22152263003292
AMAXTB082,1933081.771355311,3609006.0602106815,1933081.771355311,4114708,3.0,-23.5852877239,-53.22152263003292
AMAXTB200,1834125.7443620139,3333515.717852795,1834125.7443620139,4114708,3.0,-23.5852877239,-53.22152263003292
TMPFTB000,0.0,0.0,0.0,4114708,3.0,-23.5852877239,-53.22152263003292
TMPFTB008,900.479018432177,2406.1135435882484,475.4582947450141,4114708,3.0,-23.5852877239,-53.22152263003292
TMPFTB020,1004144.8048069796,1690198.1852898146,1004144.8048069796,4114708,3.0,-23.5852877239,-53.22152263003292
TMPFTB035,2094771.5535667185,3499308.626577639,2094771.5535667185,4114708,3.0,-23.5852877239,-53.22152263003292
TMPFTB045,0.0,0.0,0.0,4114708,3.0,-23.5852877239,-53.22152263003292
EFFTB000,0.0,0.0,0.0,4114708,3.0,-23.5852877239,-53.22152263003292
EFFTB040,0.0,0.0,0.0,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB000,312187.3463281209,767471.7260393054,259941.66127181757,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB021,58865.329595543066,250753.5958696128,35002.45599243357,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB029,109798.55345561741,353465.0450385859,94026.48896242506,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB064,283782.3312436454,963076.4660400815,269186.2821226921,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB100,1257583.6494918494,2493004.77458112,1257583.6494918494,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB200,256446.70992307484,630155.2942006032,256446.70992307484,4114708,3.0,-23.5852877239,-53.22152263003292
RFSETB000,167497.22254986916,326928.5141910754,-167497.22254986916,4114708,3.0,-23.5852877239,-53.22152263003292
RFSETB200,597268.2550999016,1417149.0993723911,-597268.2550999016,4114708,3.0,-23.5852877239,-53.22152263003292
CFET,23871.23422439533,182289.5180220171,-23379.231049775583,4114708,3.0,-23.5852877239,-53.22152263003292
CVL,130406.56183930559,253560.1264017333,127900.03204597699,4114708,3.0,-23.5852877239,-53.22152263003292
CVO,695240.208806938,1491969.812710982,695240.208806938,4114708,3.0,-23.5852877239,-53.22152263003292
CVR,31863.55228616197,103679.77309550963,29356.961602646457,4114708,3.0,-23.5852877239,-53.22152263003292
CVS,64576.279520286545,134145.96703010626,64085.00322954752,4114708,3.0,-23.5852877239,-53.22152263003292
DEPNR,3013.1065387747194,20407.7191859416,2965.1403887229144,4114708,3.0,-23.5852877239,-53.22152263003292
DLC,391483.5031559486,1571102.77367158,-384514.40219612024,4114708,3.0,-23.5852877239,-53.22152263003292
DLO,111341.02796245474,961497.4602417364,-98543.1918754537,4114708,3.0,-23.5852877239,-53.22152263003292
DVSEND,2979559.054511253,4505609.418728589,2979559.054511253,4114708,3.0,-23.5852877239,-53.22152263003292
DVSI,0.0,0.0,0.0,4114708,3.0,-23.5852877239,-53.22152263003292
IAIRDU,39891.55296315057,196287.7777567057,38891.863533835756,4114708,3.0,-23.5852877239,-53.22152263003292
IDSL,833528.3448313401,2723661.15908301,-668616.3587187554,4114708,3.0,-23.5852877239,-53.22152263003292
IOX,10832.113022269541,64092.787300654054,-10832.113022269541,4114708,3.0,-23.5852877239,-53.22152263003292
PERDL,18168.085158063244,167539.30538179696,-17998.332610168007,4114708,3.0,-23.5852877239,-53.22152263003292
Q10,32975.54909868869,92293.17592777443,-32913.47972864286,4114708,3.0,-23.5852877239,-53.22152263003292
RDMCR,3125.0237337423673,31250.237337423674,3125.0237337423673,4114708,3.0,-23.5852877239,-53.22152263003292
RDI,29240.867530956526,162957.4449728438,4552.476943651087,4114708,3.0,-23.5852877239,-53.22152263003292
RGRLAI,24294.01011329627,235372.3629156594,24042.554964923944,4114708,3.0,-23.5852877239,-53.22152263003292
RML,306551.68576822686,581694.1273352959,-306551.68576822686,4114708,3.0,-23.5852877239,-53.22152263003292
RMO,413971.45175289025,1274890.1425640287,-413971.45175289025,4114708,3.0,-23.5852877239,-53.22152263003292
RMR,117834.66944326308,319024.5854709373,-117834.66944326308,4114708,3.0,-23.5852877239,-53.22152263003292
RMS,177168.67479682763,329070.8308823734,-177168.67479682763,4114708,3.0,-23.5852877239,-53.22152263003292
RRI,50288.196266094055,241217.8484376183,49771.944105918614,4114708,3.0,-23.5852877239,-53.22152263003292
SLATB,0.0,0.0,0.0,4114708,3.0,-23.5852877239,-53.22152263003292
SPAN,1032783.0660066349,2118744.7564106337,1032555.5731585767,4114708,3.0,-23.5852877239,-53.22152263003292
TBASE,154424.76431085804,452613.00595827855,132457.49020945217,4114708,3.0,-23.5852877239,-53.22152263003292
TBASEM,75048.4074268953,196960.42529765703,11218.579607687378,4114708,3.0,-23.5852877239,-53.22152263003292
TDWI,1242245.5746268565,3478093.706800091,1177597.8789949708,4114708,3.0,-23.5852877239,-53.22152263003292
TEFFMX,47672.47432577559,117324.99749790873,-9137.342999291513,4114708,3.0,-23.5852877239,-53.22152263003292
TSUM1,552152.8705166708,1400585.4144188717,149146.33311533567,4114708,3.0,-23.5852877239,-53.22152263003292
TSUM2,1139102.216914137,2335736.0521620614,1113235.756030551,4114708,3.0,-23.5852877239,-53.22152263003292
TSUMEM,38059.135231630506,90433.30356205472,7550.349310049198,4114708,3.0,-23.5852877239,-53.22152263003292
