parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,144695.29016711653,790845.4034548361,86744.28836398665,4120150,1.0,-25.59024977805,-52.37428372111235
AMAXTB014,232722.6519119706,564006.4210897629,160415.98600629024,4120150,1.0,-25.59024977805,-52.37428372111235
AMAXTB082,1927870.7097578857,3750542.5948728295,1927870.7097578857,4120150,1.0,-25.59024977805,-52.37428372111235
AMAXTB200,2215438.3062469875,3405751.4267200255,2215438.3062469875,4120150,1.0,-25.59024977805,-52.37428372111235
TMPFTB000,0.0,0.0,0.0,4120150,1.0,-25.59024977805,-52.37428372111235
TMPFTB008,4050.422248995726,11423.536964926981,3355.9104400065753,4120150,1.0,-25.59024977805,-52.37428372111235
TMPFTB020,1879224.3390767234,2830285.339140369,1879224.3390767234,4120150,1.0,-25.59024977805,-52.37428372111235
TMPFTB035,1522376.2570643937,2609646.2856093897,1522376.2570643937,4120150,1.0,-25.59024977805,-52.37428372111235
TMPFTB045,0.0,0.0,0.0,4120150,1.0,-25.59024977805,-52.37428372111235
EFFTB000,0.0,0.0,0.0,4120150,1.0,-25.59024977805,-52.37428372111235
EFFTB040,0.0,0.0,0.0,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB000,315918.5799888179,726802.3916622648,258364.65940331522,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB021,63512.128341773154,224649.78095760723,36900.71126602571,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB029,249054.9918410679,1408361.750397261,232594.29961136662,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB064,283378.1492995149,880674.865235226,255630.56277928472,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB100,1285181.0690525197,2396222.5344243078,1285181.0690525197,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB200,335209.5288320528,798683.9671643749,335209.5288320528,4120150,1.0,-25.59024977805,-52.37428372111235
RFSETB000,162081.60553512344,346262.1116554389,-162081.60553512344,4120150,1.0,-25.59024977805,-52.37428372111235
RFSETB200,644621.5977637249,1297348.3114284924,-644621.5977637249,4120150,1.0,-25.59024977805,-52.37428372111235
CFET,23230.963337740526,164941.11200729047,-22780.714643190688,4120150,1.0,-25.59024977805,-52.37428372111235
CVL,141702.318487966,295164.58823517855,133686.9147259879,4120150,1.0,-25.59024977805,-52.37428372111235
CVO,969015.006445681,1716076.1316636265,969015.006445681,4120150,1.0,-25.59024977805,-52.37428372111235
CVR,30685.262944041373,104471.09360577469,27573.028098357798,4120150,1.0,-25.59024977805,-52.37428372111235
CVS,55598.373524283,83613.62286187429,55598.373524283,4120150,1.0,-25.59024977805,-52.37428372111235
DEPNR,22708.830808457715,106461.97754157693,22708.830808457715,4120150,1.0,-25.59024977805,-52.37428372111235
DLC,303029.11056339374,1416103.459011925,-299249.7769139759,4120150,1.0,-25.59024977805,-52.37428372111235
DLO,170180.20864399083,1012274.0651539982,-137763.56392019306,4120150,1.0,-25.59024977805,-52.37428372111235
DVSEND,3700550.2882336546,4912521.804862882,3700550.2882336546,4120150,1.0,-25.59024977805,-52.37428372111235
DVSI,0.0,0.0,0.0,4120150,1.0,-25.59024977805,-52.37428372111235
IAIRDU,62120.74963260818,394151.61269092106,61722.63182689794,4120150,1.0,-25.59024977805,-52.37428372111235
IDSL,896723.013873475,2991005.129272019,-771779.9430908825,4120150,1.0,-25.59024977805,-52.37428372111235
IOX,12011.49541022547,76540.19296977119,-11455.833554609959,4120150,1.0,-25.59024977805,-52.37428372111235
PERDL,5960.367146419241,30876.67147798978,-5873.73006914803,4120150,1.0,-25.59024977805,-52.37428372111235
Q10,28338.599592798186,52016.936366432936,28334.418999087065,4120150,1.0,-25.59024977805,-52.37428372111235
RDMCR,43069.17036754362,237582.8234190898,43069.17036754362,4120150,1.0,-25.59024977805,-52.37428372111235
RDI,34667.506481495046,166826.49217214467,15363.694245272716,4120150,1.0,-25.59024977805,-52.37428372111235
RGRLAI,56561.67745049592,560647.2632555353,55716.87691631177,4120150,1.0,-25.59024977805,-52.37428372111235
RML,363635.9113944138,679716.8316973732,-363635.9113944138,4120150,1.0,-25.59024977805,-52.37428372111235
RMO,512179.3805048581,1614354.410908437,-512179.3805048581,4120150,1.0,-25.59024977805,-52.37428372111235
RMR,150462.31361395383,409331.03531484766,-150462.31361395383,4120150,1.0,-25.59024977805,-52.37428372111235
RMS,273868.6632306755,604447.7468286472,-273868.6632306755,4120150,1.0,-25.59024977805,-52.37428372111235
RRI,91083.14946020061,328915.82295386336,90714.72320006246,4120150,1.0,-25.59024977805,-52.37428372111235
SLATB,0.0,0.0,0.0,4120150,1.0,-25.59024977805,-52.37428372111235
SPAN,1360961.9363954277,2534400.8568425775,1359961.6553002202,4120150,1.0,-25.59024977805,-52.37428372111235
TBASE,293795.27446009446,796721.2726966491,270299.0548897015,4120150,1.0,-25.59024977805,-52.37428372111235
TBASEM,72306.08845879279,159175.84327856777,-26728.631619172324,4120150,1.0,-25.59024977805,-52.37428372111235
TDWI,1266655.3272277087,3421827.481143614,1158041.972953894,4120150,1.0,-25.59024977805,-52.37428372111235
TEFFMX,26564.567759606292,74333.73209427833,9417.111282054553,4120150,1.0,-25.59024977805,-52.37428372111235
TSUM1,697989.1268654154,1842160.518737667,-67357.30593700764,4120150,1.0,-25.59024977805,-52.37428372111235
TSUM2,1481150.45722902,3408433.8638843102,1450503.2377976943,4120150,1.0,-25.59024977805,-52.37428372111235
TSUMEM,43466.72292439423,98169.71942658197,-8357.567173428535,4120150,1.0,-25.59024977805,-52.37428372111235
