parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,51699.23159178285,258024.5461086145,41366.281940752124,4118303,0.0,-22.6501097446,-52.0924538671037
AMAXTB014,249392.47770002487,701818.1477419491,193958.3214692151,4118303,0.0,-22.6501097446,-52.0924538671037
AMAXTB082,1826663.8318693023,3638632.5644775867,1826663.8318693023,4118303,0.0,-22.6501097446,-52.0924538671037
AMAXTB200,1761106.164242922,3302396.8047901276,1761106.164242922,4118303,0.0,-22.6501097446,-52.0924538671037
TMPFTB000,0.0,0.0,0.0,4118303,0.0,-22.6501097446,-52.0924538671037
TMPFTB008,866.0903991325315,2370.0714175103167,589.3504466223258,4118303,0.0,-22.6501097446,-52.0924538671037
TMPFTB020,988053.2605908283,1696943.5086510216,988053.2605908283,4118303,0.0,-22.6501097446,-52.0924538671037
TMPFTB035,1921757.1026679575,3450901.131877284,1921757.1026679575,4118303,0.0,-22.6501097446,-52.0924538671037
TMPFTB045,0.0,0.0,0.0,4118303,0.0,-22.6501097446,-52.0924538671037
EFFTB000,0.0,0.0,0.0,4118303,0.0,-22.6501097446,-52.0924538671037
EFFTB040,0.0,0.0,0.0,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB000,293649.1608939704,738837.2365969492,243505.36360180893,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB021,55513.77513731504,221701.5280045455,31662.34061759615,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB029,91791.0027932179,236097.80578004717,78954.50172468308,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB064,276994.8752453304,927725.0204289256,262113.37231139917,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB100,1260212.291044482,2515287.080743831,1260035.3889958302,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB200,252855.42239850562,621421.0691789294,252855.42239850562,4118303,0.0,-22.6501097446,-52.0924538671037
RFSETB000,157877.48641222634,310051.2518005996,-157877.48641222634,4118303,0.0,-22.6501097446,-52.0924538671037
RFSETB200,551454.4186413325,1372849.0510867846,-551454.4186413325,4118303,0.0,-22.6501097446,-52.0924538671037
CFET,67590.81788478221,516178.05639927357,-66698.84435695093,4118303,0.0,-22.6501097446,-52.0924538671037
CVL,115549.1179473943,224014.10392321946,113037.70032131979,4118303,0.0,-22.6501097446,-52.0924538671037
CVO,663528.7758974978,1451709.6844877787,663528.7758974978,4118303,0.0,-22.6501097446,-52.0924538671037
CVR,31298.54480271607,107120.7191055471,28847.805019957028,4118303,0.0,-22.6501097446,-52.0924538671037
CVS,57830.18119049479,124001.10001911352,57830.18119049479,4118303,0.0,-22.6501097446,-52.0924538671037
DEPNR,17105.8529906342,74934.46011710697,17099.1009527792,4118303,0.0,-22.6501097446,-52.0924538671037
DLC,568857.7670745364,2286303.6440139706,-568857.7670745364,4118303,0.0,-22.6501097446,-52.0924538671037
DLO,18574.615282498038,89546.02036365302,-2621.894451251943,4118303,0.0,-22.6501097446,-52.0924538671037
DVSEND,2952058.08272091,4438936.642251844,2952058.08272091,4118303,0.0,-22.6501097446,-52.0924538671037
DVSI,0.0,0.0,0.0,4118303,0.0,-22.6501097446,-52.0924538671037
IAIRDU,58387.33739134057,354796.8313487885,57918.736895015834,4118303,0.0,-22.6501097446,-52.0924538671037
IDSL,1011891.8192025609,2932694.811407819,-888119.8332928484,4118303,0.0,-22.6501097446,-52.0924538671037
IOX,15299.426532261175,103326.54830016919,-14908.943383036307,4118303,0.0,-22.6501097446,-52.0924538671037
PERDL,2349.662139519162,13242.402839090813,-2208.9790443308952,4118303,0.0,-22.6501097446,-52.0924538671037
Q10,30044.2458751247,78863.56814391055,-29895.24173756222,4118303,0.0,-22.6501097446,-52.0924538671037
RDMCR,11724.57913849434,66764.47824523233,11724.57913849434,4118303,0.0,-22.6501097446,-52.0924538671037
RDI,62498.536413843976,285130.4269099103,29951.251396077172,4118303,0.0,-22.6501097446,-52.0924538671037
RGRLAI,21608.749771772982,207600.09369750565,21272.931590685603,4118303,0.0,-22.6501097446,-52.0924538671037
RML,289027.78695409955,579822.724842409,-289027.78695409955,4118303,0.0,-22.6501097446,-52.0924538671037
RMO,421653.2533652597,1302346.6654225509,-421653.2533652597,4118303,0.0,-22.6501097446,-52.0924538671037
RMR,83729.47681490853,139153.9918297516,-83729.47681490853,4118303,0.0,-22.6501097446,-52.0924538671037
RMS,158995.7254446734,304323.09227772936,-158995.7254446734,4118303,0.0,-22.6501097446,-52.0924538671037
RRI,78189.53037354366,456058.32903370715,78189.38368811224,4118303,0.0,-22.6501097446,-52.0924538671037
SLATB,0.0,0.0,0.0,4118303,0.0,-22.6501097446,-52.0924538671037
SPAN,905735.10722609,2008434.434894656,905438.1157750584,4118303,0.0,-22.6501097446,-52.0924538671037
TBASE,145369.69659373208,423793.65045697434,122357.4888114946,4118303,0.0,-22.6501097446,-52.0924538671037
TBASEM,52122.60018088008,117499.84317272705,17710.082891800845,4118303,0.0,-22.6501097446,-52.0924538671037
TDWI,1255802.612520895,3530399.236639095,1218302.0708987056,4118303,0.0,-22.6501097446,-52.0924538671037
TEFFMX,48948.71308226307,125314.44298812101,-4563.791478705639,4118303,0.0,-22.6501097446,-52.0924538671037
TSUM1,471954.2960379027,1245413.7026800793,209527.59530822787,4118303,0.0,-22.6501097446,-52.0924538671037
TSUM2,1109638.4307778492,2269110.731365862,1095550.934691357,4118303,0.0,-22.6501097446,-52.0924538671037
TSUMEM,42783.560426350814,102928.61568271149,-4771.795031555203,4118303,0.0,-22.6501097446,-52.0924538671037
