parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,59716.07147584856,184508.85102158238,43063.556666859055,4110102,2.0,-25.2257704527,-50.65294322065314
AMAXTB014,291667.1619644268,729616.7815275692,253624.7594644003,4110102,2.0,-25.2257704527,-50.65294322065314
AMAXTB082,1383825.810080941,2530988.489121165,1383825.810080941,4110102,2.0,-25.2257704527,-50.65294322065314
AMAXTB200,2055522.9209048592,3565626.181500409,2055522.9209048592,4110102,2.0,-25.2257704527,-50.65294322065314
TMPFTB000,0.0,0.0,0.0,4110102,2.0,-25.2257704527,-50.65294322065314
TMPFTB008,16553.07168178428,59833.044604877345,15201.43815222807,4110102,2.0,-25.2257704527,-50.65294322065314
TMPFTB020,2301416.423529252,3346475.2170527237,2301416.423529252,4110102,2.0,-25.2257704527,-50.65294322065314
TMPFTB035,1340097.234056719,3379171.1938122734,1340097.234056719,4110102,2.0,-25.2257704527,-50.65294322065314
TMPFTB045,0.0,0.0,0.0,4110102,2.0,-25.2257704527,-50.65294322065314
EFFTB000,0.0,0.0,0.0,4110102,2.0,-25.2257704527,-50.65294322065314
EFFTB040,0.0,0.0,0.0,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB000,525373.7152271433,1291331.5538817544,442065.37605738395,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB021,69851.42447838644,233240.88935534187,46284.30136373965,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB029,163118.99023284807,590990.8596134447,121724.51088242122,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB064,313479.29733076773,873447.1351169364,282208.9402723556,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB100,1437100.1878111265,2814083.1803097907,1437100.1878111265,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB200,349625.6990323054,1105988.7948381337,349625.6990323054,4110102,2.0,-25.2257704527,-50.65294322065314
RFSETB000,176652.45176603273,376835.0400850833,-176652.45176603273,4110102,2.0,-25.2257704527,-50.65294322065314
RFSETB200,665833.5875396236,1270478.387050411,-665833.5875396236,4110102,2.0,-25.2257704527,-50.65294322065314
CFET,41564.06163293478,140339.94047690605,-41564.06163293478,4110102,2.0,-25.2257704527,-50.65294322065314
CVL,205224.2970740724,434054.17545058596,203233.52870650354,4110102,2.0,-25.2257704527,-50.65294322065314
CVO,855509.6289124589,1955880.3147891753,855509.6289124589,4110102,2.0,-25.2257704527,-50.65294322065314
CVR,16731.313696848363,33005.78528596343,9728.726465891554,4110102,2.0,-25.2257704527,-50.65294322065314
CVS,58616.71948992718,138877.48936922182,58616.71948992718,4110102,2.0,-25.2257704527,-50.65294322065314
DEPNR,38645.82413208654,162124.4626928254,38645.82413208654,4110102,2.0,-25.2257704527,-50.65294322065314
DLC,500965.1040400822,2308106.9275831436,-425702.4449095443,4110102,2.0,-25.2257704527,-50.65294322065314
DLO,6109.558505895747,40376.46267543262,-1322.9593893872482,4110102,2.0,-25.2257704527,-50.65294322065314
DVSEND,4229321.3423438845,5983679.227903012,4229321.3423438845,4110102,2.0,-25.2257704527,-50.65294322065314
DVSI,0.0,0.0,0.0,4110102,2.0,-25.2257704527,-50.65294322065314
IAIRDU,6128.778229204667,47224.34659791318,6066.59293742142,4110102,2.0,-25.2257704527,-50.65294322065314
IDSL,833485.5417142744,3108640.306362607,-778292.6711195259,4110102,2.0,-25.2257704527,-50.65294322065314
IOX,2873.7258695981754,20538.671841965675,-2865.752297294968,4110102,2.0,-25.2257704527,-50.65294322065314
PERDL,4082.4993991269494,35095.42301504958,-4055.696656708973,4110102,2.0,-25.2257704527,-50.65294322065314
Q10,38554.46821175458,95312.97322520912,38554.46821175458,4110102,2.0,-25.2257704527,-50.65294322065314
RDMCR,4164.662931740029,29059.09035342809,4164.662931740029,4110102,2.0,-25.2257704527,-50.65294322065314
RDI,136671.3562594918,712175.0564494844,133209.40946807046,4110102,2.0,-25.2257704527,-50.65294322065314
RGRLAI,1446.521480796182,8927.34888070553,590.4107301762663,4110102,2.0,-25.2257704527,-50.65294322065314
RML,470275.6563600362,835698.6240671279,-470275.6563600362,4110102,2.0,-25.2257704527,-50.65294322065314
RMO,301445.45981151063,809155.9172440768,-301445.45981151063,4110102,2.0,-25.2257704527,-50.65294322065314
RMR,159388.26847584397,357487.68074296345,-159388.26847584397,4110102,2.0,-25.2257704527,-50.65294322065314
RMS,278024.1949477601,546134.0745190708,-278024.1949477601,4110102,2.0,-25.2257704527,-50.65294322065314
RRI,115478.30962100059,624806.1689003839,115478.30962100059,4110102,2.0,-25.2257704527,-50.65294322065314
SLATB,0.0,0.0,0.0,4110102,2.0,-25.2257704527,-50.65294322065314
SPAN,716430.0336876347,1643381.324559446,714928.8277120459,4110102,2.0,-25.2257704527,-50.65294322065314
TBASE,392231.0180517844,1160859.009780748,389833.21452598704,4110102,2.0,-25.2257704527,-50.65294322065314
TBASEM,70064.08257382498,148948.44950427368,23171.259253873068,4110102,2.0,-25.2257704527,-50.65294322065314
TDWI,933709.995125074,2391950.8530193623,887845.7886702449,4110102,2.0,-25.2257704527,-50.65294322065314
TEFFMX,16230.185374781606,43565.973234464065,3778.4894738540193,4110102,2.0,-25.2257704527,-50.65294322065314
TSUM1,820239.3147602412,1884184.329916431,-76991.15521440684,4110102,2.0,-25.2257704527,-50.65294322065314
TSUM2,902611.4136734275,1734850.7661937617,876126.5655107944,4110102,2.0,-25.2257704527,-50.65294322065314
TSUMEM,43003.404911677695,128997.96538935913,4287.973393229413,4110102,2.0,-25.2257704527,-50.65294322065314
