parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,58435.00040871746,179078.56623380727,40371.1080978052,4127106,2.0,-24.2537138966,-50.52359137137782
AMAXTB014,303322.73157128005,763233.3204939524,261186.6087435971,4127106,2.0,-24.2537138966,-50.52359137137782
AMAXTB082,1387185.634006882,2590044.4329191586,1387185.634006882,4127106,2.0,-24.2537138966,-50.52359137137782
AMAXTB200,2111379.7633578177,3702413.853543695,2111379.7633578177,4127106,2.0,-24.2537138966,-50.52359137137782
TMPFTB000,0.0,0.0,0.0,4127106,2.0,-24.2537138966,-50.52359137137782
TMPFTB008,6134.154236545039,22870.55905207636,5570.222004133868,4127106,2.0,-24.2537138966,-50.52359137137782
TMPFTB020,2361174.8037851322,3376011.850389961,2361174.8037851322,4127106,2.0,-24.2537138966,-50.52359137137782
TMPFTB035,1322514.0777343966,3371540.257379527,1322514.0777343966,4127106,2.0,-24.2537138966,-50.52359137137782
TMPFTB045,0.0,0.0,0.0,4127106,2.0,-24.2537138966,-50.52359137137782
EFFTB000,0.0,0.0,0.0,4127106,2.0,-24.2537138966,-50.52359137137782
EFFTB040,0.0,0.0,0.0,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB000,521028.6164254851,1294269.2824056528,430665.18531474523,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB021,76211.8248240674,256890.53115213814,51173.39084286509,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB029,158045.8984410155,526973.0122447698,115488.14754983605,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB064,313527.3800840468,859774.2186201435,279933.71927109966,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB100,1454625.1112111139,2821482.2265830897,1454625.1112111139,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB200,355939.1295743079,1130959.050123609,355939.1295743079,4127106,2.0,-24.2537138966,-50.52359137137782
RFSETB000,174249.6401204086,362726.00528283115,-174249.6401204086,4127106,2.0,-24.2537138966,-50.52359137137782
RFSETB200,680040.6048766352,1306977.571173756,-680040.6048766352,4127106,2.0,-24.2537138966,-50.52359137137782
CFET,13526.521507039572,52459.89137664197,-13526.521507039572,4127106,2.0,-24.2537138966,-50.52359137137782
CVL,205145.599152658,434469.3788698449,203317.18150037236,4127106,2.0,-24.2537138966,-50.52359137137782
CVO,864910.5722297744,1972254.0544462404,864910.5722297744,4127106,2.0,-24.2537138966,-50.52359137137782
CVR,16625.76010978145,33519.202989394944,9579.89233758074,4127106,2.0,-24.2537138966,-50.52359137137782
CVS,60461.66055678146,139118.20338417208,60461.66055678146,4127106,2.0,-24.2537138966,-50.52359137137782
DEPNR,28711.10471115809,138126.02335568197,28473.867364762118,4127106,2.0,-24.2537138966,-50.52359137137782
DLC,528955.2416872778,2383977.1180071733,-455452.7456946604,4127106,2.0,-24.2537138966,-50.52359137137782
DLO,8323.495715551595,51367.00613904732,-5946.952050010475,4127106,2.0,-24.2537138966,-50.52359137137782
DVSEND,4300113.8576913485,6077191.998671616,4300113.8576913485,4127106,2.0,-24.2537138966,-50.52359137137782
DVSI,0.0,0.0,0.0,4127106,2.0,-24.2537138966,-50.52359137137782
IAIRDU,7936.2502738337425,53587.90358578433,7877.852181261655,4127106,2.0,-24.2537138966,-50.52359137137782
IDSL,883645.3657533521,3144462.3123865714,-809122.4076978286,4127106,2.0,-24.2537138966,-50.52359137137782
IOX,10572.463204760743,63410.07512534915,-10572.463204760743,4127106,2.0,-24.2537138966,-50.52359137137782
PERDL,3383.9259557611886,27777.378206655347,-3366.6058135572093,4127106,2.0,-24.2537138966,-50.52359137137782
Q10,36860.138395952665,84852.69873762464,36860.138395952665,4127106,2.0,-24.2537138966,-50.52359137137782
RDMCR,2585.2956874529777,18681.874631875322,2585.2956874529777,4127106,2.0,-24.2537138966,-50.52359137137782
RDI,107258.72455650842,599200.0595419583,98793.12652243707,4127106,2.0,-24.2537138966,-50.52359137137782
RGRLAI,1584.8080697999737,8625.921349431914,477.25662644552926,4127106,2.0,-24.2537138966,-50.52359137137782
RML,461581.94213415874,764400.3867768416,-461581.94213415874,4127106,2.0,-24.2537138966,-50.52359137137782
RMO,304241.4800994545,816984.758734138,-304241.4800994545,4127106,2.0,-24.2537138966,-50.52359137137782
RMR,154986.66823535564,359978.9450943583,-154986.66823535564,4127106,2.0,-24.2537138966,-50.52359137137782
RMS,281739.7022126665,553866.9953016544,-281739.7022126665,4127106,2.0,-24.2537138966,-50.52359137137782
RRI,115608.42027200432,550454.3814913433,115284.76639102341,4127106,2.0,-24.2537138966,-50.52359137137782
SLATB,0.0,0.0,0.0,4127106,2.0,-24.2537138966,-50.52359137137782
SPAN,720554.3372889963,1687139.9553147277,719217.1833892043,4127106,2.0,-24.2537138966,-50.52359137137782
TBASE,393561.2451387901,1151793.7869366484,391414.9200401801,4127106,2.0,-24.2537138966,-50.52359137137782
TBASEM,76772.29840293691,154721.33150011694,15261.035708315305,4127106,2.0,-24.2537138966,-50.52359137137782
TDWI,900152.3181659105,2345161.597923162,850448.9697162738,4127106,2.0,-24.2537138966,-50.52359137137782
TEFFMX,17584.625184463148,46772.58289451555,2832.125379956288,4127106,2.0,-24.2537138966,-50.52359137137782
TSUM1,740980.224083838,1733744.9655359096,-86015.92929635145,4127106,2.0,-24.2537138966,-50.52359137137782
TSUM2,930411.8501390484,1791001.366858083,907931.3941412023,4127106,2.0,-24.2537138966,-50.52359137137782
TSUMEM,44932.72602133945,121449.03069173783,3488.668252563248,4127106,2.0,-24.2537138966,-50.52359137137782
