parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,67486.73906105931,333133.4389243865,43756.378685864816,4126108,0.0,-23.5218607998,-52.57837724104334
AMAXTB014,186109.3585360334,405995.4545989254,159309.99394656337,4126108,0.0,-23.5218607998,-52.57837724104334
AMAXTB082,1283607.218910409,1993927.2753582988,1283607.218910409,4126108,0.0,-23.5218607998,-52.57837724104334
AMAXTB200,1318359.7812172503,2607557.9685439616,1318359.7812172503,4126108,0.0,-23.5218607998,-52.57837724104334
TMPFTB000,0.0,0.0,0.0,4126108,0.0,-23.5218607998,-52.57837724104334
TMPFTB008,1405.8374589281045,5207.926942871893,1071.0347228420394,4126108,0.0,-23.5218607998,-52.57837724104334
TMPFTB020,1130341.6357279078,2119267.2585249147,1130341.6357279078,4126108,0.0,-23.5218607998,-52.57837724104334
TMPFTB035,2140370.081323904,4178130.2258390966,2140370.081323904,4126108,0.0,-23.5218607998,-52.57837724104334
TMPFTB045,0.0,0.0,0.0,4126108,0.0,-23.5218607998,-52.57837724104334
EFFTB000,0.0,0.0,0.0,4126108,0.0,-23.5218607998,-52.57837724104334
EFFTB040,0.0,0.0,0.0,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB000,538788.0187995337,1360162.9793963872,461514.7954572602,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB021,68922.07891484881,229405.42716578336,41918.395734573125,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB029,114065.2760446644,340632.1160677468,101980.17389724983,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB064,264150.1699648141,772517.7912668798,256894.87921784748,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB100,901089.5728622597,1957063.7508305393,901089.5728622597,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB200,281745.1220866333,625403.616181501,281745.1220866333,4126108,0.0,-23.5218607998,-52.57837724104334
RFSETB000,140072.60441857402,319241.74619639345,-140072.60441857402,4126108,0.0,-23.5218607998,-52.57837724104334
RFSETB200,554934.2735939613,1322935.9040174643,-554934.2735939613,4126108,0.0,-23.5218607998,-52.57837724104334
CFET,19553.8677641253,73644.48495282789,-16552.043004469535,4126108,0.0,-23.5218607998,-52.57837724104334
CVL,144520.2337254685,420355.7549107274,144520.2337254685,4126108,0.0,-23.5218607998,-52.57837724104334
CVO,810660.5122988428,1727087.8571339874,810660.5122988428,4126108,0.0,-23.5218607998,-52.57837724104334
CVR,14831.82408139415,51143.83642826638,12343.287285205783,4126108,0.0,-23.5218607998,-52.57837724104334
CVS,39210.03720391968,70544.36404405648,39210.03720391968,4126108,0.0,-23.5218607998,-52.57837724104334
DEPNR,14354.112142854052,85043.02082164997,14260.745687719462,4126108,0.0,-23.5218607998,-52.57837724104334
DLC,297566.45576272364,1665137.866461756,-297566.45576272364,4126108,0.0,-23.5218607998,-52.57837724104334
DLO,99779.55202438132,672303.1336661951,77401.47863011173,4126108,0.0,-23.5218607998,-52.57837724104334
DVSEND,3488806.515886415,5379748.074784645,3488806.515886415,4126108,0.0,-23.5218607998,-52.57837724104334
DVSI,0.0,0.0,0.0,4126108,0.0,-23.5218607998,-52.57837724104334
IAIRDU,20930.834878013782,146073.6357652722,20930.834878013782,4126108,0.0,-23.5218607998,-52.57837724104334
IDSL,267768.20586434327,1469934.994546591,-252219.8910716331,4126108,0.0,-23.5218607998,-52.57837724104334
IOX,26503.046443453426,154933.75337184215,-26204.711994312493,4126108,0.0,-23.5218607998,-52.57837724104334
PERDL,55514.48091906373,515997.64845174144,-53194.57493181464,4126108,0.0,-23.5218607998,-52.57837724104334
Q10,13285.605899663076,35585.525425364525,-13246.317672178491,4126108,0.0,-23.5218607998,-52.57837724104334
RDMCR,618.4292014309739,4659.310712346424,618.4292014309739,4126108,0.0,-23.5218607998,-52.57837724104334
RDI,50960.80047469694,227781.97836072985,14058.908612708905,4126108,0.0,-23.5218607998,-52.57837724104334
RGRLAI,42108.1357271937,201559.55765980843,39678.333204904906,4126108,0.0,-23.5218607998,-52.57837724104334
RML,308080.489149051,494054.0763752927,-308080.489149051,4126108,0.0,-23.5218607998,-52.57837724104334
RMO,204479.14356770954,511136.2017078654,-204479.14356770954,4126108,0.0,-23.5218607998,-52.57837724104334
RMR,66487.96109715068,143627.6335869188,-66487.96109715068,4126108,0.0,-23.5218607998,-52.57837724104334
RMS,157933.15145627753,328935.2891734564,-157933.15145627753,4126108,0.0,-23.5218607998,-52.57837724104334
RRI,74694.52962240386,297607.86482796393,71117.10280942888,4126108,0.0,-23.5218607998,-52.57837724104334
SLATB,0.0,0.0,0.0,4126108,0.0,-23.5218607998,-52.57837724104334
SPAN,895623.2173761684,2352221.2764894906,894799.9236683989,4126108,0.0,-23.5218607998,-52.57837724104334
TBASE,184575.90845647626,831971.5751034492,29671.469801491854,4126108,0.0,-23.5218607998,-52.57837724104334
TBASEM,36789.47638538541,94940.51813543451,28372.09408186069,4126108,0.0,-23.5218607998,-52.57837724104334
TDWI,1176644.9795291005,2805167.4788214536,1084669.930211079,4126108,0.0,-23.5218607998,-52.57837724104334
TEFFMX,52521.7605943873,156292.85808944836,-21457.746484340936,4126108,0.0,-23.5218607998,-52.57837724104334
TSUM1,785705.4060799553,1793092.5533932508,217439.5477064638,4126108,0.0,-23.5218607998,-52.57837724104334
TSUM2,947883.85546072,2056668.3120784776,935966.7834219867,4126108,0.0,-23.5218607998,-52.57837724104334
TSUMEM,43972.09902806737,139498.48931099533,30362.96968082523,4126108,0.0,-23.5218607998,-52.57837724104334
