parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,79832.0842283116,324356.80258022057,34908.25859319745,4116109,3.0,-24.0242416029,-53.00022947778631
AMAXTB014,242518.1465982794,592121.1857020956,185115.40087800476,4116109,3.0,-24.0242416029,-53.00022947778631
AMAXTB082,1901536.9027160266,3587434.5100624324,1901536.9027160266,4116109,3.0,-24.0242416029,-53.00022947778631
AMAXTB200,1780165.7592450764,3126374.9309104816,1780165.7592450764,4116109,3.0,-24.0242416029,-53.00022947778631
TMPFTB000,0.0,0.0,0.0,4116109,3.0,-24.0242416029,-53.00022947778631
TMPFTB008,1429.292941139533,3429.0118592658887,869.0688383172052,4116109,3.0,-24.0242416029,-53.00022947778631
TMPFTB020,1153695.685118112,1861921.022321292,1153695.685118112,4116109,3.0,-24.0242416029,-53.00022947778631
TMPFTB035,1918134.31485252,3249076.7951758876,1918134.31485252,4116109,3.0,-24.0242416029,-53.00022947778631
TMPFTB045,0.0,0.0,0.0,4116109,3.0,-24.0242416029,-53.00022947778631
EFFTB000,0.0,0.0,0.0,4116109,3.0,-24.0242416029,-53.00022947778631
EFFTB040,0.0,0.0,0.0,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB000,312266.6722826412,735020.9270997213,261977.09690180115,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB021,67767.5202685701,288398.96520180855,43703.96307441596,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB029,146738.51905008723,636403.7216725737,133399.79034501186,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB064,294886.13067475066,1007799.8464856151,279584.3480293539,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB100,1255222.052524818,2484464.8301430275,1255222.052524818,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB200,292298.4968497584,687405.1508379558,292298.4968497584,4116109,3.0,-24.0242416029,-53.00022947778631
RFSETB000,171796.58363534976,352809.35008174635,-171796.58363534976,4116109,3.0,-24.0242416029,-53.00022947778631
RFSETB200,589177.7226921151,1351644.9646333964,-589177.7226921151,4116109,3.0,-24.0242416029,-53.00022947778631
CFET,24767.389959493772,162935.63071996794,-22012.204705363623,4116109,3.0,-24.0242416029,-53.00022947778631
CVL,135105.54945051958,251529.7352990367,132474.38347075038,4116109,3.0,-24.0242416029,-53.00022947778631
CVO,708352.4090452269,1431622.2298280152,708352.4090452269,4116109,3.0,-24.0242416029,-53.00022947778631
CVR,33430.285077920045,102485.75003840627,30889.223208957734,4116109,3.0,-24.0242416029,-53.00022947778631
CVS,63009.38533080592,127245.07173437915,62663.02352505338,4116109,3.0,-24.0242416029,-53.00022947778631
DEPNR,6622.806604198275,35271.41993148969,6437.308844511093,4116109,3.0,-24.0242416029,-53.00022947778631
DLC,371693.9454278477,1509622.0902555995,-370828.4899581151,4116109,3.0,-24.0242416029,-53.00022947778631
DLO,107313.47675457098,892416.2774571766,-89938.23087340081,4116109,3.0,-24.0242416029,-53.00022947778631
DVSEND,3016436.3194365413,4390321.260241994,3016436.3194365413,4116109,3.0,-24.0242416029,-53.00022947778631
DVSI,0.0,0.0,0.0,4116109,3.0,-24.0242416029,-53.00022947778631
IAIRDU,44299.067194933115,226643.1956734332,43665.11166478031,4116109,3.0,-24.0242416029,-53.00022947778631
IDSL,827282.8665619551,2739999.9594123764,-702896.6586133727,4116109,3.0,-24.0242416029,-53.00022947778631
IOX,7322.777263411949,49189.02820780625,-7182.000692247983,4116109,3.0,-24.0242416029,-53.00022947778631
PERDL,2743.403386487374,14089.571588398914,-2729.6217373200225,4116109,3.0,-24.0242416029,-53.00022947778631
Q10,18951.486554145253,58526.303520717986,-16733.763483655188,4116109,3.0,-24.0242416029,-53.00022947778631
RDMCR,10386.347807913664,72725.54477261112,10382.767944127794,4116109,3.0,-24.0242416029,-53.00022947778631
RDI,37635.69731910384,198867.31449995594,8768.146853895545,4116109,3.0,-24.0242416029,-53.00022947778631
RGRLAI,28299.623856829956,275344.9436366337,27972.82364449758,4116109,3.0,-24.0242416029,-53.00022947778631
RML,329891.47929093725,625372.4392609417,-329891.47929093725,4116109,3.0,-24.0242416029,-53.00022947778631
RMO,427501.84268583014,1315341.6108570609,-427501.84268583014,4116109,3.0,-24.0242416029,-53.00022947778631
RMR,116472.03725812191,292974.3288907377,-116472.03725812191,4116109,3.0,-24.0242416029,-53.00022947778631
RMS,186001.78051692824,329889.92350499926,-186001.78051692824,4116109,3.0,-24.0242416029,-53.00022947778631
RRI,74877.0027420859,333987.7015777252,73693.50713481577,4116109,3.0,-24.0242416029,-53.00022947778631
SLATB,0.0,0.0,0.0,4116109,3.0,-24.0242416029,-53.00022947778631
SPAN,1073915.2290119887,2104149.873056015,1073484.8795898836,4116109,3.0,-24.0242416029,-53.00022947778631
TBASE,173188.93662256174,490599.94252897473,150945.2021869223,4116109,3.0,-24.0242416029,-53.00022947778631
TBASEM,69238.562524276,245194.15360928688,26986.36045480641,4116109,3.0,-24.0242416029,-53.00022947778631
TDWI,1231588.0946806613,3464329.490531145,1167721.3375305322,4116109,3.0,-24.0242416029,-53.00022947778631
TEFFMX,36719.376897791044,99922.05419783993,-21022.01492946555,4116109,3.0,-24.0242416029,-53.00022947778631
TSUM1,591216.4695707277,1484993.0885962807,60273.98437968189,4116109,3.0,-24.0242416029,-53.00022947778631
TSUM2,1186022.7799812807,2474092.1437715357,1159847.1116780106,4116109,3.0,-24.0242416029,-53.00022947778631
TSUMEM,95828.10705946086,647287.5776487977,67995.36026905515,4116109,3.0,-24.0242416029,-53.00022947778631
