parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,148437.16267435736,921282.134751488,92082.62612732321,4128708,1.0,-26.2523341071,-52.82184452721384
AMAXTB014,257365.24134798933,697451.5766953599,179123.81290337394,4128708,1.0,-26.2523341071,-52.82184452721384
AMAXTB082,2101229.8411643566,3986089.0976466537,2101229.8411643566,4128708,1.0,-26.2523341071,-52.82184452721384
AMAXTB200,2626325.8324445146,3990198.314947052,2626325.8324445146,4128708,1.0,-26.2523341071,-52.82184452721384
TMPFTB000,0.0,0.0,0.0,4128708,1.0,-26.2523341071,-52.82184452721384
TMPFTB008,11829.007117790792,40398.313379851745,10511.221827561973,4128708,1.0,-26.2523341071,-52.82184452721384
TMPFTB020,2320310.4220995363,3515162.950619863,2320310.4220995363,4128708,1.0,-26.2523341071,-52.82184452721384
TMPFTB035,1578065.145839195,2653535.4739492256,1578065.145839195,4128708,1.0,-26.2523341071,-52.82184452721384
TMPFTB045,0.0,0.0,0.0,4128708,1.0,-26.2523341071,-52.82184452721384
EFFTB000,0.0,0.0,0.0,4128708,1.0,-26.2523341071,-52.82184452721384
EFFTB040,0.0,0.0,0.0,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB000,317768.5243163423,708820.5907447474,253818.1693778624,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB021,63152.946303456025,185205.92233770844,30752.898348424722,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB029,263714.0637114521,1517254.6585800862,243582.7420661459,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB064,267509.7097663901,755779.6751320818,233520.99078122168,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB100,1266455.9101925048,2414892.412183466,1265084.7032134803,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB200,370190.0339648923,929232.8045634014,370190.0339648923,4128708,1.0,-26.2523341071,-52.82184452721384
RFSETB000,160430.03067841352,319693.6281503584,-160430.03067841352,4128708,1.0,-26.2523341071,-52.82184452721384
RFSETB200,713525.89556226,1393428.9893658326,-713525.89556226,4128708,1.0,-26.2523341071,-52.82184452721384
CFET,21798.581579466947,135652.05026065643,-20449.192054837647,4128708,1.0,-26.2523341071,-52.82184452721384
CVL,148074.65185287,319978.2687389358,139232.16131590024,4128708,1.0,-26.2523341071,-52.82184452721384
CVO,1119063.7906448138,1995931.6850982304,1119063.7906448138,4128708,1.0,-26.2523341071,-52.82184452721384
CVR,29565.567497306067,99041.23351007717,26094.240302180424,4128708,1.0,-26.2523341071,-52.82184452721384
CVS,58401.694027482394,89233.0628174992,58401.694027482394,4128708,1.0,-26.2523341071,-52.82184452721384
DEPNR,21987.295972833028,96599.13455594325,21986.91078465473,4128708,1.0,-26.2523341071,-52.82184452721384
DLC,299886.9952862638,1505468.7220163555,-289299.14312964416,4128708,1.0,-26.2523341071,-52.82184452721384
DLO,175935.8251965206,1145193.9911637679,-162575.91533201505,4128708,1.0,-26.2523341071,-52.82184452721384
DVSEND,4226503.255675402,5632795.927599976,4226503.255675402,4128708,1.0,-26.2523341071,-52.82184452721384
DVSI,0.0,0.0,0.0,4128708,1.0,-26.2523341071,-52.82184452721384
IAIRDU,20639.664615844715,91585.33401459017,20639.664615844715,4128708,1.0,-26.2523341071,-52.82184452721384
IDSL,964905.041739244,3244822.6031768536,-824952.1355693393,4128708,1.0,-26.2523341071,-52.82184452721384
IOX,8154.358027667406,58618.734898916744,-8154.358027667406,4128708,1.0,-26.2523341071,-52.82184452721384
PERDL,8155.5682970762955,59116.23775172602,-8144.8504431926785,4128708,1.0,-26.2523341071,-52.82184452721384
Q10,37171.33645454173,69272.61649966954,37122.26758820749,4128708,1.0,-26.2523341071,-52.82184452721384
RDMCR,47508.771934725584,263005.2590830787,47508.771934725584,4128708,1.0,-26.2523341071,-52.82184452721384
RDI,27604.437539304494,147028.18100819635,12478.016770625045,4128708,1.0,-26.2523341071,-52.82184452721384
RGRLAI,98391.35087535446,977702.020580819,97196.99124646893,4128708,1.0,-26.2523341071,-52.82184452721384
RML,374673.85659452266,686199.2263724012,-374673.85659452266,4128708,1.0,-26.2523341071,-52.82184452721384
RMO,562768.8101474099,1802584.2530788386,-562768.8101474099,4128708,1.0,-26.2523341071,-52.82184452721384
RMR,156890.14572537135,386147.0590999886,-156890.14572537135,4128708,1.0,-26.2523341071,-52.82184452721384
RMS,266865.7999184449,466937.8856977632,-266865.7999184449,4128708,1.0,-26.2523341071,-52.82184452721384
RRI,93478.93434779384,314530.39033730334,93447.38504480616,4128708,1.0,-26.2523341071,-52.82184452721384
SLATB,0.0,0.0,0.0,4128708,1.0,-26.2523341071,-52.82184452721384
SPAN,1413162.4825323848,2689791.757706586,1411280.4926861017,4128708,1.0,-26.2523341071,-52.82184452721384
TBASE,347224.4829485552,950617.2846637885,314437.8040710863,4128708,1.0,-26.2523341071,-52.82184452721384
TBASEM,93059.92070246233,201125.92103191026,-33187.02633424717,4128708,1.0,-26.2523341071,-52.82184452721384
TDWI,1234561.7059191265,3292566.3310895483,1117376.9560363712,4128708,1.0,-26.2523341071,-52.82184452721384
TEFFMX,23410.816400892105,62212.826828633064,6295.007873591305,4128708,1.0,-26.2523341071,-52.82184452721384
TSUM1,826894.6258520128,2113632.01673474,-149729.20612078937,4128708,1.0,-26.2523341071,-52.82184452721384
TSUM2,1691528.3142541188,3970415.6472464153,1654968.1512731118,4128708,1.0,-26.2523341071,-52.82184452721384
TSUMEM,49799.40525926087,109553.3923564946,-17000.94116818236,4128708,1.0,-26.2523341071,-52.82184452721384
