parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,51911.708745264186,145173.47031377736,26349.68389116411,4125100,2.0,-25.68219804485,-50.30341844737747
AMAXTB014,332329.1434642691,1083417.543205678,254397.45976665057,4125100,2.0,-25.68219804485,-50.30341844737747
AMAXTB082,1585038.78145068,2470147.2781731463,1585038.78145068,4125100,2.0,-25.68219804485,-50.30341844737747
AMAXTB200,2073496.425836343,3270381.527396019,2073496.425836343,4125100,2.0,-25.68219804485,-50.30341844737747
TMPFTB000,0.0,0.0,0.0,4125100,2.0,-25.68219804485,-50.30341844737747
TMPFTB008,44730.53276817979,278139.02614520997,42403.86491763335,4125100,2.0,-25.68219804485,-50.30341844737747
TMPFTB020,2474503.465673357,3849040.069752336,2474503.465673357,4125100,2.0,-25.68219804485,-50.30341844737747
TMPFTB035,943190.2974678644,1804285.8360628872,943190.2974678644,4125100,2.0,-25.68219804485,-50.30341844737747
TMPFTB045,0.0,0.0,0.0,4125100,2.0,-25.68219804485,-50.30341844737747
EFFTB000,0.0,0.0,0.0,4125100,2.0,-25.68219804485,-50.30341844737747
EFFTB040,0.0,0.0,0.0,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB000,714916.5109244152,1715522.9537617383,619183.3535226638,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB021,80624.02658968304,200679.42483724683,49117.17590094478,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB029,173381.44547044687,456175.6154267199,142954.80318185064,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB064,346193.0527968894,1231954.9025753986,317906.6328661308,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB100,1562422.4169594964,3218516.1241920623,1562422.4169594964,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB200,363139.0552926922,1212703.4275665828,363139.0552926922,4125100,2.0,-25.68219804485,-50.30341844737747
RFSETB000,236642.20937149078,613400.3706986405,-236642.20937149078,4125100,2.0,-25.68219804485,-50.30341844737747
RFSETB200,517997.8194720354,921910.5244608127,-517997.8194720354,4125100,2.0,-25.68219804485,-50.30341844737747
CFET,12046.471634443955,78273.5114569905,-11829.056340506597,4125100,2.0,-25.68219804485,-50.30341844737747
CVL,157011.18558423553,251215.04097944516,156665.46210736837,4125100,2.0,-25.68219804485,-50.30341844737747
CVO,1115299.1143857285,2054896.1907668903,1115299.1143857285,4125100,2.0,-25.68219804485,-50.30341844737747
CVR,14392.435025254821,32831.638046046595,10632.25135734206,4125100,2.0,-25.68219804485,-50.30341844737747
CVS,95625.01890955259,247072.93739639674,95625.01890955259,4125100,2.0,-25.68219804485,-50.30341844737747
DEPNR,30473.163925260604,142549.58140441586,30473.163925260604,4125100,2.0,-25.68219804485,-50.30341844737747
DLC,318354.4182654141,1446854.6013792302,-65770.9981676793,4125100,2.0,-25.68219804485,-50.30341844737747
DLO,22649.37480372934,105559.31120498314,-9304.720138546261,4125100,2.0,-25.68219804485,-50.30341844737747
DVSEND,4538503.306440222,5712148.5369786285,4538503.306440222,4125100,2.0,-25.68219804485,-50.30341844737747
DVSI,0.0,0.0,0.0,4125100,2.0,-25.68219804485,-50.30341844737747
IAIRDU,12540.445449223942,70039.95358865082,9477.9201014587,4125100,2.0,-25.68219804485,-50.30341844737747
IDSL,792832.9180755334,2917224.1767610395,-727269.3722087978,4125100,2.0,-25.68219804485,-50.30341844737747
IOX,10048.51798627525,43546.885364239075,-6937.65845468408,4125100,2.0,-25.68219804485,-50.30341844737747
PERDL,16129.745581761956,83306.48590192666,-13953.041058191437,4125100,2.0,-25.68219804485,-50.30341844737747
Q10,43287.024647484126,77415.07431795412,43287.024647484126,4125100,2.0,-25.68219804485,-50.30341844737747
RDMCR,18816.970378638784,112988.69046661758,18816.970378638784,4125100,2.0,-25.68219804485,-50.30341844737747
RDI,119084.91825757787,484906.24088837777,118062.6141013008,4125100,2.0,-25.68219804485,-50.30341844737747
RGRLAI,14723.363335211281,89425.60505642492,7884.064068488632,4125100,2.0,-25.68219804485,-50.30341844737747
RML,407664.56743671006,597815.9816766212,-407664.56743671006,4125100,2.0,-25.68219804485,-50.30341844737747
RMO,513152.1448258254,1239074.8459014792,-513152.1448258254,4125100,2.0,-25.68219804485,-50.30341844737747
RMR,200170.26450641121,637014.4130608616,-200170.26450641121,4125100,2.0,-25.68219804485,-50.30341844737747
RMS,271155.2450766149,528748.9200363875,-271155.2450766149,4125100,2.0,-25.68219804485,-50.30341844737747
RRI,90394.27582659786,434379.99572103936,90385.70368761184,4125100,2.0,-25.68219804485,-50.30341844737747
SLATB,0.0,0.0,0.0,4125100,2.0,-25.68219804485,-50.30341844737747
SPAN,1353775.9643123718,2765236.4880832587,1353154.03323313,4125100,2.0,-25.68219804485,-50.30341844737747
TBASE,550597.5052251908,1331860.0442516685,530217.3114539541,4125100,2.0,-25.68219804485,-50.30341844737747
TBASEM,60726.386382462464,174759.1708542921,-260.5401530437854,4125100,2.0,-25.68219804485,-50.30341844737747
TDWI,1092787.4143946294,3199033.3121004524,996388.0417412012,4125100,2.0,-25.68219804485,-50.30341844737747
TEFFMX,9832.80030022998,53222.49107836551,-1667.8094044090062,4125100,2.0,-25.68219804485,-50.30341844737747
TSUM1,1106719.5800016844,2665549.275518862,701365.8547452821,4125100,2.0,-25.68219804485,-50.30341844737747
TSUM2,1038265.7246870106,1930829.4363644323,1030288.1986683431,4125100,2.0,-25.68219804485,-50.30341844737747
TSUMEM,44643.36195477793,100493.97330406518,-7589.111579180237,4125100,2.0,-25.68219804485,-50.30341844737747
