parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,158154.13613815216,770865.7660796894,90764.6328245688,4128005,3.0,-24.50842300595,-53.02786091816584
AMAXTB014,251135.45741523645,613257.8663905332,176464.29973818708,4128005,3.0,-24.50842300595,-53.02786091816584
AMAXTB082,1928323.5980075228,3626459.022885578,1928323.5980075228,4128005,3.0,-24.50842300595,-53.02786091816584
AMAXTB200,1923385.2739246583,3213167.668547434,1923385.2739246583,4128005,3.0,-24.50842300595,-53.02786091816584
TMPFTB000,0.0,0.0,0.0,4128005,3.0,-24.50842300595,-53.02786091816584
TMPFTB008,1538.2778747425514,3694.851891696978,1031.5441245759644,4128005,3.0,-24.50842300595,-53.02786091816584
TMPFTB020,1164785.454970297,1891158.9214659573,1164785.454970297,4128005,3.0,-24.50842300595,-53.02786091816584
TMPFTB035,2000716.7750991813,3264384.281883511,2000716.7750991813,4128005,3.0,-24.50842300595,-53.02786091816584
TMPFTB045,0.0,0.0,0.0,4128005,3.0,-24.50842300595,-53.02786091816584
EFFTB000,0.0,0.0,0.0,4128005,3.0,-24.50842300595,-53.02786091816584
EFFTB040,0.0,0.0,0.0,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB000,330523.6290637194,792477.4102161628,278067.0582127577,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB021,69866.12934772403,294030.4235344185,45822.63169377258,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB029,173010.6925684027,852412.7065534989,155641.31805988477,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB064,297671.1709576427,1019109.5485293447,283307.8160861065,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB100,1281627.5077439821,2500592.731745644,1281627.5077439821,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB200,295825.5686315565,685148.5393470774,295825.5686315565,4128005,3.0,-24.50842300595,-53.02786091816584
RFSETB000,177556.4950724363,350939.09377592,-177556.4950724363,4128005,3.0,-24.50842300595,-53.02786091816584
RFSETB200,593243.632163283,1342306.9554940541,-593243.632163283,4128005,3.0,-24.50842300595,-53.02786091816584
CFET,19296.734551338923,140623.4831641626,-17599.302262808997,4128005,3.0,-24.50842300595,-53.02786091816584
CVL,140978.8192601366,258243.56005140085,133999.65142550223,4128005,3.0,-24.50842300595,-53.02786091816584
CVO,746262.1029981998,1478587.2669742836,746262.1029981998,4128005,3.0,-24.50842300595,-53.02786091816584
CVR,32483.154271753774,100075.54415707497,30086.901994279622,4128005,3.0,-24.50842300595,-53.02786091816584
CVS,66086.0607130553,130103.79204046454,65670.74600143777,4128005,3.0,-24.50842300595,-53.02786091816584
DEPNR,1864.6362273673521,9639.09615513491,1859.444953574249,4128005,3.0,-24.50842300595,-53.02786091816584
DLC,316421.5504217344,1329479.138853309,-316421.5504217344,4128005,3.0,-24.50842300595,-53.02786091816584
DLO,132001.01692714886,901964.4283266737,-108895.78998474224,4128005,3.0,-24.50842300595,-53.02786091816584
DVSEND,3148394.9064042037,4485567.988943337,3148394.9064042037,4128005,3.0,-24.50842300595,-53.02786091816584
DVSI,0.0,0.0,0.0,4128005,3.0,-24.50842300595,-53.02786091816584
IAIRDU,52390.54990981187,281150.20849430986,52241.12121575666,4128005,3.0,-24.50842300595,-53.02786091816584
IDSL,826996.7430869879,2746090.3523387085,-690237.3568340039,4128005,3.0,-24.50842300595,-53.02786091816584
IOX,4033.8413417327606,19506.495157839927,-4033.8413417327606,4128005,3.0,-24.50842300595,-53.02786091816584
PERDL,1383.7700357140566,9278.479601583645,-1378.1764338653988,4128005,3.0,-24.50842300595,-53.02786091816584
Q10,18946.910598230108,60277.54136759825,-16673.269581701144,4128005,3.0,-24.50842300595,-53.02786091816584
RDMCR,6645.115350727989,52875.292730001755,6645.115350727989,4128005,3.0,-24.50842300595,-53.02786091816584
RDI,30910.662902555974,181974.77193263595,-3223.3311587364146,4128005,3.0,-24.50842300595,-53.02786091816584
RGRLAI,29780.612715329673,290161.83017022925,29466.520819994035,4128005,3.0,-24.50842300595,-53.02786091816584
RML,354423.896337262,635537.8950270474,-354423.896337262,4128005,3.0,-24.50842300595,-53.02786091816584
RMO,423710.3750953291,1297205.7633068077,-423710.3750953291,4128005,3.0,-24.50842300595,-53.02786091816584
RMR,154429.5461030435,448219.6258161674,-154429.5461030435,4128005,3.0,-24.50842300595,-53.02786091816584
RMS,252926.01042484102,621111.0405938188,-252926.01042484102,4128005,3.0,-24.50842300595,-53.02786091816584
RRI,42399.44494237732,185472.852239096,42399.44494237732,4128005,3.0,-24.50842300595,-53.02786091816584
SLATB,0.0,0.0,0.0,4128005,3.0,-24.50842300595,-53.02786091816584
SPAN,1151809.2406780622,2235886.7966634547,1151415.5289157142,4128005,3.0,-24.50842300595,-53.02786091816584
TBASE,178900.87319025185,504945.9911305203,155750.1979307299,4128005,3.0,-24.50842300595,-53.02786091816584
TBASEM,72302.61934770938,198213.1679488212,25081.231834534094,4128005,3.0,-24.50842300595,-53.02786091816584
TDWI,1255495.9352943967,3502509.694182866,1179084.8510469839,4128005,3.0,-24.50842300595,-53.02786091816584
TEFFMX,32896.331663910074,88028.52092912306,-16831.415423795326,4128005,3.0,-24.50842300595,-53.02786091816584
TSUM1,564229.0126840109,1424242.221198431,130505.22071578441,4128005,3.0,-24.50842300595,-53.02786091816584
TSUM2,1199716.785927745,2452356.0788291316,1161956.6007065785,4128005,3.0,-24.50842300595,-53.02786091816584
TSUMEM,67912.68367619033,343183.8135635359,35099.68648228063,4128005,3.0,-24.50842300595,-53.02786091816584
