parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,75743.78324025914,326897.61761692434,23247.109298511376,4123402,0.0,-23.0666133694,-51.83564704556608
AMAXTB014,259206.5620767296,651510.4122278985,202768.27738941688,4123402,0.0,-23.0666133694,-51.83564704556608
AMAXTB082,1936975.1651653307,3778530.9592267256,1936975.1651653307,4123402,0.0,-23.0666133694,-51.83564704556608
AMAXTB200,1824764.4234449829,3331588.226547579,1824764.4234449829,4123402,0.0,-23.0666133694,-51.83564704556608
TMPFTB000,0.0,0.0,0.0,4123402,0.0,-23.0666133694,-51.83564704556608
TMPFTB008,1371.128169823848,3458.7174310221753,993.8292695328631,4123402,0.0,-23.0666133694,-51.83564704556608
TMPFTB020,1171650.7577291103,1960925.8856682158,1171650.7577291103,4123402,0.0,-23.0666133694,-51.83564704556608
TMPFTB035,1930791.7093792039,3496609.693000472,1930791.7093792039,4123402,0.0,-23.0666133694,-51.83564704556608
TMPFTB045,0.0,0.0,0.0,4123402,0.0,-23.0666133694,-51.83564704556608
EFFTB000,0.0,0.0,0.0,4123402,0.0,-23.0666133694,-51.83564704556608
EFFTB040,0.0,0.0,0.0,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB000,311101.94818250777,799466.5162450116,261412.27736411226,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB021,62500.226392267476,252929.66765427295,38605.09755371657,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB029,93780.12895115704,256615.6680912842,78220.64200262878,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB064,289875.69950677623,963528.6073989717,272297.8964098486,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB100,1298350.0236603194,2595750.3382990756,1298086.5531167444,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB200,268490.69591493387,656653.8743581765,268490.69591493387,4123402,0.0,-23.0666133694,-51.83564704556608
RFSETB000,166402.77677811944,339533.26130434783,-166402.77677811944,4123402,0.0,-23.0666133694,-51.83564704556608
RFSETB200,563507.9407656059,1376635.885620446,-563507.9407656059,4123402,0.0,-23.0666133694,-51.83564704556608
CFET,40021.75063687775,334288.40641763073,-38704.44956114167,4123402,0.0,-23.0666133694,-51.83564704556608
CVL,122440.48532933598,220385.24959490693,119747.1568162782,4123402,0.0,-23.0666133694,-51.83564704556608
CVO,723664.0914019798,1503854.6776720646,723664.0914019798,4123402,0.0,-23.0666133694,-51.83564704556608
CVR,32849.41229537035,108831.73927272909,30391.145059166538,4123402,0.0,-23.0666133694,-51.83564704556608
CVS,58391.61408220871,121196.73218224308,58391.61408220871,4123402,0.0,-23.0666133694,-51.83564704556608
DEPNR,3135.4310659965804,18145.69741825087,2912.3002178749557,4123402,0.0,-23.0666133694,-51.83564704556608
DLC,579839.924136679,2318761.19288849,-579839.924136679,4123402,0.0,-23.0666133694,-51.83564704556608
DLO,19656.022227544607,104556.82232133282,-631.0824023664629,4123402,0.0,-23.0666133694,-51.83564704556608
DVSEND,3099128.390425401,4588111.30899703,3099128.390425401,4123402,0.0,-23.0666133694,-51.83564704556608
DVSI,0.0,0.0,0.0,4123402,0.0,-23.0666133694,-51.83564704556608
IAIRDU,73936.6024015802,390927.6333028144,73869.56479647079,4123402,0.0,-23.0666133694,-51.83564704556608
IDSL,1042987.4358758241,3022217.9013673086,-941075.819938933,4123402,0.0,-23.0666133694,-51.83564704556608
IOX,13691.89770892141,80336.68618148308,-13691.89770892141,4123402,0.0,-23.0666133694,-51.83564704556608
PERDL,1517.6136789677557,11464.090941825572,-1381.339057922106,4123402,0.0,-23.0666133694,-51.83564704556608
Q10,21024.519158012794,63267.79044776659,-20384.325784778906,4123402,0.0,-23.0666133694,-51.83564704556608
RDMCR,8359.13590267409,67911.395642679,8347.574319312223,4123402,0.0,-23.0666133694,-51.83564704556608
RDI,35262.89575907238,202882.57697240455,12128.636384851783,4123402,0.0,-23.0666133694,-51.83564704556608
RGRLAI,28264.200073770437,274173.5952342463,27957.977834861762,4123402,0.0,-23.0666133694,-51.83564704556608
RML,312814.57529738237,629373.3700479165,-312814.57529738237,4123402,0.0,-23.0666133694,-51.83564704556608
RMO,449480.0148933753,1380113.906598257,-449480.0148933753,4123402,0.0,-23.0666133694,-51.83564704556608
RMR,84956.66149951897,138779.3762424721,-84956.66149951897,4123402,0.0,-23.0666133694,-51.83564704556608
RMS,163942.91898239835,312667.0142821724,-163942.91898239835,4123402,0.0,-23.0666133694,-51.83564704556608
RRI,52187.78548534016,216761.19741105195,52187.78548534016,4123402,0.0,-23.0666133694,-51.83564704556608
SLATB,0.0,0.0,0.0,4123402,0.0,-23.0666133694,-51.83564704556608
SPAN,1015991.1026319445,2092558.3676317162,1015624.7435494516,4123402,0.0,-23.0666133694,-51.83564704556608
TBASE,165222.95609338937,480181.71081301686,141721.38044265207,4123402,0.0,-23.0666133694,-51.83564704556608
TBASEM,67456.71563837046,171747.8256189246,5360.397656990874,4123402,0.0,-23.0666133694,-51.83564704556608
TDWI,1278572.0219823516,3615806.9255199786,1244935.6130223786,4123402,0.0,-23.0666133694,-51.83564704556608
TEFFMX,46899.6489731743,114536.63902178929,-17321.00326727503,4123402,0.0,-23.0666133694,-51.83564704556608
TSUM1,598806.6042706106,1506183.2305572948,109405.34267612913,4123402,0.0,-23.0666133694,-51.83564704556608
TSUM2,1247183.7291533884,2560126.2601385815,1190107.0743812555,4123402,0.0,-23.0666133694,-51.83564704556608
TSUMEM,35854.4635825611,74384.61432792377,1320.6258848430255,4123402,0.0,-23.0666133694,-51.83564704556608
