parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,68719.17028158496,338870.71029043215,23555.08816414062,4121000,0.0,-23.0708195923,-53.5321017618096
AMAXTB014,267405.5002843349,717227.4071481004,217137.70086626362,4121000,0.0,-23.0708195923,-53.5321017618096
AMAXTB082,1795787.6857130178,3490404.710037658,1795787.6857130178,4121000,0.0,-23.0708195923,-53.5321017618096
AMAXTB200,1661949.8039371783,3249932.0350655615,1661949.8039371783,4121000,0.0,-23.0708195923,-53.5321017618096
TMPFTB000,0.0,0.0,0.0,4121000,0.0,-23.0708195923,-53.5321017618096
TMPFTB008,1082.5549662643177,3364.7356336342796,653.9644941290633,4121000,0.0,-23.0708195923,-53.5321017618096
TMPFTB020,828196.4996449645,1458262.6651889049,828196.4996449645,4121000,0.0,-23.0708195923,-53.5321017618096
TMPFTB035,1945194.6904979935,3419960.028988964,1945194.6904979935,4121000,0.0,-23.0708195923,-53.5321017618096
TMPFTB045,0.0,0.0,0.0,4121000,0.0,-23.0708195923,-53.5321017618096
EFFTB000,0.0,0.0,0.0,4121000,0.0,-23.0708195923,-53.5321017618096
EFFTB040,0.0,0.0,0.0,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB000,291199.9180532358,753028.2648782014,244083.09198907073,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB021,50971.78275812445,221724.11578428026,28436.35592177364,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB029,105551.48914700646,334858.927566043,88977.94766661938,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB064,273292.0065023012,905583.427784765,259474.95453522739,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB100,1227825.514853222,2432824.284399409,1227825.514853222,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB200,236049.48756724517,584251.6522740099,236049.48756724517,4121000,0.0,-23.0708195923,-53.5321017618096
RFSETB000,152722.3814384532,307170.60766407195,-152722.3814384532,4121000,0.0,-23.0708195923,-53.5321017618096
RFSETB200,532872.8405232363,1363631.6336798426,-532872.8405232363,4121000,0.0,-23.0708195923,-53.5321017618096
CFET,22977.661442999684,202645.52477288683,-22796.850863280375,4121000,0.0,-23.0708195923,-53.5321017618096
CVL,120205.54087556741,254399.976516058,117693.7723217519,4121000,0.0,-23.0708195923,-53.5321017618096
CVO,636015.6161062936,1411285.1780062232,636015.6161062936,4121000,0.0,-23.0708195923,-53.5321017618096
CVR,29134.755627025155,98886.04830927298,26776.00400881721,4121000,0.0,-23.0708195923,-53.5321017618096
CVS,57793.59928745864,130757.07403842015,57793.59928745864,4121000,0.0,-23.0708195923,-53.5321017618096
DEPNR,2803.0421692208274,19039.987190256088,2765.047733645132,4121000,0.0,-23.0708195923,-53.5321017618096
DLC,553684.3672503273,2233770.740450364,-553684.3672503273,4121000,0.0,-23.0708195923,-53.5321017618096
DLO,24728.80787180893,105745.10626813439,-5700.359933038229,4121000,0.0,-23.0708195923,-53.5321017618096
DVSEND,2769076.2160573816,4242649.109328463,2769076.2160573816,4121000,0.0,-23.0708195923,-53.5321017618096
DVSI,0.0,0.0,0.0,4121000,0.0,-23.0708195923,-53.5321017618096
IAIRDU,60330.76882923496,362370.15754855046,59780.093026818045,4121000,0.0,-23.0708195923,-53.5321017618096
IDSL,932116.3187062002,2783323.967370088,-812280.5052096366,4121000,0.0,-23.0708195923,-53.5321017618096
IOX,7629.733509311403,43984.826435546966,-7389.472042333102,4121000,0.0,-23.0708195923,-53.5321017618096
PERDL,1097.286171638156,6594.499610716074,-966.5646036896022,4121000,0.0,-23.0708195923,-53.5321017618096
Q10,41512.71496621323,110775.22447498864,-41512.71496621323,4121000,0.0,-23.0708195923,-53.5321017618096
RDMCR,2512.4431973604555,25108.05694153597,2509.1336709151115,4121000,0.0,-23.0708195923,-53.5321017618096
RDI,29268.380360111296,146262.47068182507,5461.691654338742,4121000,0.0,-23.0708195923,-53.5321017618096
RGRLAI,20466.80730677175,197110.46786171012,20187.67498086384,4121000,0.0,-23.0708195923,-53.5321017618096
RML,266320.18122308375,547012.9761423019,-266320.18122308375,4121000,0.0,-23.0708195923,-53.5321017618096
RMO,390471.4086580808,1213903.9327266354,-390471.4086580808,4121000,0.0,-23.0708195923,-53.5321017618096
RMR,82092.78734540475,142233.87069465197,-82092.78734540475,4121000,0.0,-23.0708195923,-53.5321017618096
RMS,148279.23575063338,288490.0526059555,-148279.23575063338,4121000,0.0,-23.0708195923,-53.5321017618096
RRI,44308.6540548347,224261.73910251097,44265.81459748855,4121000,0.0,-23.0708195923,-53.5321017618096
SLATB,0.0,0.0,0.0,4121000,0.0,-23.0708195923,-53.5321017618096
SPAN,891679.3669478785,1973672.2065831837,891559.1664448385,4121000,0.0,-23.0708195923,-53.5321017618096
TBASE,129912.26728912305,381499.8861004873,109178.64152589545,4121000,0.0,-23.0708195923,-53.5321017618096
TBASEM,60241.47617524836,155948.47171927578,4963.284191817338,4121000,0.0,-23.0708195923,-53.5321017618096
TDWI,1219381.2353879744,3360177.649261755,1179928.8847605097,4121000,0.0,-23.0708195923,-53.5321017618096
TEFFMX,53637.582372506724,158700.344654516,-5024.301001887066,4121000,0.0,-23.0708195923,-53.5321017618096
TSUM1,536848.0132240822,1316265.222612047,162261.17406628086,4121000,0.0,-23.0708195923,-53.5321017618096
TSUM2,1014022.0257936082,2057971.5739753554,987114.7330149144,4121000,0.0,-23.0708195923,-53.5321017618096
TSUMEM,35183.83809904058,72807.37846254196,2866.576251999787,4121000,0.0,-23.0708195923,-53.5321017618096
