parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,171661.19187205218,880955.846000697,99433.5500358573,4102000,3.0,-24.44583839175,-53.57790187443717
AMAXTB014,253041.3898467578,614927.857112787,177461.92089061337,4102000,3.0,-24.44583839175,-53.57790187443717
AMAXTB082,2001122.6417923772,3811193.466843064,2001122.6417923772,4102000,3.0,-24.44583839175,-53.57790187443717
AMAXTB200,2069711.5548827704,3459946.86862557,2069711.5548827704,4102000,3.0,-24.44583839175,-53.57790187443717
TMPFTB000,0.0,0.0,0.0,4102000,3.0,-24.44583839175,-53.57790187443717
TMPFTB008,1231.5871796664023,2929.007688117433,753.6655977694594,4102000,3.0,-24.44583839175,-53.57790187443717
TMPFTB020,1176837.854669314,1892163.2802609303,1176837.854669314,4102000,3.0,-24.44583839175,-53.57790187443717
TMPFTB035,2174955.760444454,3547495.0649495614,2174955.760444454,4102000,3.0,-24.44583839175,-53.57790187443717
TMPFTB045,0.0,0.0,0.0,4102000,3.0,-24.44583839175,-53.57790187443717
EFFTB000,0.0,0.0,0.0,4102000,3.0,-24.44583839175,-53.57790187443717
EFFTB040,0.0,0.0,0.0,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB000,327522.95574435405,790236.4908538557,272946.9177605241,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB021,67719.85519468781,298263.04284348944,43738.56397608935,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB029,113132.56424344864,374035.35268201097,97788.85946295895,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB064,292729.0851566249,995500.9668950608,277618.1086497139,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB100,1320640.2436856756,2600722.606958753,1320505.5044019134,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB200,305807.61772236595,720130.8142005862,305807.61772236595,4102000,3.0,-24.44583839175,-53.57790187443717
RFSETB000,180457.51745990865,355293.6621114614,-180457.51745990865,4102000,3.0,-24.44583839175,-53.57790187443717
RFSETB200,617921.3103533088,1427226.1310861378,-617921.3103533088,4102000,3.0,-24.44583839175,-53.57790187443717
CFET,23305.645790125815,162798.4168715772,-18639.105716828693,4102000,3.0,-24.44583839175,-53.57790187443717
CVL,138089.1960261962,247466.77318203455,131124.82344647674,4102000,3.0,-24.44583839175,-53.57790187443717
CVO,768546.9196313286,1566479.6488006134,768546.9196313286,4102000,3.0,-24.44583839175,-53.57790187443717
CVR,33520.57466242907,107765.39407882302,31104.14245253487,4102000,3.0,-24.44583839175,-53.57790187443717
CVS,67265.86953816138,131577.88632517922,66790.16079511242,4102000,3.0,-24.44583839175,-53.57790187443717
DEPNR,3799.1297494014634,21352.646677734523,3782.8741821358913,4102000,3.0,-24.44583839175,-53.57790187443717
DLC,315326.11196372384,1376981.001627202,-315326.11196372384,4102000,3.0,-24.44583839175,-53.57790187443717
DLO,141365.42439925866,1000542.5010491144,-117376.82199189681,4102000,3.0,-24.44583839175,-53.57790187443717
DVSEND,3220646.1642771866,4621850.051484048,3220646.1642771866,4102000,3.0,-24.44583839175,-53.57790187443717
DVSI,0.0,0.0,0.0,4102000,3.0,-24.44583839175,-53.57790187443717
IAIRDU,94212.5607491017,479252.87812310166,92668.49488550113,4102000,3.0,-24.44583839175,-53.57790187443717
IDSL,883107.8308879043,2858159.0581759075,-712670.954002654,4102000,3.0,-24.44583839175,-53.57790187443717
IOX,7353.006065267534,42066.10910887214,-7353.006065267534,4102000,3.0,-24.44583839175,-53.57790187443717
PERDL,857.9535796204714,3199.1067932980104,-835.270899686389,4102000,3.0,-24.44583839175,-53.57790187443717
Q10,25635.146342900895,83348.65398255634,-23562.395307569295,4102000,3.0,-24.44583839175,-53.57790187443717
RDMCR,14868.000315867075,111924.58780191546,14865.538481931737,4102000,3.0,-24.44583839175,-53.57790187443717
RDI,30353.18943724374,158719.41027482614,4831.7423235882125,4102000,3.0,-24.44583839175,-53.57790187443717
RGRLAI,33474.074826772376,326962.2481343337,33197.34354941224,4102000,3.0,-24.44583839175,-53.57790187443717
RML,353384.9256002206,637825.836084747,-353384.9256002206,4102000,3.0,-24.44583839175,-53.57790187443717
RMO,442028.8695139902,1339578.2857711797,-442028.8695139902,4102000,3.0,-24.44583839175,-53.57790187443717
RMR,164680.79639532696,521375.8961682389,-164680.79639532696,4102000,3.0,-24.44583839175,-53.57790187443717
RMS,251677.20531816353,580915.9564309462,-251677.20531816353,4102000,3.0,-24.44583839175,-53.57790187443717
RRI,53640.164227468624,208945.62361335856,51230.972820743664,4102000,3.0,-24.44583839175,-53.57790187443717
SLATB,0.0,0.0,0.0,4102000,3.0,-24.44583839175,-53.57790187443717
SPAN,1201284.5080901245,2378985.544216894,1200818.6116875713,4102000,3.0,-24.44583839175,-53.57790187443717
TBASE,174675.06884730337,489763.9118434031,149953.73921809992,4102000,3.0,-24.44583839175,-53.57790187443717
TBASEM,81801.46413036015,216467.24502068709,37082.2302599658,4102000,3.0,-24.44583839175,-53.57790187443717
TDWI,1281224.0967262199,3607465.315692232,1204426.9557489788,4102000,3.0,-24.44583839175,-53.57790187443717
TEFFMX,38810.55639679875,94140.1176682474,-26951.916890662036,4102000,3.0,-24.44583839175,-53.57790187443717
TSUM1,540454.6501362273,1330419.562824946,213049.1080594941,4102000,3.0,-24.44583839175,-53.57790187443717
TSUM2,1234930.6531404508,2556414.5834546145,1207338.0807952068,4102000,3.0,-24.44583839175,-53.57790187443717
TSUMEM,80011.98613151941,413983.7383222755,44883.747048840894,4102000,3.0,-24.44583839175,-53.57790187443717
