parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,54351.172015116645,156476.28895496548,42806.52974876292,4128559,3.0,-25.00367173845,-53.90545748770825
AMAXTB014,301843.63449192944,907993.630697319,260726.86998270068,4128559,3.0,-25.00367173845,-53.90545748770825
AMAXTB082,1444888.508533284,2802296.5479993178,1444888.508533284,4128559,3.0,-25.00367173845,-53.90545748770825
AMAXTB200,2056004.42929873,3776441.3594590644,2056004.42929873,4128559,3.0,-25.00367173845,-53.90545748770825
TMPFTB000,0.0,0.0,0.0,4128559,3.0,-25.00367173845,-53.90545748770825
TMPFTB008,6377.245711375099,29921.37541707023,5537.483790045414,4128559,3.0,-25.00367173845,-53.90545748770825
TMPFTB020,1843365.8044685198,2968804.633988781,1843365.8044685198,4128559,3.0,-25.00367173845,-53.90545748770825
TMPFTB035,1762403.6823705565,4062762.528610772,1762403.6823705565,4128559,3.0,-25.00367173845,-53.90545748770825
TMPFTB045,0.0,0.0,0.0,4128559,3.0,-25.00367173845,-53.90545748770825
EFFTB000,0.0,0.0,0.0,4128559,3.0,-25.00367173845,-53.90545748770825
EFFTB040,0.0,0.0,0.0,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB000,578076.0642393355,1389032.2158466342,495738.3844408798,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB021,71026.98681697134,246467.54219065688,51534.009602838894,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB029,167806.198318954,506550.04676085035,132425.60694222944,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB064,307310.0477258278,759035.4520880654,278256.4858372154,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB100,1382628.7829188,2464605.179930638,1382628.7829188,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB200,366305.72647209035,1320825.3232862086,366305.72647209035,4128559,3.0,-25.00367173845,-53.90545748770825
RFSETB000,183037.37286415187,440171.9126949936,-183037.37286415187,4128559,3.0,-25.00367173845,-53.90545748770825
RFSETB200,644249.1828789517,1235347.5076966083,-644249.1828789517,4128559,3.0,-25.00367173845,-53.90545748770825
CFET,30110.110013414855,121205.04963776706,-28477.537858509822,4128559,3.0,-25.00367173845,-53.90545748770825
CVL,208622.46929161745,435814.31061177276,206005.3091250464,4128559,3.0,-25.00367173845,-53.90545748770825
CVO,817422.6327084549,1901086.1096399392,817422.6327084549,4128559,3.0,-25.00367173845,-53.90545748770825
CVR,18038.511175299114,35630.931192977965,11681.016607024749,4128559,3.0,-25.00367173845,-53.90545748770825
CVS,54385.62706848308,124811.53817816416,54385.62706848308,4128559,3.0,-25.00367173845,-53.90545748770825
DEPNR,30788.534788813275,119539.49668192927,30788.534788813275,4128559,3.0,-25.00367173845,-53.90545748770825
DLC,464341.2890515461,2162087.2394744297,-386503.42903761676,4128559,3.0,-25.00367173845,-53.90545748770825
DLO,9958.992660681071,60515.54929015542,-6833.069329922944,4128559,3.0,-25.00367173845,-53.90545748770825
DVSEND,3912682.872530575,5586782.753063306,3912682.872530575,4128559,3.0,-25.00367173845,-53.90545748770825
DVSI,0.0,0.0,0.0,4128559,3.0,-25.00367173845,-53.90545748770825
IAIRDU,10324.525149670551,54628.75496119163,10324.525149670551,4128559,3.0,-25.00367173845,-53.90545748770825
IDSL,814936.6954723576,3018588.7940788944,-724147.035265007,4128559,3.0,-25.00367173845,-53.90545748770825
IOX,55151.62153856985,415165.48645316233,-55151.62153856985,4128559,3.0,-25.00367173845,-53.90545748770825
PERDL,4132.778551593589,16991.05382613726,-4105.944394967555,4128559,3.0,-25.00367173845,-53.90545748770825
Q10,15422.125048177979,41806.385151836555,3569.028471585253,4128559,3.0,-25.00367173845,-53.90545748770825
RDMCR,4577.533764118469,22724.774669179704,4577.533764118469,4128559,3.0,-25.00367173845,-53.90545748770825
RDI,57805.21266380201,213963.12444554805,56716.718869470926,4128559,3.0,-25.00367173845,-53.90545748770825
RGRLAI,1845.8646875391178,12023.223864391508,-232.66547857815877,4128559,3.0,-25.00367173845,-53.90545748770825
RML,448443.2589596316,735918.3281514137,-448443.2589596316,4128559,3.0,-25.00367173845,-53.90545748770825
RMO,278451.49300688604,761247.5806218067,-278451.49300688604,4128559,3.0,-25.00367173845,-53.90545748770825
RMR,219450.98236204908,601705.3778238227,-219450.98236204908,4128559,3.0,-25.00367173845,-53.90545748770825
RMS,290470.79560091224,578557.6204108812,-290470.79560091224,4128559,3.0,-25.00367173845,-53.90545748770825
RRI,89427.95465088236,302839.02770054,89095.90989436349,4128559,3.0,-25.00367173845,-53.90545748770825
SLATB,0.0,0.0,0.0,4128559,3.0,-25.00367173845,-53.90545748770825
SPAN,640473.3821149667,1381999.8789964481,639221.4771770763,4128559,3.0,-25.00367173845,-53.90545748770825
TBASE,302311.511521546,939814.0110348931,300154.42462894093,4128559,3.0,-25.00367173845,-53.90545748770825
TBASEM,87048.15673213523,240637.55808199928,-23135.478447099085,4128559,3.0,-25.00367173845,-53.90545748770825
TDWI,1022886.3674156934,2576308.8439232693,977060.9301170626,4128559,3.0,-25.00367173845,-53.90545748770825
TEFFMX,26691.910702790447,81785.40499525228,-1525.7716657574829,4128559,3.0,-25.00367173845,-53.90545748770825
TSUM1,775311.4339467011,1702467.2391440414,-47685.69376969215,4128559,3.0,-25.00367173845,-53.90545748770825
TSUM2,856166.469400091,1811541.0291861964,832139.1020154445,4128559,3.0,-25.00367173845,-53.90545748770825
TSUMEM,51489.39114314038,170660.20604217233,-7202.231679113398,4128559,3.0,-25.00367173845,-53.90545748770825
