parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,46816.4627953029,114592.5049516781,36275.71630291626,4123907,0.0,-23.05316596785,-50.52692139667104
AMAXTB014,279966.73740044894,834135.7316884224,240582.4328849997,4123907,0.0,-23.05316596785,-50.52692139667104
AMAXTB082,1406836.612332974,2686557.2459428934,1406836.612332974,4123907,0.0,-23.05316596785,-50.52692139667104
AMAXTB200,1877235.328911512,3701378.0973654,1877235.328911512,4123907,0.0,-23.05316596785,-50.52692139667104
TMPFTB000,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
TMPFTB008,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
TMPFTB020,1474145.7059595645,2676130.5171188368,1474145.7059595645,4123907,0.0,-23.05316596785,-50.52692139667104
TMPFTB035,1955343.103405894,4187068.934766692,1955343.103405894,4123907,0.0,-23.05316596785,-50.52692139667104
TMPFTB045,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
EFFTB000,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
EFFTB040,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB000,635168.1021649083,1556433.2476160314,556049.538403849,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB021,60647.51186753368,199458.03455757705,43506.17612381817,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB029,159810.66875299267,486756.7732724512,129597.71576356616,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB064,300857.6571677544,627778.6757292836,272202.0280189585,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB100,1221888.818682102,2011579.1377829695,1221888.818682102,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB200,341524.70625557913,1176581.0324577992,341513.5057684958,4123907,0.0,-23.05316596785,-50.52692139667104
RFSETB000,245053.88401225518,1087017.2549418411,-245053.88401225518,4123907,0.0,-23.05316596785,-50.52692139667104
RFSETB200,628447.3708895887,1218324.1286405555,-628447.3708895887,4123907,0.0,-23.05316596785,-50.52692139667104
CFET,40100.64404939581,233050.22684608554,-39295.17941914812,4123907,0.0,-23.05316596785,-50.52692139667104
CVL,201379.74118629275,413740.00225392205,198518.95387170836,4123907,0.0,-23.05316596785,-50.52692139667104
CVO,813043.837749237,1874220.759526437,813043.837749237,4123907,0.0,-23.05316596785,-50.52692139667104
CVR,17443.630307546355,35156.26409830733,9702.86337452955,4123907,0.0,-23.05316596785,-50.52692139667104
CVS,48270.9185989033,113090.86775720034,48270.9185989033,4123907,0.0,-23.05316596785,-50.52692139667104
DEPNR,48110.275827176105,223701.6042311024,47613.357222327686,4123907,0.0,-23.05316596785,-50.52692139667104
DLC,376050.094101612,2040443.2135942986,-376050.094101612,4123907,0.0,-23.05316596785,-50.52692139667104
DLO,8159.580518469639,51767.81129834335,-6552.540940965504,4123907,0.0,-23.05316596785,-50.52692139667104
DVSEND,3714531.393241899,5316866.1229688255,3714531.393241899,4123907,0.0,-23.05316596785,-50.52692139667104
DVSI,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
IAIRDU,7479.949476436545,39171.35027521689,7452.664037704858,4123907,0.0,-23.05316596785,-50.52692139667104
IDSL,770125.1227035265,2806214.808126758,-685609.6316852169,4123907,0.0,-23.05316596785,-50.52692139667104
IOX,25557.717017654828,132764.34648172974,-25557.717017654828,4123907,0.0,-23.05316596785,-50.52692139667104
PERDL,2660.40232966457,10917.602943732623,-2660.40232966457,4123907,0.0,-23.05316596785,-50.52692139667104
Q10,13272.260558251939,38773.11514630335,-12344.932322921846,4123907,0.0,-23.05316596785,-50.52692139667104
RDMCR,4812.949375735092,35765.93655840604,4812.949375735092,4123907,0.0,-23.05316596785,-50.52692139667104
RDI,72567.04257030366,318042.1950292579,72279.44738371708,4123907,0.0,-23.05316596785,-50.52692139667104
RGRLAI,1068.6172386587791,6775.513870530263,-195.13275903058167,4123907,0.0,-23.05316596785,-50.52692139667104
RML,403283.2722312998,648664.1824433128,-403283.2722312998,4123907,0.0,-23.05316596785,-50.52692139667104
RMO,262481.08676847053,728837.7684810169,-262481.08676847053,4123907,0.0,-23.05316596785,-50.52692139667104
RMR,204490.59390081058,626600.7551239077,-204490.59390081058,4123907,0.0,-23.05316596785,-50.52692139667104
RMS,280501.5474776733,547109.7860785979,-280501.5474776733,4123907,0.0,-23.05316596785,-50.52692139667104
RRI,85200.29774588112,296681.89267274056,84450.09211285967,4123907,0.0,-23.05316596785,-50.52692139667104
SLATB,0.0,0.0,0.0,4123907,0.0,-23.05316596785,-50.52692139667104
SPAN,662284.6884406921,1449962.488356919,660868.5235482906,4123907,0.0,-23.05316596785,-50.52692139667104
TBASE,245288.05623458995,722643.5832890087,243786.65193493507,4123907,0.0,-23.05316596785,-50.52692139667104
TBASEM,74971.90568769866,187406.3564037252,-23687.466071831823,4123907,0.0,-23.05316596785,-50.52692139667104
TDWI,1090311.3410385014,2697952.5206212113,1051769.8333776712,4123907,0.0,-23.05316596785,-50.52692139667104
TEFFMX,22039.17303014207,69516.6587485503,1058.6561590910837,4123907,0.0,-23.05316596785,-50.52692139667104
TSUM1,460806.88758561714,1094405.5814111086,179044.00737366118,4123907,0.0,-23.05316596785,-50.52692139667104
TSUM2,874712.8603401578,1784418.8722554077,850998.5232169633,4123907,0.0,-23.05316596785,-50.52692139667104
TSUMEM,66601.0763328692,220536.63894608236,11921.56783113122,4123907,0.0,-23.05316596785,-50.52692139667104
