parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,57972.74842867321,214723.82567937745,8632.666028719235,4112009,2.0,-24.3427177974,-49.78334865979041
AMAXTB014,312575.1821527007,1061691.076197978,252176.42147488962,4112009,2.0,-24.3427177974,-49.78334865979041
AMAXTB082,2073790.5418676,4090019.1150903082,2073790.5418676,4112009,2.0,-24.3427177974,-49.78334865979041
AMAXTB200,2637046.1954919156,4192089.8013170436,2637046.1954919156,4112009,2.0,-24.3427177974,-49.78334865979041
TMPFTB000,0.0,0.0,0.0,4112009,2.0,-24.3427177974,-49.78334865979041
TMPFTB008,31698.960543562975,102258.76023959044,30426.404407862807,4112009,2.0,-24.3427177974,-49.78334865979041
TMPFTB020,3133948.247846445,4927688.592188277,3133948.247846445,4112009,2.0,-24.3427177974,-49.78334865979041
TMPFTB035,1068525.2305579497,1983800.9867100047,1068525.2305579497,4112009,2.0,-24.3427177974,-49.78334865979041
TMPFTB045,0.0,0.0,0.0,4112009,2.0,-24.3427177974,-49.78334865979041
EFFTB000,0.0,0.0,0.0,4112009,2.0,-24.3427177974,-49.78334865979041
EFFTB040,0.0,0.0,0.0,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB000,294881.04521156003,651137.7649273045,225138.00858071796,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB021,59439.982692025565,146355.56251386675,22788.42434784226,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB029,269316.47471502895,1583185.5765718683,246347.6102177688,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB064,243414.5878052885,693245.6422950538,206443.9384992938,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB100,1192917.2888014608,2464727.064146408,1191076.7950215205,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB200,399616.04074503743,1047228.4338989268,399616.04074503743,4112009,2.0,-24.3427177974,-49.78334865979041
RFSETB000,168620.03578022285,385421.943312353,-168620.03578022285,4112009,2.0,-24.3427177974,-49.78334865979041
RFSETB200,747944.39857218,1363045.524720058,-747944.39857218,4112009,2.0,-24.3427177974,-49.78334865979041
CFET,45654.11509561736,338259.30922600476,-43602.51578568533,4112009,2.0,-24.3427177974,-49.78334865979041
CVL,155993.2065623661,349291.8794351496,152256.92513276188,4112009,2.0,-24.3427177974,-49.78334865979041
CVO,1279374.6937323639,2312420.69023723,1279374.6937323639,4112009,2.0,-24.3427177974,-49.78334865979041
CVR,30609.020340417184,100123.3630714379,25792.907838678435,4112009,2.0,-24.3427177974,-49.78334865979041
CVS,49679.99620428396,86245.05929259564,49679.99620428396,4112009,2.0,-24.3427177974,-49.78334865979041
DEPNR,16524.464019239214,61539.35187361871,16524.464019239214,4112009,2.0,-24.3427177974,-49.78334865979041
DLC,367900.73288256326,1708856.389228916,-353384.6857106371,4112009,2.0,-24.3427177974,-49.78334865979041
DLO,181374.65800911223,1259432.6519708126,-166541.5169596381,4112009,2.0,-24.3427177974,-49.78334865979041
DVSEND,4763804.258171187,6576295.667184479,4763804.258171187,4112009,2.0,-24.3427177974,-49.78334865979041
DVSI,0.0,0.0,0.0,4112009,2.0,-24.3427177974,-49.78334865979041
IAIRDU,38048.49268142141,196656.32034089335,35309.74130862623,4112009,2.0,-24.3427177974,-49.78334865979041
IDSL,1107567.1323466229,3638441.502744141,-925361.8724250857,4112009,2.0,-24.3427177974,-49.78334865979041
IOX,20504.72087560117,130028.71046873936,-20504.72087560117,4112009,2.0,-24.3427177974,-49.78334865979041
PERDL,17199.607424403042,149883.01195778823,-16738.674314060147,4112009,2.0,-24.3427177974,-49.78334865979041
Q10,94150.51162643092,187961.69375369276,94150.51162643092,4112009,2.0,-24.3427177974,-49.78334865979041
RDMCR,22983.8188177733,124721.61340544422,22983.8188177733,4112009,2.0,-24.3427177974,-49.78334865979041
RDI,71671.18502206093,327093.1620564932,58808.000408730535,4112009,2.0,-24.3427177974,-49.78334865979041
RGRLAI,155737.74033087314,1546785.8535690145,153935.6861066778,4112009,2.0,-24.3427177974,-49.78334865979041
RML,380081.5927272667,695049.1755682273,-380081.5927272667,4112009,2.0,-24.3427177974,-49.78334865979041
RMO,585883.8949028262,1970545.236166932,-585883.8949028262,4112009,2.0,-24.3427177974,-49.78334865979041
RMR,172888.9694746761,499015.84300219157,-172888.9694746761,4112009,2.0,-24.3427177974,-49.78334865979041
RMS,271241.39415013726,452003.22676619585,-271241.39415013726,4112009,2.0,-24.3427177974,-49.78334865979041
RRI,113340.96053268798,519679.6310640099,112741.4431885913,4112009,2.0,-24.3427177974,-49.78334865979041
SLATB,0.0,0.0,0.0,4112009,2.0,-24.3427177974,-49.78334865979041
SPAN,1401361.9758626758,2742486.443030172,1396429.7061990998,4112009,2.0,-24.3427177974,-49.78334865979041
TBASE,511573.6862396066,1320858.6742382697,452588.3790934084,4112009,2.0,-24.3427177974,-49.78334865979041
TBASEM,91763.56752004866,214280.06669167546,-22354.839325605928,4112009,2.0,-24.3427177974,-49.78334865979041
TDWI,1102213.9943480452,2973326.3208546275,982062.697805253,4112009,2.0,-24.3427177974,-49.78334865979041
TEFFMX,21456.587249718308,69456.74896082298,11714.615891865502,4112009,2.0,-24.3427177974,-49.78334865979041
TSUM1,1077237.7834280184,2639438.3928153194,-404565.89595139434,4112009,2.0,-24.3427177974,-49.78334865979041
TSUM2,1897090.7029767334,4532570.631905129,1847674.3506992771,4112009,2.0,-24.3427177974,-49.78334865979041
TSUMEM,40610.72958149343,85499.12964213849,-5665.65584908976,4112009,2.0,-24.3427177974,-49.78334865979041
