parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,73520.76426247739,294590.7243434341,18761.43765324306,4116307,0.0,-23.13123381695,-51.72835840959508
AMAXTB014,269476.8225761347,674530.9980229499,209833.51812716183,4116307,0.0,-23.13123381695,-51.72835840959508
AMAXTB082,2038854.877818497,3932100.8783139084,2038854.877818497,4116307,0.0,-23.13123381695,-51.72835840959508
AMAXTB200,1949350.209954248,3473672.503300279,1949350.209954248,4116307,0.0,-23.13123381695,-51.72835840959508
TMPFTB000,0.0,0.0,0.0,4116307,0.0,-23.13123381695,-51.72835840959508
TMPFTB008,1766.903738450543,4521.850471942334,1319.1269049533312,4116307,0.0,-23.13123381695,-51.72835840959508
TMPFTB020,1342997.8543941614,2169764.8033332555,1342997.8543941614,4116307,0.0,-23.13123381695,-51.72835840959508
TMPFTB035,1979881.5661172175,3607161.2157054073,1979881.5661172175,4116307,0.0,-23.13123381695,-51.72835840959508
TMPFTB045,0.0,0.0,0.0,4116307,0.0,-23.13123381695,-51.72835840959508
EFFTB000,0.0,0.0,0.0,4116307,0.0,-23.13123381695,-51.72835840959508
EFFTB040,0.0,0.0,0.0,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB000,326252.53541201074,849774.3990134818,275321.44427654933,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB021,69618.42270082128,275609.2133394013,44353.04743167303,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB029,98838.16656123188,282397.30420328333,80415.36594371867,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB064,291951.57677069487,931557.5793524694,269901.9969817072,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB100,1334784.2200650992,2639120.2696188106,1334210.1759353522,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB200,282334.0320658911,696126.4882691699,282334.0320658911,4116307,0.0,-23.13123381695,-51.72835840959508
RFSETB000,171965.50512431472,360223.85208213044,-171965.50512431472,4116307,0.0,-23.13123381695,-51.72835840959508
RFSETB200,595107.5245801456,1421345.3000264198,-595107.5245801456,4116307,0.0,-23.13123381695,-51.72835840959508
CFET,41079.006510277046,345175.4512789322,-39239.55031994109,4116307,0.0,-23.13123381695,-51.72835840959508
CVL,122837.01882529771,219091.41669040924,119778.12133791012,4116307,0.0,-23.13123381695,-51.72835840959508
CVO,793400.8339206108,1645244.372029999,793400.8339206108,4116307,0.0,-23.13123381695,-51.72835840959508
CVR,34986.386804773545,115841.99363563197,32437.00789563019,4116307,0.0,-23.13123381695,-51.72835840959508
CVS,58929.09360906619,118917.82586382647,58929.09360906619,4116307,0.0,-23.13123381695,-51.72835840959508
DEPNR,2435.242327613874,10648.630384033037,2232.9313506452845,4116307,0.0,-23.13123381695,-51.72835840959508
DLC,601918.8515065103,2422103.0651504695,-601918.8515065103,4116307,0.0,-23.13123381695,-51.72835840959508
DLO,23012.72478468327,108169.60253583995,4665.616240751317,4116307,0.0,-23.13123381695,-51.72835840959508
DVSEND,3354213.121153357,4936210.05679918,3354213.121153357,4116307,0.0,-23.13123381695,-51.72835840959508
DVSI,0.0,0.0,0.0,4116307,0.0,-23.13123381695,-51.72835840959508
IAIRDU,59031.112414056595,344906.8521684715,58783.0840142716,4116307,0.0,-23.13123381695,-51.72835840959508
IDSL,1057316.677492906,3150799.2389919795,-982120.9564340573,4116307,0.0,-23.13123381695,-51.72835840959508
IOX,11723.463894099103,62762.80038345663,-11138.525646592258,4116307,0.0,-23.13123381695,-51.72835840959508
PERDL,1432.2327317164943,11090.745904799403,-1149.4406926070678,4116307,0.0,-23.13123381695,-51.72835840959508
Q10,15428.092654435124,49599.65603453888,-13935.688764461158,4116307,0.0,-23.13123381695,-51.72835840959508
RDMCR,6054.2823089405265,52827.08098377711,6046.546633574862,4116307,0.0,-23.13123381695,-51.72835840959508
RDI,36722.40001694872,212747.9706303856,13.98700505730987,4116307,0.0,-23.13123381695,-51.72835840959508
RGRLAI,40715.04964626874,398148.4953262582,40353.80337161781,4116307,0.0,-23.13123381695,-51.72835840959508
RML,331970.2290489308,671513.1061354041,-331970.2290489308,4116307,0.0,-23.13123381695,-51.72835840959508
RMO,477641.8994012185,1461340.2767957984,-477641.8994012185,4116307,0.0,-23.13123381695,-51.72835840959508
RMR,87528.03126042837,141173.42199579917,-87528.03126042837,4116307,0.0,-23.13123381695,-51.72835840959508
RMS,171718.59267487918,323636.89811830845,-171718.59267487918,4116307,0.0,-23.13123381695,-51.72835840959508
RRI,42208.77680183068,183874.67488587985,42176.80043737679,4116307,0.0,-23.13123381695,-51.72835840959508
SLATB,0.0,0.0,0.0,4116307,0.0,-23.13123381695,-51.72835840959508
SPAN,1111801.618500465,2239543.0329821394,1111028.9091209678,4116307,0.0,-23.13123381695,-51.72835840959508
TBASE,190231.09531252272,564335.0114407858,165019.0281388378,4116307,0.0,-23.13123381695,-51.72835840959508
TBASEM,59512.55120741394,179767.45683991414,4723.9796857165,4116307,0.0,-23.13123381695,-51.72835840959508
TDWI,1296576.2390062208,3683251.937192765,1258095.3527250648,4116307,0.0,-23.13123381695,-51.72835840959508
TEFFMX,46017.63892433875,115953.58152428329,-30420.985067160804,4116307,0.0,-23.13123381695,-51.72835840959508
TSUM1,595728.2387415952,1558560.3634507498,107517.00214664481,4116307,0.0,-23.13123381695,-51.72835840959508
TSUM2,1361107.1097143514,2851707.6367364475,1317351.3762286159,4116307,0.0,-23.13123381695,-51.72835840959508
TSUMEM,38242.90521864413,101082.9007162099,1100.3921346550717,4116307,0.0,-23.13123381695,-51.72835840959508
