parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,150211.01474035362,919944.4212158603,92467.53988900941,4118501,1.0,-26.1518221759,-52.65715103566103
AMAXTB014,255192.81630649234,676884.3624760316,176739.2138147164,4118501,1.0,-26.1518221759,-52.65715103566103
AMAXTB082,2076832.8536996301,4018427.697194765,2076832.8536996301,4118501,1.0,-26.1518221759,-52.65715103566103
AMAXTB200,2584416.602607618,3915843.755532508,2584416.602607618,4118501,1.0,-26.1518221759,-52.65715103566103
TMPFTB000,0.0,0.0,0.0,4118501,1.0,-26.1518221759,-52.65715103566103
TMPFTB008,8001.650921921092,25441.729171443192,6963.675680630415,4118501,1.0,-26.1518221759,-52.65715103566103
TMPFTB020,2226897.772046671,3341201.4271509834,2226897.772046671,4118501,1.0,-26.1518221759,-52.65715103566103
TMPFTB035,1606178.2413796268,2697658.4561240096,1606178.2413796268,4118501,1.0,-26.1518221759,-52.65715103566103
TMPFTB045,0.0,0.0,0.0,4118501,1.0,-26.1518221759,-52.65715103566103
EFFTB000,0.0,0.0,0.0,4118501,1.0,-26.1518221759,-52.65715103566103
EFFTB040,0.0,0.0,0.0,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB000,318302.40323673806,707060.7427499233,255310.27523751074,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB021,64058.77675154239,207907.90567988035,33555.70546071693,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB029,263811.3192455166,1522530.194210343,244277.42211571787,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB064,269176.54538949835,775232.1487480958,236234.031605636,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB100,1285577.5149933624,2430081.0013957443,1284326.0465203486,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB200,366450.35093821824,920394.6042649543,366450.35093821824,4118501,1.0,-26.1518221759,-52.65715103566103
RFSETB000,161990.80575478473,329976.0930825252,-161990.80575478473,4118501,1.0,-26.1518221759,-52.65715103566103
RFSETB200,702806.5935872146,1389316.2583865307,-702806.5935872146,4118501,1.0,-26.1518221759,-52.65715103566103
CFET,31306.57324630413,220802.59047453766,-27015.895869558073,4118501,1.0,-26.1518221759,-52.65715103566103
CVL,146196.00776720222,316969.56176433456,137360.50879822593,4118501,1.0,-26.1518221759,-52.65715103566103
CVO,1096297.8627475812,1956501.0728676373,1096297.8627475812,4118501,1.0,-26.1518221759,-52.65715103566103
CVR,29866.80769518813,99479.5646361631,26450.25066652146,4118501,1.0,-26.1518221759,-52.65715103566103
CVS,58431.04467952927,90057.27847866886,58431.04467952927,4118501,1.0,-26.1518221759,-52.65715103566103
DEPNR,21667.084808960753,99078.77210966112,21667.084808960753,4118501,1.0,-26.1518221759,-52.65715103566103
DLC,303805.28790262097,1490576.5789868743,-299192.9665885505,4118501,1.0,-26.1518221759,-52.65715103566103
DLO,180931.82576954406,1134971.1744533356,-166995.58847213062,4118501,1.0,-26.1518221759,-52.65715103566103
DVSEND,4146698.23091461,5526828.3674281165,4146698.23091461,4118501,1.0,-26.1518221759,-52.65715103566103
DVSI,0.0,0.0,0.0,4118501,1.0,-26.1518221759,-52.65715103566103
IAIRDU,25176.622991099794,109549.88974771401,25011.206520679505,4118501,1.0,-26.1518221759,-52.65715103566103
IDSL,957937.8336713198,3223390.9541319287,-831702.0414252722,4118501,1.0,-26.1518221759,-52.65715103566103
IOX,8763.431114025443,56887.72526264554,-8763.431114025443,4118501,1.0,-26.1518221759,-52.65715103566103
PERDL,8679.516919284883,57548.59805178819,-8668.182336872174,4118501,1.0,-26.1518221759,-52.65715103566103
Q10,33972.00298230397,64353.85761227278,33928.68691097628,4118501,1.0,-26.1518221759,-52.65715103566103
RDMCR,45861.148207705104,248186.44166649104,45861.148207705104,4118501,1.0,-26.1518221759,-52.65715103566103
RDI,32800.32767502002,183103.10995662035,16500.459650760396,4118501,1.0,-26.1518221759,-52.65715103566103
RGRLAI,96777.5839786254,961861.6393891575,95634.96000565002,4118501,1.0,-26.1518221759,-52.65715103566103
RML,376539.28504979284,691189.6217812116,-376539.28504979284,4118501,1.0,-26.1518221759,-52.65715103566103
RMO,558162.2272060155,1777511.0001519409,-558162.2272060155,4118501,1.0,-26.1518221759,-52.65715103566103
RMR,158129.16922056885,412519.78683534224,-158129.16922056885,4118501,1.0,-26.1518221759,-52.65715103566103
RMS,263701.92358661356,463793.5164524408,-263701.92358661356,4118501,1.0,-26.1518221759,-52.65715103566103
RRI,100181.07176887243,346502.2289462288,99529.32961579962,4118501,1.0,-26.1518221759,-52.65715103566103
SLATB,0.0,0.0,0.0,4118501,1.0,-26.1518221759,-52.65715103566103
SPAN,1426140.1627632582,2664059.64427252,1424240.0679874583,4118501,1.0,-26.1518221759,-52.65715103566103
TBASE,334585.12468306377,919071.5117557836,301037.13052822195,4118501,1.0,-26.1518221759,-52.65715103566103
TBASEM,83097.99672729484,187014.30115628755,-23469.466093243453,4118501,1.0,-26.1518221759,-52.65715103566103
TDWI,1249715.6742535182,3339564.3341293833,1134228.27347185,4118501,1.0,-26.1518221759,-52.65715103566103
TEFFMX,32734.587214248073,87394.5623142138,2190.2563136653994,4118501,1.0,-26.1518221759,-52.65715103566103
TSUM1,805441.8642834662,2093041.001740558,-128318.36655017223,4118501,1.0,-26.1518221759,-52.65715103566103
TSUM2,1647060.8643844805,3860967.5669295187,1612547.5219369463,4118501,1.0,-26.1518221759,-52.65715103566103
TSUMEM,52557.01339131871,126640.93017768108,-25847.339801191763,4118501,1.0,-26.1518221759,-52.65715103566103
