parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,153079.87220859583,767580.8948773352,89723.12194417292,4113254,3.0,-24.89164618,-52.49367359500897
AMAXTB014,231027.59471807678,559984.6618185397,155990.50967239938,4113254,3.0,-24.89164618,-52.49367359500897
AMAXTB082,1915582.9237898728,3669200.4205476264,1915582.9237898728,4113254,3.0,-24.89164618,-52.49367359500897
AMAXTB200,2007758.4633899766,3189355.7065100977,2007758.4633899766,4113254,3.0,-24.89164618,-52.49367359500897
TMPFTB000,0.0,0.0,0.0,4113254,3.0,-24.89164618,-52.49367359500897
TMPFTB008,1425.5064061191952,3872.4400391572635,1072.5299511001206,4113254,3.0,-24.89164618,-52.49367359500897
TMPFTB020,1466472.9135569194,2283491.3908071737,1466472.9135569194,4113254,3.0,-24.89164618,-52.49367359500897
TMPFTB035,1733169.462440127,2911220.3445999194,1733169.462440127,4113254,3.0,-24.89164618,-52.49367359500897
TMPFTB045,0.0,0.0,0.0,4113254,3.0,-24.89164618,-52.49367359500897
EFFTB000,0.0,0.0,0.0,4113254,3.0,-24.89164618,-52.49367359500897
EFFTB040,0.0,0.0,0.0,4113254,3.0,-24.89164618,-52.49367359500897
SLATB000,329037.58909840765,763063.9477916629,274417.07827520114,4113254,3.0,-24.89164618,-52.49367359500897
SLATB021,78362.14537758114,303175.5988899001,52302.10760057598,4113254,3.0,-24.89164618,-52.49367359500897
SLATB029,237986.75781937691,1439298.6046077781,223382.6975132246,4113254,3.0,-24.89164618,-52.49367359500897
SLATB064,303338.71654448716,994340.5916208181,282177.9836200951,4113254,3.0,-24.89164618,-52.49367359500897
SLATB100,1329083.189139997,2493433.3524833303,1329083.189139997,4113254,3.0,-24.89164618,-52.49367359500897
SLATB200,320332.0731558584,723325.2014241451,320332.0731558584,4113254,3.0,-24.89164618,-52.49367359500897
RFSETB000,182211.51699908983,421983.2848574771,-182211.51699908983,4113254,3.0,-24.89164618,-52.49367359500897
RFSETB200,609400.9786953172,1283995.1465349575,-609400.9786953172,4113254,3.0,-24.89164618,-52.49367359500897
CFET,21993.270144938313,159744.53020921766,-20064.329393812735,4113254,3.0,-24.89164618,-52.49367359500897
CVL,140896.67822150604,270074.7257032459,133082.5878784804,4113254,3.0,-24.89164618,-52.49367359500897
CVO,841233.9558603902,1574726.0594251552,841233.9558603902,4113254,3.0,-24.89164618,-52.49367359500897
CVR,36165.08252133585,106512.85847718276,33269.454735382686,4113254,3.0,-24.89164618,-52.49367359500897
CVS,60944.094071506945,106688.51887629654,60804.3720940506,4113254,3.0,-24.89164618,-52.49367359500897
DEPNR,6786.260013781861,38795.42238026753,6786.260013781861,4113254,3.0,-24.89164618,-52.49367359500897
DLC,301729.1930224671,1319107.8864582004,-301729.1930224671,4113254,3.0,-24.89164618,-52.49367359500897
DLO,147802.75420979393,954533.4349838251,-109055.19638434848,4113254,3.0,-24.89164618,-52.49367359500897
DVSEND,3349295.056918838,4580565.569695229,3349295.056918838,4113254,3.0,-24.89164618,-52.49367359500897
DVSI,0.0,0.0,0.0,4113254,3.0,-24.89164618,-52.49367359500897
IAIRDU,128031.88988106736,844840.8934079325,127603.96315337684,4113254,3.0,-24.89164618,-52.49367359500897
IDSL,852644.8155947792,2838329.7457106616,-725864.0464047438,4113254,3.0,-24.89164618,-52.49367359500897
IOX,14573.33260615525,89910.2079017699,-13957.56002358485,4113254,3.0,-24.89164618,-52.49367359500897
PERDL,2727.774385748766,13911.390057753591,-2646.9201419744404,4113254,3.0,-24.89164618,-52.49367359500897
Q10,9419.579485147673,19256.573624070894,6871.219946336304,4113254,3.0,-24.89164618,-52.49367359500897
RDMCR,12041.065201502532,105619.66581499326,12041.065201502532,4113254,3.0,-24.89164618,-52.49367359500897
RDI,34059.39249773851,199323.46607070934,-796.3251457563305,4113254,3.0,-24.89164618,-52.49367359500897
RGRLAI,32296.479077607204,316829.8906187851,31799.266999469033,4113254,3.0,-24.89164618,-52.49367359500897
RML,377574.67082512146,710844.6117202834,-377574.67082512146,4113254,3.0,-24.89164618,-52.49367359500897
RMO,465356.3854437239,1432820.5213941864,-465356.3854437239,4113254,3.0,-24.89164618,-52.49367359500897
RMR,148405.1577971065,410514.4426130956,-148405.1577971065,4113254,3.0,-24.89164618,-52.49367359500897
RMS,301088.35210322705,961543.3660690546,-301088.35210322705,4113254,3.0,-24.89164618,-52.49367359500897
RRI,49942.05843812544,209861.96583325914,49942.05843812544,4113254,3.0,-24.89164618,-52.49367359500897
SLATB,0.0,0.0,0.0,4113254,3.0,-24.89164618,-52.49367359500897
SPAN,1275804.7620359226,2377866.9251012662,1275479.206306135,4113254,3.0,-24.89164618,-52.49367359500897
TBASE,226790.18975419042,624056.3786252275,203164.99664382552,4113254,3.0,-24.89164618,-52.49367359500897
TBASEM,57502.05260514169,130937.18284489374,6053.241253485558,4113254,3.0,-24.89164618,-52.49367359500897
TDWI,1271512.1314805397,3512397.9242278496,1174167.5540519322,4113254,3.0,-24.89164618,-52.49367359500897
TEFFMX,35242.54049199398,93330.18617304222,-15278.844874470393,4113254,3.0,-24.89164618,-52.49367359500897
TSUM1,611856.0495856465,1743305.8982792627,21100.27023949306,4113254,3.0,-24.89164618,-52.49367359500897
TSUM2,1353935.9558088637,2915300.7355880835,1315813.3159656224,4113254,3.0,-24.89164618,-52.49367359500897
TSUMEM,49585.059829941856,119384.57564016597,31007.528440435803,4113254,3.0,-24.89164618,-52.49367359500897
