parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,166513.65019712067,860723.5252515054,100237.14611276028,4108304,3.0,-25.45435289745,-54.55179093018612
AMAXTB014,246183.42478385993,593207.9661777954,172550.54793042995,4108304,3.0,-25.45435289745,-54.55179093018612
AMAXTB082,1954617.8502593106,3786980.5853786496,1954617.8502593106,4108304,3.0,-25.45435289745,-54.55179093018612
AMAXTB200,2050468.055397185,3399111.10921581,2050468.055397185,4108304,3.0,-25.45435289745,-54.55179093018612
TMPFTB000,0.0,0.0,0.0,4108304,3.0,-25.45435289745,-54.55179093018612
TMPFTB008,3412.2520296621583,8717.618251417935,2521.3554330190877,4108304,3.0,-25.45435289745,-54.55179093018612
TMPFTB020,1181509.4586705386,1841043.7546683955,1181509.4586705386,4108304,3.0,-25.45435289745,-54.55179093018612
TMPFTB035,2098741.2407467715,3372129.4148526434,2098741.2407467715,4108304,3.0,-25.45435289745,-54.55179093018612
TMPFTB045,0.0,0.0,0.0,4108304,3.0,-25.45435289745,-54.55179093018612
EFFTB000,0.0,0.0,0.0,4108304,3.0,-25.45435289745,-54.55179093018612
EFFTB040,0.0,0.0,0.0,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB000,321410.62654677534,759756.476192547,269365.818898256,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB021,78207.30715240346,339739.879750955,52892.61305991417,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB029,147954.63006428906,653248.3503438618,134001.9999181976,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB064,308977.78999883606,1023451.7798396087,292669.53867646854,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB100,1347698.958957898,2584767.2993386257,1347464.512942297,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB200,299643.4888462385,703247.495017865,299643.4888462385,4108304,3.0,-25.45435289745,-54.55179093018612
RFSETB000,189718.16131594862,422901.4983495033,-189718.16131594862,4108304,3.0,-25.45435289745,-54.55179093018612
RFSETB200,619125.7760626567,1398416.5720136173,-619125.7760626567,4108304,3.0,-25.45435289745,-54.55179093018612
CFET,34069.86747267219,229364.47199278037,-30202.640583119537,4108304,3.0,-25.45435289745,-54.55179093018612
CVL,134503.41205728205,236847.43275161204,127343.9465778694,4108304,3.0,-25.45435289745,-54.55179093018612
CVO,785882.1870593537,1550928.0517044512,785882.1870593537,4108304,3.0,-25.45435289745,-54.55179093018612
CVR,37426.25708870501,114586.17903391148,34950.39309647918,4108304,3.0,-25.45435289745,-54.55179093018612
CVS,66756.90632154199,128736.26945832626,66526.72847870203,4108304,3.0,-25.45435289745,-54.55179093018612
DEPNR,8535.419374618856,45963.18029541811,8490.720364140929,4108304,3.0,-25.45435289745,-54.55179093018612
DLC,312469.3710716482,1404333.7593298259,-312469.3710716482,4108304,3.0,-25.45435289745,-54.55179093018612
DLO,149600.34198465894,983624.106098833,-111057.68550462082,4108304,3.0,-25.45435289745,-54.55179093018612
DVSEND,3205872.004908868,4555219.278133654,3205872.004908868,4108304,3.0,-25.45435289745,-54.55179093018612
DVSI,0.0,0.0,0.0,4108304,3.0,-25.45435289745,-54.55179093018612
IAIRDU,103078.26913898699,665772.1673785895,102937.23359400246,4108304,3.0,-25.45435289745,-54.55179093018612
IDSL,879959.4829931133,2846338.027544332,-711176.2246210723,4108304,3.0,-25.45435289745,-54.55179093018612
IOX,4062.72413823813,24202.546387350743,-4062.72413823813,4108304,3.0,-25.45435289745,-54.55179093018612
PERDL,2928.954283566415,16552.55261610052,-2163.2554971886666,4108304,3.0,-25.45435289745,-54.55179093018612
Q10,26725.139311652165,82218.14336629449,-23549.505429523226,4108304,3.0,-25.45435289745,-54.55179093018612
RDMCR,11592.506948464717,78849.37910763014,11562.64420928995,4108304,3.0,-25.45435289745,-54.55179093018612
RDI,35556.10713329818,164618.27177887253,11880.048316686058,4108304,3.0,-25.45435289745,-54.55179093018612
RGRLAI,39402.38155468289,387907.9988296889,39047.58578375681,4108304,3.0,-25.45435289745,-54.55179093018612
RML,365648.87081720814,657701.6990027083,-365648.87081720814,4108304,3.0,-25.45435289745,-54.55179093018612
RMO,439105.5931118082,1320792.0260633235,-439105.5931118082,4108304,3.0,-25.45435289745,-54.55179093018612
RMR,155845.17422678974,458789.3470096284,-155845.17422678974,4108304,3.0,-25.45435289745,-54.55179093018612
RMS,290650.65145688073,862204.7928818753,-290650.65145688073,4108304,3.0,-25.45435289745,-54.55179093018612
RRI,65496.35985622153,284866.9917097294,64486.159382472746,4108304,3.0,-25.45435289745,-54.55179093018612
SLATB,0.0,0.0,0.0,4108304,3.0,-25.45435289745,-54.55179093018612
SPAN,1216716.1909140537,2378983.29748936,1216377.1478044607,4108304,3.0,-25.45435289745,-54.55179093018612
TBASE,169781.40346708708,471169.3050187941,145482.73862723605,4108304,3.0,-25.45435289745,-54.55179093018612
TBASEM,92829.04096610664,289434.54276980204,41637.950683785246,4108304,3.0,-25.45435289745,-54.55179093018612
TDWI,1247114.8963075196,3504499.0489553036,1165413.6950963617,4108304,3.0,-25.45435289745,-54.55179093018612
TEFFMX,39021.36129639445,103903.67005592943,-17686.92063095756,4108304,3.0,-25.45435289745,-54.55179093018612
TSUM1,586825.4222071548,1362862.6711042726,135239.9807549109,4108304,3.0,-25.45435289745,-54.55179093018612
TSUM2,1236130.76616362,2571196.2289508223,1202162.199827396,4108304,3.0,-25.45435289745,-54.55179093018612
TSUMEM,63734.746432768756,198637.02075289658,5009.864500811931,4108304,3.0,-25.45435289745,-54.55179093018612
