parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,52110.85776035195,131365.2607990208,40223.81883006961,4109203,0.0,-22.95798366975,-51.67146370363742
AMAXTB014,278343.4841778468,811770.294925956,236900.4328967076,4109203,0.0,-22.95798366975,-51.67146370363742
AMAXTB082,1445495.5704274047,2718766.9820666593,1445495.5704274047,4109203,0.0,-22.95798366975,-51.67146370363742
AMAXTB200,1962958.9402974278,3877977.8593589803,1962958.9402974278,4109203,0.0,-22.95798366975,-51.67146370363742
TMPFTB000,0.0,0.0,0.0,4109203,0.0,-22.95798366975,-51.67146370363742
TMPFTB008,1513.1836888993835,7193.659437564377,1359.7763627716258,4109203,0.0,-22.95798366975,-51.67146370363742
TMPFTB020,1506889.5079834613,2761019.669991301,1506889.5079834613,4109203,0.0,-22.95798366975,-51.67146370363742
TMPFTB035,2046302.4743979021,4344034.349388841,2046302.4743979021,4109203,0.0,-22.95798366975,-51.67146370363742
TMPFTB045,0.0,0.0,0.0,4109203,0.0,-22.95798366975,-51.67146370363742
EFFTB000,0.0,0.0,0.0,4109203,0.0,-22.95798366975,-51.67146370363742
EFFTB040,0.0,0.0,0.0,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB000,647454.2797968695,1566089.881381238,566326.7496442874,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB021,61860.10071909669,203619.66350182795,45549.7850991891,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB029,171732.3810257741,511035.8177206687,140218.144898032,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB064,299233.8961586684,635167.9056744974,270524.51305200084,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB100,1301487.140160978,2121243.9435009332,1301487.140160978,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB200,358083.81464088726,1243919.6146519426,358049.9070301743,4109203,0.0,-22.95798366975,-51.67146370363742
RFSETB000,218519.85866530388,854298.6073176984,-218519.85866530388,4109203,0.0,-22.95798366975,-51.67146370363742
RFSETB200,639973.9421922303,1244229.344636306,-639973.9421922303,4109203,0.0,-22.95798366975,-51.67146370363742
CFET,25572.973713204385,147770.49151907006,-25374.784383684128,4109203,0.0,-22.95798366975,-51.67146370363742
CVL,206128.8778803965,419719.1955137112,203253.19303175804,4109203,0.0,-22.95798366975,-51.67146370363742
CVO,842558.2440647716,1938432.8910059943,842558.2440647716,4109203,0.0,-22.95798366975,-51.67146370363742
CVR,17539.39889807931,33595.12009809463,11215.296682462123,4109203,0.0,-22.95798366975,-51.67146370363742
CVS,49707.14382607085,115840.7530359328,49707.14382607085,4109203,0.0,-22.95798366975,-51.67146370363742
DEPNR,36737.828791073036,151189.8127910043,35379.94006177093,4109203,0.0,-22.95798366975,-51.67146370363742
DLC,401128.9865956218,2164576.4336847067,-401128.9865956218,4109203,0.0,-22.95798366975,-51.67146370363742
DLO,7391.177607951813,49256.22648699349,-5104.1752036624075,4109203,0.0,-22.95798366975,-51.67146370363742
DVSEND,3832341.985172587,5493266.7167055635,3832341.985172587,4109203,0.0,-22.95798366975,-51.67146370363742
DVSI,0.0,0.0,0.0,4109203,0.0,-22.95798366975,-51.67146370363742
IAIRDU,12360.589495496408,68554.86480025621,12360.589495496408,4109203,0.0,-22.95798366975,-51.67146370363742
IDSL,803464.844951388,2888451.852508851,-709209.95729162,4109203,0.0,-22.95798366975,-51.67146370363742
IOX,15089.28624123063,78968.23665403471,-15089.28624123063,4109203,0.0,-22.95798366975,-51.67146370363742
PERDL,3983.8181089115033,17616.64612909261,-3983.8181089115033,4109203,0.0,-22.95798366975,-51.67146370363742
Q10,12609.901631388588,38811.67681514076,-11377.92579247328,4109203,0.0,-22.95798366975,-51.67146370363742
RDMCR,4968.016025255238,35747.98872867767,4960.079448936094,4109203,0.0,-22.95798366975,-51.67146370363742
RDI,50836.8544602275,234053.96842176048,38052.34757196651,4109203,0.0,-22.95798366975,-51.67146370363742
RGRLAI,1020.3917536209285,7253.1534512214685,-436.57555639269344,4109203,0.0,-22.95798366975,-51.67146370363742
RML,412211.842566489,660913.175330097,-412211.842566489,4109203,0.0,-22.95798366975,-51.67146370363742
RMO,266938.63457145024,738457.3628253408,-266938.63457145024,4109203,0.0,-22.95798366975,-51.67146370363742
RMR,195473.82578225184,542068.2508990646,-195473.82578225184,4109203,0.0,-22.95798366975,-51.67146370363742
RMS,287369.92335412436,563017.9991735243,-287369.92335412436,4109203,0.0,-22.95798366975,-51.67146370363742
RRI,76114.50094624869,261807.38143434707,65744.77483087331,4109203,0.0,-22.95798366975,-51.67146370363742
SLATB,0.0,0.0,0.0,4109203,0.0,-22.95798366975,-51.67146370363742
SPAN,706365.0381804988,1570977.9145496697,705002.0605054637,4109203,0.0,-22.95798366975,-51.67146370363742
TBASE,268245.21870724787,798576.4230131462,266819.4954134494,4109203,0.0,-22.95798366975,-51.67146370363742
TBASEM,76490.7201179627,159372.24674877274,-14649.804298249466,4109203,0.0,-22.95798366975,-51.67146370363742
TDWI,1095236.1807795973,2721354.784480772,1061319.2694643259,4109203,0.0,-22.95798366975,-51.67146370363742
TEFFMX,26683.273017450116,84908.96736010452,-709.4284844640648,4109203,0.0,-22.95798366975,-51.67146370363742
TSUM1,464240.47386696073,1148131.262996074,242750.25195766025,4109203,0.0,-22.95798366975,-51.67146370363742
TSUM2,931911.665268562,1896352.1393424969,915638.9198736496,4109203,0.0,-22.95798366975,-51.67146370363742
TSUMEM,33342.48210186584,73790.6335735314,4836.31943270386,4109203,0.0,-22.95798366975,-51.67146370363742
