parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,49083.4488892293,119981.15964776832,37580.141958703294,4117297,0.0,-23.7801000339,-51.52075014011123
AMAXTB014,268374.7314622167,800497.8297642086,228470.20357498282,4117297,0.0,-23.7801000339,-51.52075014011123
AMAXTB082,1320722.1784863463,2562504.7817586623,1320722.1784863463,4117297,0.0,-23.7801000339,-51.52075014011123
AMAXTB200,1767333.8648396968,3480446.127376777,1767333.8648396968,4117297,0.0,-23.7801000339,-51.52075014011123
TMPFTB000,0.0,0.0,0.0,4117297,0.0,-23.7801000339,-51.52075014011123
TMPFTB008,1481.0818690721032,6860.598771057992,1349.4461232039787,4117297,0.0,-23.7801000339,-51.52075014011123
TMPFTB020,1370841.365683416,2508701.548794347,1370841.365683416,4117297,0.0,-23.7801000339,-51.52075014011123
TMPFTB035,1859767.7108236628,3853921.3043314237,1859767.7108236628,4117297,0.0,-23.7801000339,-51.52075014011123
TMPFTB045,0.0,0.0,0.0,4117297,0.0,-23.7801000339,-51.52075014011123
EFFTB000,0.0,0.0,0.0,4117297,0.0,-23.7801000339,-51.52075014011123
EFFTB040,0.0,0.0,0.0,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB000,623247.2617706695,1503497.8716689826,543512.8794278755,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB021,56159.073554446484,181092.7741150543,40508.957964158246,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB029,146782.97517246578,461325.2265740372,116211.49763492282,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB064,291793.16929078504,610830.931548297,264092.7514696371,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB100,1194469.1689557596,1941819.1824449676,1194469.1689557596,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB200,332623.09658776945,1145223.9334743049,332592.9095012167,4117297,0.0,-23.7801000339,-51.52075014011123
RFSETB000,227901.10868708167,993503.3824139372,-227901.10868708167,4117297,0.0,-23.7801000339,-51.52075014011123
RFSETB200,609573.6057901831,1181051.2229305918,-609573.6057901831,4117297,0.0,-23.7801000339,-51.52075014011123
CFET,19866.020108218483,97291.91337587358,-19628.360642056326,4117297,0.0,-23.7801000339,-51.52075014011123
CVL,194609.83592412312,394938.1859727471,191403.2349502829,4117297,0.0,-23.7801000339,-51.52075014011123
CVO,786110.4081989134,1792881.6591021887,786110.4081989134,4117297,0.0,-23.7801000339,-51.52075014011123
CVR,16430.95209530286,32031.468810325554,9596.114478292357,4117297,0.0,-23.7801000339,-51.52075014011123
CVS,46270.3405092991,108010.24640703756,46270.3405092991,4117297,0.0,-23.7801000339,-51.52075014011123
DEPNR,20031.840167153634,97965.00373067909,19471.6729779639,4117297,0.0,-23.7801000339,-51.52075014011123
DLC,396380.96496864915,1992058.941638362,-336785.72224117676,4117297,0.0,-23.7801000339,-51.52075014011123
DLO,7515.945867459648,50164.434316093495,-6217.29182943905,4117297,0.0,-23.7801000339,-51.52075014011123
DVSEND,3542372.6765711345,4987632.736803632,3542372.6765711345,4117297,0.0,-23.7801000339,-51.52075014011123
DVSI,0.0,0.0,0.0,4117297,0.0,-23.7801000339,-51.52075014011123
IAIRDU,15693.478494001318,91789.44026808812,15425.806541000677,4117297,0.0,-23.7801000339,-51.52075014011123
IDSL,727043.32969869,2652031.104014272,-655679.1732965484,4117297,0.0,-23.7801000339,-51.52075014011123
IOX,44512.63361481389,238743.00821411228,-44512.63361481389,4117297,0.0,-23.7801000339,-51.52075014011123
PERDL,3068.447269780939,15377.892369468747,-3068.447269780939,4117297,0.0,-23.7801000339,-51.52075014011123
Q10,13625.277632669678,40100.6037861006,-12069.060266652134,4117297,0.0,-23.7801000339,-51.52075014011123
RDMCR,2127.8779195341253,17272.836871137253,2127.8779195341253,4117297,0.0,-23.7801000339,-51.52075014011123
RDI,36048.58164940116,180735.9106334737,27840.359729247728,4117297,0.0,-23.7801000339,-51.52075014011123
RGRLAI,968.3065328651808,6910.338120008113,-428.20673705802983,4117297,0.0,-23.7801000339,-51.52075014011123
RML,397052.03225992306,637987.0162133846,-397052.03225992306,4117297,0.0,-23.7801000339,-51.52075014011123
RMO,253860.67305949994,702701.8990974652,-253860.67305949994,4117297,0.0,-23.7801000339,-51.52075014011123
RMR,195887.59767099016,571243.8373965843,-195887.59767099016,4117297,0.0,-23.7801000339,-51.52075014011123
RMS,271874.2632390969,536025.1443600652,-271874.2632390969,4117297,0.0,-23.7801000339,-51.52075014011123
RRI,50991.391645126765,180974.137569905,45268.915453477064,4117297,0.0,-23.7801000339,-51.52075014011123
SLATB,0.0,0.0,0.0,4117297,0.0,-23.7801000339,-51.52075014011123
SPAN,657882.2898773962,1448526.7677386687,656597.5418235017,4117297,0.0,-23.7801000339,-51.52075014011123
TBASE,244085.4277342688,705215.2415987295,242700.80392753947,4117297,0.0,-23.7801000339,-51.52075014011123
TBASEM,95595.6204633565,272216.7811851448,-45949.14658056106,4117297,0.0,-23.7801000339,-51.52075014011123
TDWI,1058427.0621359805,2619074.8812358216,1023139.9420658493,4117297,0.0,-23.7801000339,-51.52075014011123
TEFFMX,27237.723943126202,81972.03025697086,9988.166723229988,4117297,0.0,-23.7801000339,-51.52075014011123
TSUM1,569267.013290614,1492262.7694711296,66748.94647970621,4117297,0.0,-23.7801000339,-51.52075014011123
TSUM2,832209.8546517486,1667884.3822414952,801926.0495343554,4117297,0.0,-23.7801000339,-51.52075014011123
TSUMEM,59886.3470504337,161453.69318645285,900.3976364211738,4117297,0.0,-23.7801000339,-51.52075014011123
