parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,79887.13473906323,288718.1722710691,27836.93869670032,4112900,0.0,-23.4713587313,-50.2149228954679
AMAXTB014,258025.37472754833,656882.7777850404,197025.5444167496,4112900,0.0,-23.4713587313,-50.2149228954679
AMAXTB082,2013475.0796063254,3854081.6047983463,2013475.0796063254,4112900,0.0,-23.4713587313,-50.2149228954679
AMAXTB200,2036869.5838431853,3432837.37160345,2036869.5838431853,4112900,0.0,-23.4713587313,-50.2149228954679
TMPFTB000,0.0,0.0,0.0,4112900,0.0,-23.4713587313,-50.2149228954679
TMPFTB008,225.38036167453265,615.6363840841532,153.76894789891597,4112900,0.0,-23.4713587313,-50.2149228954679
TMPFTB020,1438155.5062609403,2218022.4523950815,1438155.5062609403,4112900,0.0,-23.4713587313,-50.2149228954679
TMPFTB035,1825062.7567628697,3196824.4293615576,1825062.7567628697,4112900,0.0,-23.4713587313,-50.2149228954679
TMPFTB045,0.0,0.0,0.0,4112900,0.0,-23.4713587313,-50.2149228954679
EFFTB000,0.0,0.0,0.0,4112900,0.0,-23.4713587313,-50.2149228954679
EFFTB040,0.0,0.0,0.0,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB000,314385.20265451336,762601.7194676166,263055.31482814084,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB021,79956.3010740838,309915.29508431756,53096.401958854665,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB029,120066.16760805174,375650.38315356546,105203.42716155281,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB064,308136.2377160334,994080.7807777778,283367.8653295561,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB100,1301562.3047350072,2547405.620940526,1300924.833155366,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB200,294749.76260113897,718409.4784461632,294749.76260113897,4112900,0.0,-23.4713587313,-50.2149228954679
RFSETB000,186383.15488850337,455962.9444182606,-186383.15488850337,4112900,0.0,-23.4713587313,-50.2149228954679
RFSETB200,636073.755568674,1407819.6241088377,-636073.755568674,4112900,0.0,-23.4713587313,-50.2149228954679
CFET,51554.289761013926,403090.70488587953,-51320.08447638567,4112900,0.0,-23.4713587313,-50.2149228954679
CVL,134079.69143650823,245444.51683588163,130741.47711706474,4112900,0.0,-23.4713587313,-50.2149228954679
CVO,829821.1989700337,1581153.8722756736,829821.1989700337,4112900,0.0,-23.4713587313,-50.2149228954679
CVR,36552.55973243381,113543.07558109608,33571.76808277182,4112900,0.0,-23.4713587313,-50.2149228954679
CVS,60973.71223808209,115028.74659890853,60414.24916145964,4112900,0.0,-23.4713587313,-50.2149228954679
DEPNR,12989.868233366858,64567.02595210683,12989.868233366858,4112900,0.0,-23.4713587313,-50.2149228954679
DLC,393019.8211285067,1642957.0742089078,-393019.8211285067,4112900,0.0,-23.4713587313,-50.2149228954679
DLO,125835.18156775963,931015.9542400108,-95165.18145998682,4112900,0.0,-23.4713587313,-50.2149228954679
DVSEND,3343558.7621907354,4691542.725109569,3343558.7621907354,4112900,0.0,-23.4713587313,-50.2149228954679
DVSI,0.0,0.0,0.0,4112900,0.0,-23.4713587313,-50.2149228954679
IAIRDU,53318.791774863945,347917.4379126035,50562.660163401786,4112900,0.0,-23.4713587313,-50.2149228954679
IDSL,885433.7192549071,2983438.4560421836,-804529.2542168131,4112900,0.0,-23.4713587313,-50.2149228954679
IOX,13380.063503219037,77720.17219339966,-12828.156420499237,4112900,0.0,-23.4713587313,-50.2149228954679
PERDL,28550.098447540204,262886.11468618055,-28452.466130868703,4112900,0.0,-23.4713587313,-50.2149228954679
Q10,10627.001012586254,29612.267512649938,-6348.936788283516,4112900,0.0,-23.4713587313,-50.2149228954679
RDMCR,10548.567732674917,89423.44934898667,10548.567732674917,4112900,0.0,-23.4713587313,-50.2149228954679
RDI,59725.85568529517,286250.42379370856,27432.785172974425,4112900,0.0,-23.4713587313,-50.2149228954679
RGRLAI,43082.815140166356,423195.9567984542,42290.146202928285,4112900,0.0,-23.4713587313,-50.2149228954679
RML,362887.7932738191,715442.9645551484,-362887.7932738191,4112900,0.0,-23.4713587313,-50.2149228954679
RMO,490585.1240245415,1503831.0980495326,-490585.1240245415,4112900,0.0,-23.4713587313,-50.2149228954679
RMR,122246.66933850026,341873.8468267689,-122246.66933850026,4112900,0.0,-23.4713587313,-50.2149228954679
RMS,198817.86592922642,360553.461282473,-198817.86592922642,4112900,0.0,-23.4713587313,-50.2149228954679
RRI,92031.85634797596,410364.1745265435,92018.23856801631,4112900,0.0,-23.4713587313,-50.2149228954679
SLATB,0.0,0.0,0.0,4112900,0.0,-23.4713587313,-50.2149228954679
SPAN,1164771.9790451785,2253452.8259314764,1163939.1156662928,4112900,0.0,-23.4713587313,-50.2149228954679
TBASE,194973.83626068992,560540.1878213818,172649.2522468606,4112900,0.0,-23.4713587313,-50.2149228954679
TBASEM,97683.80213905341,442696.30011863715,21464.337395683462,4112900,0.0,-23.4713587313,-50.2149228954679
TDWI,1295216.7898999641,3667060.22403307,1212545.3601802643,4112900,0.0,-23.4713587313,-50.2149228954679
TEFFMX,42318.96334873653,125117.16874919189,-18011.277796100105,4112900,0.0,-23.4713587313,-50.2149228954679
TSUM1,643317.9675335537,1569198.2342455506,27601.216054243596,4112900,0.0,-23.4713587313,-50.2149228954679
TSUM2,1383789.2382661775,2952737.253857445,1333305.2291269756,4112900,0.0,-23.4713587313,-50.2149228954679
TSUMEM,57629.30974862415,164280.6595049802,11701.385741834767,4112900,0.0,-23.4713587313,-50.2149228954679
