parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,51731.23208165145,140091.1928248744,26182.49602391611,4116950,1.0,-25.89069688295,-53.2626097656193
AMAXTB014,299217.8173022996,924151.3764000718,209213.7337223281,4116950,1.0,-25.89069688295,-53.2626097656193
AMAXTB082,1483622.682461279,2315160.083040546,1483622.682461279,4116950,1.0,-25.89069688295,-53.2626097656193
AMAXTB200,2131436.631508647,3348805.985579398,2131436.631508647,4116950,1.0,-25.89069688295,-53.2626097656193
TMPFTB000,0.0,0.0,0.0,4116950,1.0,-25.89069688295,-53.2626097656193
TMPFTB008,4444.879365510062,13850.703637348824,2805.929585980935,4116950,1.0,-25.89069688295,-53.2626097656193
TMPFTB020,2045021.920801684,3307307.564820047,2045021.920801684,4116950,1.0,-25.89069688295,-53.2626097656193
TMPFTB035,1357803.2482096576,2648342.18493244,1357803.2482096576,4116950,1.0,-25.89069688295,-53.2626097656193
TMPFTB045,0.0,0.0,0.0,4116950,1.0,-25.89069688295,-53.2626097656193
EFFTB000,0.0,0.0,0.0,4116950,1.0,-25.89069688295,-53.2626097656193
EFFTB040,0.0,0.0,0.0,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB000,650852.1382219103,1636306.1654264529,576300.3459207659,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB021,78172.69524703683,175331.354230001,50323.230972728634,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB029,135744.11881232326,354828.3603018213,107673.17082070527,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB064,289068.6069800596,1049105.660667167,259360.8521863354,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB100,1568573.7885000526,3085639.6334272316,1568573.7885000526,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB200,379503.3991164416,1232117.3421317462,379503.3991164416,4116950,1.0,-25.89069688295,-53.2626097656193
RFSETB000,203098.2236280441,517273.7850396948,-203098.2236280441,4116950,1.0,-25.89069688295,-53.2626097656193
RFSETB200,491143.3690271963,905070.2857331473,-491143.3690271963,4116950,1.0,-25.89069688295,-53.2626097656193
CFET,14148.363649576717,65609.94336311448,-12718.672577942325,4116950,1.0,-25.89069688295,-53.2626097656193
CVL,171713.97000946972,300112.5545408933,171713.97000946972,4116950,1.0,-25.89069688295,-53.2626097656193
CVO,1060616.9317385477,1920161.7272818177,1060616.9317385477,4116950,1.0,-25.89069688295,-53.2626097656193
CVR,12039.038659307413,26715.477334057363,8603.671659324931,4116950,1.0,-25.89069688295,-53.2626097656193
CVS,89977.41796361582,235855.7436705837,89977.41796361582,4116950,1.0,-25.89069688295,-53.2626097656193
DEPNR,23695.520644208937,78278.05660420752,21974.621469064048,4116950,1.0,-25.89069688295,-53.2626097656193
DLC,270238.54319813685,1264520.2681562153,-36973.4065127445,4116950,1.0,-25.89069688295,-53.2626097656193
DLO,33608.5546034271,132733.74164316172,-11977.891231402764,4116950,1.0,-25.89069688295,-53.2626097656193
DVSEND,4261360.279537368,5368318.455864038,4261360.279537368,4116950,1.0,-25.89069688295,-53.2626097656193
DVSI,0.0,0.0,0.0,4116950,1.0,-25.89069688295,-53.2626097656193
IAIRDU,21729.152601006917,100919.70230532903,18261.397264806714,4116950,1.0,-25.89069688295,-53.2626097656193
IDSL,751069.4043881253,2833877.2626437126,-685823.812341901,4116950,1.0,-25.89069688295,-53.2626097656193
IOX,18388.486913322933,125525.4945623062,-16966.84031408505,4116950,1.0,-25.89069688295,-53.2626097656193
PERDL,12191.077867448801,60070.146201238065,-10176.269307026094,4116950,1.0,-25.89069688295,-53.2626097656193
Q10,13324.155438702051,29244.039578570657,10852.800686427941,4116950,1.0,-25.89069688295,-53.2626097656193
RDMCR,55186.13572170882,230581.65748101025,55159.71134447466,4116950,1.0,-25.89069688295,-53.2626097656193
RDI,48926.47983699465,229690.52438727353,33690.793199025065,4116950,1.0,-25.89069688295,-53.2626097656193
RGRLAI,13280.008521717315,95836.53829454462,8572.37713863836,4116950,1.0,-25.89069688295,-53.2626097656193
RML,391536.60211828945,578031.7103619536,-391536.60211828945,4116950,1.0,-25.89069688295,-53.2626097656193
RMO,461438.64686548687,1129012.087961816,-461438.64686548687,4116950,1.0,-25.89069688295,-53.2626097656193
RMR,126132.10555590548,216244.17406355057,-126132.10555590548,4116950,1.0,-25.89069688295,-53.2626097656193
RMS,257635.5609107081,507402.55565239454,-257635.5609107081,4116950,1.0,-25.89069688295,-53.2626097656193
RRI,103810.63522658405,420397.22411132115,102833.1423365098,4116950,1.0,-25.89069688295,-53.2626097656193
SLATB,0.0,0.0,0.0,4116950,1.0,-25.89069688295,-53.2626097656193
SPAN,1230974.9904957332,2638243.1717043375,1230315.4850517432,4116950,1.0,-25.89069688295,-53.2626097656193
TBASE,409666.6793499221,951504.8528576115,385317.7685583127,4116950,1.0,-25.89069688295,-53.2626097656193
TBASEM,54663.22444974592,123755.2923163571,4902.111104374474,4116950,1.0,-25.89069688295,-53.2626097656193
TDWI,1112700.4820454677,2958374.7214348237,1033761.339808144,4116950,1.0,-25.89069688295,-53.2626097656193
TEFFMX,45267.68343897745,233947.7414298722,27135.185936972484,4116950,1.0,-25.89069688295,-53.2626097656193
TSUM1,1056570.002068679,2538361.7340543284,639653.1981610064,4116950,1.0,-25.89069688295,-53.2626097656193
TSUM2,951830.4149157662,1634331.6418881987,923818.4073003147,4116950,1.0,-25.89069688295,-53.2626097656193
TSUMEM,56585.87402087228,190661.1315796686,29449.01508053258,4116950,1.0,-25.89069688295,-53.2626097656193
