parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,29864.136614213945,74135.2971996288,18937.40942692675,4108007,0.0,-22.8928256571,-51.41125644479978
AMAXTB014,245815.3010721812,757507.6937645193,164501.2460098038,4108007,0.0,-22.8928256571,-51.41125644479978
AMAXTB082,1454878.6708342996,2440755.878027029,1454878.6708342996,4108007,0.0,-22.8928256571,-51.41125644479978
AMAXTB200,1951101.6118738747,3254450.269015208,1951101.6118738747,4108007,0.0,-22.8928256571,-51.41125644479978
TMPFTB000,0.0,0.0,0.0,4108007,0.0,-22.8928256571,-51.41125644479978
TMPFTB008,717.8932253777494,2179.723979581139,402.29582259381016,4108007,0.0,-22.8928256571,-51.41125644479978
TMPFTB020,1343684.337463961,2313778.5556573463,1343684.337463961,4108007,0.0,-22.8928256571,-51.41125644479978
TMPFTB035,1612954.3784817178,3044597.6101058233,1612954.3784817178,4108007,0.0,-22.8928256571,-51.41125644479978
TMPFTB045,0.0,0.0,0.0,4108007,0.0,-22.8928256571,-51.41125644479978
EFFTB000,0.0,0.0,0.0,4108007,0.0,-22.8928256571,-51.41125644479978
EFFTB040,0.0,0.0,0.0,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB000,702629.9893097411,1864118.556303751,594770.2037098302,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB021,73820.17866659378,169118.47820988786,45807.65486068653,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB029,141658.20842561842,400623.318859163,110594.68882293008,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB064,233311.9841676616,835223.4766935826,204588.98751442417,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB100,1352595.0278356867,2809681.815652814,1352595.0278356867,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB200,381110.66118017805,1324199.254568681,381110.66118017805,4108007,0.0,-22.8928256571,-51.41125644479978
RFSETB000,143490.05238454108,283479.0565320439,-143490.05238454108,4108007,0.0,-22.8928256571,-51.41125644479978
RFSETB200,492017.9511290824,942932.242951631,-492017.9511290824,4108007,0.0,-22.8928256571,-51.41125644479978
CFET,10967.720979559379,62423.340167176066,-9921.048275966292,4108007,0.0,-22.8928256571,-51.41125644479978
CVL,156781.43437074826,357498.37095309625,156781.43437074826,4108007,0.0,-22.8928256571,-51.41125644479978
CVO,860669.9553349334,1652585.3660739884,860669.9553349334,4108007,0.0,-22.8928256571,-51.41125644479978
CVR,8203.585383847021,22239.703680365237,4424.153667514482,4108007,0.0,-22.8928256571,-51.41125644479978
CVS,73074.03579621547,154481.69110705302,73074.03388859432,4108007,0.0,-22.8928256571,-51.41125644479978
DEPNR,28050.01672508227,127177.49319116591,23398.86742744964,4108007,0.0,-22.8928256571,-51.41125644479978
DLC,576204.8923040036,2516297.708146018,-576204.8923040036,4108007,0.0,-22.8928256571,-51.41125644479978
DLO,20476.61907476804,86500.21152292052,-876.4331353182322,4108007,0.0,-22.8928256571,-51.41125644479978
DVSEND,3868708.049453097,5081189.980002843,3868708.049453097,4108007,0.0,-22.8928256571,-51.41125644479978
DVSI,0.0,0.0,0.0,4108007,0.0,-22.8928256571,-51.41125644479978
IAIRDU,34490.41845579997,229135.4719311057,32233.364482700195,4108007,0.0,-22.8928256571,-51.41125644479978
IDSL,981475.5045617643,3720431.3508363226,-969572.1605798319,4108007,0.0,-22.8928256571,-51.41125644479978
IOX,29556.876347725327,198974.54993119006,-26547.266191820177,4108007,0.0,-22.8928256571,-51.41125644479978
PERDL,8712.627243879446,39414.73653102302,-6565.629761902503,4108007,0.0,-22.8928256571,-51.41125644479978
Q10,18379.780990469382,41637.15534198229,-18022.025053509897,4108007,0.0,-22.8928256571,-51.41125644479978
RDMCR,17714.196250533925,163521.0451111889,17714.196250533925,4108007,0.0,-22.8928256571,-51.41125644479978
RDI,20760.950410469264,95638.50772014391,19463.806588810294,4108007,0.0,-22.8928256571,-51.41125644479978
RGRLAI,2171.672577240575,12212.0197725613,-1358.5695626877289,4108007,0.0,-22.8928256571,-51.41125644479978
RML,329984.6747262226,523671.43097855157,-329984.6747262226,4108007,0.0,-22.8928256571,-51.41125644479978
RMO,398489.95642416517,1046074.9888234611,-398489.95642416517,4108007,0.0,-22.8928256571,-51.41125644479978
RMR,114398.34077908023,211218.93121959385,-114398.34077908023,4108007,0.0,-22.8928256571,-51.41125644479978
RMS,235411.4981034707,479272.1294930759,-235411.4981034707,4108007,0.0,-22.8928256571,-51.41125644479978
RRI,33311.68109012912,151301.70154473404,33092.50464021031,4108007,0.0,-22.8928256571,-51.41125644479978
SLATB,0.0,0.0,0.0,4108007,0.0,-22.8928256571,-51.41125644479978
SPAN,1106241.4834860007,2436303.5305657266,1105367.3204720449,4108007,0.0,-22.8928256571,-51.41125644479978
TBASE,355087.7794638047,806263.0178800406,325828.86480956734,4108007,0.0,-22.8928256571,-51.41125644479978
TBASEM,46952.69941575434,91765.44078982438,8789.24702486021,4108007,0.0,-22.8928256571,-51.41125644479978
TDWI,1028142.396199372,2573940.7510655625,978123.3397060282,4108007,0.0,-22.8928256571,-51.41125644479978
TEFFMX,31856.743182106704,80489.2926150097,3834.088156189645,4108007,0.0,-22.8928256571,-51.41125644479978
TSUM1,869151.7964266281,2168533.0645635636,656105.7936036322,4108007,0.0,-22.8928256571,-51.41125644479978
TSUM2,818938.5692973987,1543544.6290684352,808020.4795842669,4108007,0.0,-22.8928256571,-51.41125644479978
TSUMEM,29058.851347749765,65184.326317440085,469.4467035525077,4108007,0.0,-22.8928256571,-51.41125644479978
