parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,144043.9568195679,763017.3296200194,85021.52885755559,4128658,1.0,-25.41953719325,-52.22487417174276
AMAXTB014,234708.40014573152,562336.7774177553,161283.22239075182,4128658,1.0,-25.41953719325,-52.22487417174276
AMAXTB082,1921971.6166321621,3754314.708761072,1921971.6166321621,4128658,1.0,-25.41953719325,-52.22487417174276
AMAXTB200,2150670.9365065587,3313449.508183877,2150670.9365065587,4128658,1.0,-25.41953719325,-52.22487417174276
TMPFTB000,0.0,0.0,0.0,4128658,1.0,-25.41953719325,-52.22487417174276
TMPFTB008,3104.09322268938,8437.6390911878,2506.5728489195094,4128658,1.0,-25.41953719325,-52.22487417174276
TMPFTB020,1800565.6648545063,2714523.2261595493,1800565.6648545063,4128658,1.0,-25.41953719325,-52.22487417174276
TMPFTB035,1532757.2746406377,2630748.231916851,1532757.2746406377,4128658,1.0,-25.41953719325,-52.22487417174276
TMPFTB045,0.0,0.0,0.0,4128658,1.0,-25.41953719325,-52.22487417174276
EFFTB000,0.0,0.0,0.0,4128658,1.0,-25.41953719325,-52.22487417174276
EFFTB040,0.0,0.0,0.0,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB000,314393.029596937,727804.1289158465,257756.54360550904,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB021,64220.041987659984,232990.17840250823,37898.42191791152,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB029,249285.35138468098,1401892.9137750226,233110.00990807224,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB064,290717.516388371,908206.4639375005,262939.61003354937,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB100,1293933.2429243184,2407298.020247589,1293933.2429243184,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB200,331601.70972878556,778456.6107570439,331601.70972878556,4128658,1.0,-25.41953719325,-52.22487417174276
RFSETB000,162968.13771964156,350771.2276771338,-162968.13771964156,4128658,1.0,-25.41953719325,-52.22487417174276
RFSETB200,636778.2842095522,1285033.5100604377,-636778.2842095522,4128658,1.0,-25.41953719325,-52.22487417174276
CFET,22440.75731049915,156124.89910199042,-21888.543018891745,4128658,1.0,-25.41953719325,-52.22487417174276
CVL,140567.17427422488,285537.58479827654,132620.96767376413,4128658,1.0,-25.41953719325,-52.22487417174276
CVO,937685.8036075416,1670068.5679839337,937685.8036075416,4128658,1.0,-25.41953719325,-52.22487417174276
CVR,31078.108513559084,102630.3753078857,28016.87128370789,4128658,1.0,-25.41953719325,-52.22487417174276
CVS,55302.98597875916,85992.03073645677,55296.51121885189,4128658,1.0,-25.41953719325,-52.22487417174276
DEPNR,19760.8383796764,90560.1009014987,19760.8383796764,4128658,1.0,-25.41953719325,-52.22487417174276
DLC,305655.66679910553,1421441.6813862426,-304880.48647100566,4128658,1.0,-25.41953719325,-52.22487417174276
DLO,158321.9883402353,983695.2329335944,-127424.125838951,4128658,1.0,-25.41953719325,-52.22487417174276
DVSEND,3607809.4741568454,4800145.890734064,3607809.4741568454,4128658,1.0,-25.41953719325,-52.22487417174276
DVSI,0.0,0.0,0.0,4128658,1.0,-25.41953719325,-52.22487417174276
IAIRDU,104646.289537313,754762.1692080183,103990.91958421083,4128658,1.0,-25.41953719325,-52.22487417174276
IDSL,889652.5106147625,2953418.2003039606,-757633.12443419,4128658,1.0,-25.41953719325,-52.22487417174276
IOX,13425.561168357215,81486.54156915644,-12938.194398582447,4128658,1.0,-25.41953719325,-52.22487417174276
PERDL,6635.409871152081,34476.85328611913,-6481.914036113611,4128658,1.0,-25.41953719325,-52.22487417174276
Q10,24631.425344875595,44356.173042973765,24586.215939638085,4128658,1.0,-25.41953719325,-52.22487417174276
RDMCR,35439.75360441491,203956.60365027023,35439.75360441491,4128658,1.0,-25.41953719325,-52.22487417174276
RDI,34964.68484439112,163568.72784949475,15792.85417474932,4128658,1.0,-25.41953719325,-52.22487417174276
RGRLAI,49042.49558583975,485644.29139654414,48252.12832579156,4128658,1.0,-25.41953719325,-52.22487417174276
RML,364204.3113574321,687022.4292280809,-364204.3113574321,4128658,1.0,-25.41953719325,-52.22487417174276
RMO,506266.4961538544,1595358.26294499,-506266.4961538544,4128658,1.0,-25.41953719325,-52.22487417174276
RMR,147334.1210752234,393694.92343080614,-147334.1210752234,4128658,1.0,-25.41953719325,-52.22487417174276
RMS,304782.2300925378,884248.8743565055,-304782.2300925378,4128658,1.0,-25.41953719325,-52.22487417174276
RRI,82592.46395756042,302154.6763507334,82400.60304974862,4128658,1.0,-25.41953719325,-52.22487417174276
SLATB,0.0,0.0,0.0,4128658,1.0,-25.41953719325,-52.22487417174276
SPAN,1354979.8920446432,2519137.466759817,1354181.8749890085,4128658,1.0,-25.41953719325,-52.22487417174276
TBASE,281167.57241737493,767825.5841770892,259358.59220127057,4128658,1.0,-25.41953719325,-52.22487417174276
TBASEM,68662.64514439415,149357.54683455607,-6292.908324132436,4128658,1.0,-25.41953719325,-52.22487417174276
TDWI,1261532.7978422358,3417572.6519366587,1154591.6269290482,4128658,1.0,-25.41953719325,-52.22487417174276
TEFFMX,16435.42761406351,44913.88674028845,3355.4564563808513,4128658,1.0,-25.41953719325,-52.22487417174276
TSUM1,678617.3802571717,1782259.5395882155,-63293.67422311743,4128658,1.0,-25.41953719325,-52.22487417174276
TSUM2,1456740.2918207136,3324250.7982021244,1420734.368877276,4128658,1.0,-25.41953719325,-52.22487417174276
TSUMEM,48328.24781703088,106793.37349317558,-2463.956751481012,4128658,1.0,-25.41953719325,-52.22487417174276
