parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,49433.13432742736,121214.26343582397,38155.410735606594,4116901,0.0,-23.1565931502,-52.17486474795366
AMAXTB014,272753.8178520361,821285.2094407317,233932.8352840022,4116901,0.0,-23.1565931502,-52.17486474795366
AMAXTB082,1385320.3060104242,2584112.5651532123,1385320.3060104242,4116901,0.0,-23.1565931502,-52.17486474795366
AMAXTB200,1899661.3417548973,3800766.050440634,1899661.3417548973,4116901,0.0,-23.1565931502,-52.17486474795366
TMPFTB000,0.0,0.0,0.0,4116901,0.0,-23.1565931502,-52.17486474795366
TMPFTB008,1259.3651210488372,6004.7186523350065,1128.0323056745265,4116901,0.0,-23.1565931502,-52.17486474795366
TMPFTB020,1412899.299523462,2609666.0389588084,1412899.299523462,4116901,0.0,-23.1565931502,-52.17486474795366
TMPFTB035,2038399.7690027573,4295095.044950525,2038399.7690027573,4116901,0.0,-23.1565931502,-52.17486474795366
TMPFTB045,0.0,0.0,0.0,4116901,0.0,-23.1565931502,-52.17486474795366
EFFTB000,0.0,0.0,0.0,4116901,0.0,-23.1565931502,-52.17486474795366
EFFTB040,0.0,0.0,0.0,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB000,636340.1666333935,1530502.6847757727,557914.8710080084,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB021,55733.89106554824,180773.2885750188,40660.220734796974,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB029,155575.8156603642,468027.70968895894,124929.65406597471,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB064,304695.34055217466,627417.4586515152,275568.22529784916,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB100,1231830.7748663183,2009489.101222888,1231830.7748663183,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB200,346215.4539906297,1178803.8293835828,346179.8066122447,4116901,0.0,-23.1565931502,-52.17486474795366
RFSETB000,229982.4117265819,1014117.5812525101,-229982.4117265819,4116901,0.0,-23.1565931502,-52.17486474795366
RFSETB200,625250.6671001022,1215960.3313927925,-625250.6671001022,4116901,0.0,-23.1565931502,-52.17486474795366
CFET,68064.2869960065,466804.78373668203,-66305.04581062969,4116901,0.0,-23.1565931502,-52.17486474795366
CVL,203791.83720804445,412455.4521287691,200847.0572960893,4116901,0.0,-23.1565931502,-52.17486474795366
CVO,821288.4442494763,1917000.7933683314,821288.4442494763,4116901,0.0,-23.1565931502,-52.17486474795366
CVR,17634.048530345714,36773.52860736435,9939.387465169535,4116901,0.0,-23.1565931502,-52.17486474795366
CVS,46773.96779959123,107226.26782359455,46773.96779959123,4116901,0.0,-23.1565931502,-52.17486474795366
DEPNR,50610.086882286894,218160.94589439637,50087.54123280189,4116901,0.0,-23.1565931502,-52.17486474795366
DLC,356063.3784348558,1855591.386573891,-356063.3784348558,4116901,0.0,-23.1565931502,-52.17486474795366
DLO,5341.548588472284,42127.335425714016,-4171.686718621764,4116901,0.0,-23.1565931502,-52.17486474795366
DVSEND,3726541.1341482974,5433659.137710477,3726541.1341482974,4116901,0.0,-23.1565931502,-52.17486474795366
DVSI,0.0,0.0,0.0,4116901,0.0,-23.1565931502,-52.17486474795366
IAIRDU,13881.1779329616,79685.39618777201,13570.127116894488,4116901,0.0,-23.1565931502,-52.17486474795366
IDSL,786999.4794217919,2830710.776934405,-698525.1405869515,4116901,0.0,-23.1565931502,-52.17486474795366
IOX,51884.34408327123,292547.0777468752,-51884.34408327123,4116901,0.0,-23.1565931502,-52.17486474795366
PERDL,2543.059960240042,12155.736512814183,-2543.059960240042,4116901,0.0,-23.1565931502,-52.17486474795366
Q10,15418.971871496271,46875.220772704335,-14430.5631612762,4116901,0.0,-23.1565931502,-52.17486474795366
RDMCR,5082.293282452231,45450.7830160872,5082.293282452231,4116901,0.0,-23.1565931502,-52.17486474795366
RDI,43990.70196757425,260902.20405144367,40705.25500111398,4116901,0.0,-23.1565931502,-52.17486474795366
RGRLAI,985.4690910701264,6757.474423033931,-322.72094768056905,4116901,0.0,-23.1565931502,-52.17486474795366
RML,399017.5085068037,648821.7171665673,-399017.5085068037,4116901,0.0,-23.1565931502,-52.17486474795366
RMO,258396.17190292693,718874.8518915384,-258396.17190292693,4116901,0.0,-23.1565931502,-52.17486474795366
RMR,189442.24494430027,519384.8294185185,-189442.24494430027,4116901,0.0,-23.1565931502,-52.17486474795366
RMS,282086.80454010464,563234.7797478577,-282086.80454010464,4116901,0.0,-23.1565931502,-52.17486474795366
RRI,86432.72390387609,332605.7612407195,85707.44571022326,4116901,0.0,-23.1565931502,-52.17486474795366
SLATB,0.0,0.0,0.0,4116901,0.0,-23.1565931502,-52.17486474795366
SPAN,666375.8275279178,1500057.5326049433,665160.3745492772,4116901,0.0,-23.1565931502,-52.17486474795366
TBASE,249670.17357822123,749265.9730567744,248159.18574168597,4116901,0.0,-23.1565931502,-52.17486474795366
TBASEM,73507.30795403905,213165.556734652,-18295.73268666792,4116901,0.0,-23.1565931502,-52.17486474795366
TDWI,1089713.0136554178,2705915.6048676553,1054684.2758170476,4116901,0.0,-23.1565931502,-52.17486474795366
TEFFMX,31251.373927909444,96106.86950029086,4940.804360096867,4116901,0.0,-23.1565931502,-52.17486474795366
TSUM1,478873.7418987065,1141474.5898141044,289559.71191931854,4116901,0.0,-23.1565931502,-52.17486474795366
TSUM2,901657.0518862887,1838507.3541859621,893053.5339845873,4116901,0.0,-23.1565931502,-52.17486474795366
TSUMEM,50117.278252760116,126713.72232902523,-3420.466664416337,4116901,0.0,-23.1565931502,-52.17486474795366
