parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,43149.173216004965,140070.47620081645,4138.404927133495,4104006,2.0,-25.18405105575,-48.87145193524672
AMAXTB014,258764.92193312987,924270.0639509839,208642.23391591077,4104006,2.0,-25.18405105575,-48.87145193524672
AMAXTB082,1997843.583616521,3985684.2960582525,1997843.583616521,4104006,2.0,-25.18405105575,-48.87145193524672
AMAXTB200,2523210.6914674747,3974493.0619046087,2523210.6914674747,4104006,2.0,-25.18405105575,-48.87145193524672
TMPFTB000,0.0,0.0,0.0,4104006,2.0,-25.18405105575,-48.87145193524672
TMPFTB008,146366.70967893166,439519.2474811011,139622.13725695378,4104006,2.0,-25.18405105575,-48.87145193524672
TMPFTB020,3019259.1958676707,4803807.421186567,3019259.1958676707,4104006,2.0,-25.18405105575,-48.87145193524672
TMPFTB035,968537.7314681644,1769450.8383117244,968537.7314681644,4104006,2.0,-25.18405105575,-48.87145193524672
TMPFTB045,0.0,0.0,0.0,4104006,2.0,-25.18405105575,-48.87145193524672
EFFTB000,0.0,0.0,0.0,4104006,2.0,-25.18405105575,-48.87145193524672
EFFTB040,0.0,0.0,0.0,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB000,268646.7786007259,616987.324136289,203809.75439888018,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB021,54000.10193009106,133634.81251721337,16567.071369430334,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB029,264190.7594429842,1472964.1113320729,241588.7685490981,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB064,235906.81527727086,684971.9499240803,197280.54313220124,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB100,1169080.9607643238,2409267.842933687,1166800.3426935838,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB200,366263.7596729318,964441.6402094638,366260.400930471,4104006,2.0,-25.18405105575,-48.87145193524672
RFSETB000,195369.08480169054,489218.2392865081,-195369.08480169054,4104006,2.0,-25.18405105575,-48.87145193524672
RFSETB200,711643.0658251835,1273803.2748884128,-711643.0658251835,4104006,2.0,-25.18405105575,-48.87145193524672
CFET,21666.017204647724,142324.6146212807,-18812.093941822786,4104006,2.0,-25.18405105575,-48.87145193524672
CVL,148398.7683190057,315506.75324005797,144638.21625459698,4104006,2.0,-25.18405105575,-48.87145193524672
CVO,1194511.2049882868,2147255.2804530095,1194511.2049882868,4104006,2.0,-25.18405105575,-48.87145193524672
CVR,31343.787784410568,93435.72608965248,26881.225097236922,4104006,2.0,-25.18405105575,-48.87145193524672
CVS,48828.30306830298,83492.18202795355,48828.30306830298,4104006,2.0,-25.18405105575,-48.87145193524672
DEPNR,6920.485373119068,30344.45551164048,6920.485373119068,4104006,2.0,-25.18405105575,-48.87145193524672
DLC,345993.4991281414,1597812.280267231,-340692.5583228305,4104006,2.0,-25.18405105575,-48.87145193524672
DLO,181054.10617843035,1240944.5701757371,-173660.79981863804,4104006,2.0,-25.18405105575,-48.87145193524672
DVSEND,4548680.664648703,6186470.191615936,4548680.664648703,4104006,2.0,-25.18405105575,-48.87145193524672
DVSI,0.0,0.0,0.0,4104006,2.0,-25.18405105575,-48.87145193524672
IAIRDU,43407.676588741066,228815.4361688048,40104.582765457264,4104006,2.0,-25.18405105575,-48.87145193524672
IDSL,1007965.5465875432,3447976.380965544,-891563.5097846425,4104006,2.0,-25.18405105575,-48.87145193524672
IOX,17543.289726136976,112071.9299269385,-17458.062472279264,4104006,2.0,-25.18405105575,-48.87145193524672
PERDL,9858.889094602051,79770.27345025708,-9262.227501347445,4104006,2.0,-25.18405105575,-48.87145193524672
Q10,99481.16959344776,189142.0540259439,99481.16959344776,4104006,2.0,-25.18405105575,-48.87145193524672
RDMCR,11094.830312284235,64891.834217732154,11094.830312284235,4104006,2.0,-25.18405105575,-48.87145193524672
RDI,64801.747217511125,272969.1340039706,58760.348628954736,4104006,2.0,-25.18405105575,-48.87145193524672
RGRLAI,126388.51818539407,1252439.561486029,124702.29905115048,4104006,2.0,-25.18405105575,-48.87145193524672
RML,381276.4146278415,670478.2188377185,-381276.4146278415,4104006,2.0,-25.18405105575,-48.87145193524672
RMO,541144.6470962676,1858298.3293769665,-541144.6470962676,4104006,2.0,-25.18405105575,-48.87145193524672
RMR,175336.03853354626,558072.7814901768,-175336.03853354626,4104006,2.0,-25.18405105575,-48.87145193524672
RMS,264385.6357664629,446754.94896716473,-264385.6357664629,4104006,2.0,-25.18405105575,-48.87145193524672
RRI,83252.3954164816,414146.93445722706,83252.3954164816,4104006,2.0,-25.18405105575,-48.87145193524672
SLATB,0.0,0.0,0.0,4104006,2.0,-25.18405105575,-48.87145193524672
SPAN,1284551.4553017006,2535246.7059123726,1282017.7979397178,4104006,2.0,-25.18405105575,-48.87145193524672
TBASE,471703.4102518655,1137573.539935906,412279.91320046084,4104006,2.0,-25.18405105575,-48.87145193524672
TBASEM,113091.90416762551,277221.48683713994,-39480.73871838853,4104006,2.0,-25.18405105575,-48.87145193524672
TDWI,1113849.4988301217,2994433.245876914,999705.8585592951,4104006,2.0,-25.18405105575,-48.87145193524672
TEFFMX,16335.57022609476,71468.97653339819,12985.061958737098,4104006,2.0,-25.18405105575,-48.87145193524672
TSUM1,1134134.7533071719,2801031.159604589,-530464.0331509351,4104006,2.0,-25.18405105575,-48.87145193524672
TSUM2,1773590.9393769808,4299840.519155557,1678289.8495851257,4104006,2.0,-25.18405105575,-48.87145193524672
TSUMEM,45390.64523884174,102224.87860850345,-11538.085442825155,4104006,2.0,-25.18405105575,-48.87145193524672
