parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,50998.24323955332,129160.2916692364,39337.35752741757,4116000,0.0,-22.98456301135,-51.48882189339743
AMAXTB014,279952.74419779226,822398.688439295,238435.87483693435,4116000,0.0,-22.98456301135,-51.48882189339743
AMAXTB082,1447879.644582048,2818869.959320709,1447879.644582048,4116000,0.0,-22.98456301135,-51.48882189339743
AMAXTB200,1955329.1256718473,3846645.7825048324,1955329.1256718473,4116000,0.0,-22.98456301135,-51.48882189339743
TMPFTB000,0.0,0.0,0.0,4116000,0.0,-22.98456301135,-51.48882189339743
TMPFTB008,1248.2346508812782,6081.9653718025875,1121.1529805023065,4116000,0.0,-22.98456301135,-51.48882189339743
TMPFTB020,1488933.8983718061,2731605.5068825367,1488933.8983718061,4116000,0.0,-22.98456301135,-51.48882189339743
TMPFTB035,2041889.6244842843,4311116.317783707,2041889.6244842843,4116000,0.0,-22.98456301135,-51.48882189339743
TMPFTB045,0.0,0.0,0.0,4116000,0.0,-22.98456301135,-51.48882189339743
EFFTB000,0.0,0.0,0.0,4116000,0.0,-22.98456301135,-51.48882189339743
EFFTB040,0.0,0.0,0.0,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB000,635644.9855090958,1534953.5634021761,553719.7125848031,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB021,61137.10422351716,199413.99037883544,44295.12420760397,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB029,168060.71492313544,501208.90382169746,136469.6276248866,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB064,299125.03725998657,629350.6529964581,270217.7058869309,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB100,1281234.175307683,2092806.210630194,1281234.175307683,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB200,359880.95967895567,1265058.2834717173,359849.6675998995,4116000,0.0,-22.98456301135,-51.48882189339743
RFSETB000,224177.35074359376,895301.1768926361,-224177.35074359376,4116000,0.0,-22.98456301135,-51.48882189339743
RFSETB200,637780.3411792734,1236221.1791228733,-637780.3411792734,4116000,0.0,-22.98456301135,-51.48882189339743
CFET,25783.413146877967,141126.1316537413,-23952.099615527968,4116000,0.0,-22.98456301135,-51.48882189339743
CVL,203326.33776603834,418003.18052500894,200416.4890008086,4116000,0.0,-22.98456301135,-51.48882189339743
CVO,839144.0002572308,1927362.8449159344,839144.0002572308,4116000,0.0,-22.98456301135,-51.48882189339743
CVR,17299.973636170096,33090.1880172276,11058.068947376643,4116000,0.0,-22.98456301135,-51.48882189339743
CVS,49013.23209369024,114605.22769578238,49013.23209369024,4116000,0.0,-22.98456301135,-51.48882189339743
DEPNR,34299.46956742957,135532.6089500097,33138.755609568674,4116000,0.0,-22.98456301135,-51.48882189339743
DLC,398519.23259291745,2167593.2374331825,-398519.23259291745,4116000,0.0,-22.98456301135,-51.48882189339743
DLO,6873.851473674585,46115.928408473046,-4589.305016714156,4116000,0.0,-22.98456301135,-51.48882189339743
DVSEND,3818643.92174394,5459431.105223423,3818643.92174394,4116000,0.0,-22.98456301135,-51.48882189339743
DVSI,0.0,0.0,0.0,4116000,0.0,-22.98456301135,-51.48882189339743
IAIRDU,10111.140244076827,53695.86322746116,10111.140244076827,4116000,0.0,-22.98456301135,-51.48882189339743
IDSL,798763.1177255494,2881009.2873493214,-710046.7821148528,4116000,0.0,-22.98456301135,-51.48882189339743
IOX,14073.94593136908,70675.81450666863,-14073.94593136908,4116000,0.0,-22.98456301135,-51.48882189339743
PERDL,4204.46960522637,18889.116259040955,-4204.46960522637,4116000,0.0,-22.98456301135,-51.48882189339743
Q10,12853.09168366489,39496.71457919103,-11919.688023764471,4116000,0.0,-22.98456301135,-51.48882189339743
RDMCR,3600.872974306316,27175.527251829357,3600.872974306316,4116000,0.0,-22.98456301135,-51.48882189339743
RDI,57019.03019341649,254424.6913708541,42751.725360162854,4116000,0.0,-22.98456301135,-51.48882189339743
RGRLAI,1026.9387004458977,7342.597894307278,-450.29335822544033,4116000,0.0,-22.98456301135,-51.48882189339743
RML,409099.17987018405,662281.2345587293,-409099.17987018405,4116000,0.0,-22.98456301135,-51.48882189339743
RMO,266954.92853854055,739458.4733076463,-266954.92853854055,4116000,0.0,-22.98456301135,-51.48882189339743
RMR,195613.89270771042,544745.7873108826,-195613.89270771042,4116000,0.0,-22.98456301135,-51.48882189339743
RMS,286889.19615366065,563748.5054815611,-286889.19615366065,4116000,0.0,-22.98456301135,-51.48882189339743
RRI,78867.51899555471,302225.40332945803,67856.43887720857,4116000,0.0,-22.98456301135,-51.48882189339743
SLATB,0.0,0.0,0.0,4116000,0.0,-22.98456301135,-51.48882189339743
SPAN,704653.0781692419,1566919.9536653308,703361.2179827103,4116000,0.0,-22.98456301135,-51.48882189339743
TBASE,264379.0919770369,781914.7315939999,262946.33218152565,4116000,0.0,-22.98456301135,-51.48882189339743
TBASEM,99327.69259581488,335758.4835073779,-27048.906380636996,4116000,0.0,-22.98456301135,-51.48882189339743
TDWI,1101735.1439248938,2725021.816837514,1065479.1841889105,4116000,0.0,-22.98456301135,-51.48882189339743
TEFFMX,29512.352380928216,99744.08664554855,1052.0638294205494,4116000,0.0,-22.98456301135,-51.48882189339743
TSUM1,468170.1088715954,1146779.7559203808,259634.40110313852,4116000,0.0,-22.98456301135,-51.48882189339743
TSUM2,930785.0486815092,1894127.8985617245,913991.3033459731,4116000,0.0,-22.98456301135,-51.48882189339743
TSUMEM,42945.8175506942,93636.48354409669,-7444.772857113371,4116000,0.0,-22.98456301135,-51.48882189339743
