parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,81562.59814411802,289671.32412910945,29200.63000035198,4112108,0.0,-23.6264734095,-51.69119891060151
AMAXTB014,247010.86390189079,590946.8143993411,186877.34016738238,4112108,0.0,-23.6264734095,-51.69119891060151
AMAXTB082,2020087.967532194,3794098.4726333017,2020087.967532194,4112108,0.0,-23.6264734095,-51.69119891060151
AMAXTB200,1963433.2477963837,3278514.496856008,1963433.2477963837,4112108,0.0,-23.6264734095,-51.69119891060151
TMPFTB000,0.0,0.0,0.0,4112108,0.0,-23.6264734095,-51.69119891060151
TMPFTB008,1725.4622439357781,4445.168548515446,1266.3032008007606,4112108,0.0,-23.6264734095,-51.69119891060151
TMPFTB020,1411829.8062104124,2213666.1362250294,1411829.8062104124,4112108,0.0,-23.6264734095,-51.69119891060151
TMPFTB035,1900204.294144403,3323327.5329287504,1900204.294144403,4112108,0.0,-23.6264734095,-51.69119891060151
TMPFTB045,0.0,0.0,0.0,4112108,0.0,-23.6264734095,-51.69119891060151
EFFTB000,0.0,0.0,0.0,4112108,0.0,-23.6264734095,-51.69119891060151
EFFTB040,0.0,0.0,0.0,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB000,329136.22707288875,795449.9273211048,276641.3710360889,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB021,72289.06208098232,292581.94468301325,47780.23420042684,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB029,104230.70494547854,293048.5875522337,87744.49619115265,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB064,293437.0913489737,913783.2249608308,269230.2910895021,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB100,1288905.0044520514,2530462.8560657627,1288486.7980282188,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB200,289807.26805996435,684270.8619243538,289807.26805996435,4112108,0.0,-23.6264734095,-51.69119891060151
RFSETB000,173156.25870118698,370676.4588950483,-173156.25870118698,4112108,0.0,-23.6264734095,-51.69119891060151
RFSETB200,618531.5777424271,1359965.8412295356,-618531.5777424271,4112108,0.0,-23.6264734095,-51.69119891060151
CFET,15863.653346990752,107895.32715168073,-13469.325613870375,4112108,0.0,-23.6264734095,-51.69119891060151
CVL,135661.13955417136,254566.2794365444,132288.11391182916,4112108,0.0,-23.6264734095,-51.69119891060151
CVO,793962.0537908116,1565444.660424104,793962.0537908116,4112108,0.0,-23.6264734095,-51.69119891060151
CVR,35913.40566266896,109026.12799077835,33160.32821171083,4112108,0.0,-23.6264734095,-51.69119891060151
CVS,61246.18692816375,114478.32438233795,60733.37451104704,4112108,0.0,-23.6264734095,-51.69119891060151
DEPNR,3522.2142704019225,22412.169104527624,3515.3716719626536,4112108,0.0,-23.6264734095,-51.69119891060151
DLC,380650.94745885505,1571514.7068596652,-380650.94745885505,4112108,0.0,-23.6264734095,-51.69119891060151
DLO,112241.67499655971,876025.9340097682,-83324.16704003907,4112108,0.0,-23.6264734095,-51.69119891060151
DVSEND,3305898.639372385,4700468.617292377,3305898.639372385,4112108,0.0,-23.6264734095,-51.69119891060151
DVSI,0.0,0.0,0.0,4112108,0.0,-23.6264734095,-51.69119891060151
IAIRDU,66290.62340607069,368449.92943513516,64818.04756228343,4112108,0.0,-23.6264734095,-51.69119891060151
IDSL,870143.1652858312,2877994.966594177,-800938.6268834117,4112108,0.0,-23.6264734095,-51.69119891060151
IOX,18750.51709083542,107841.10524955847,-18278.09999358187,4112108,0.0,-23.6264734095,-51.69119891060151
PERDL,32639.76415070617,300698.69360337465,-31634.90448668782,4112108,0.0,-23.6264734095,-51.69119891060151
Q10,9067.735007184248,28589.241457322667,-3457.176841891657,4112108,0.0,-23.6264734095,-51.69119891060151
RDMCR,7196.669471153228,52629.70151588366,7196.669471153228,4112108,0.0,-23.6264734095,-51.69119891060151
RDI,30029.90245414747,180486.56498636224,4822.457514670678,4112108,0.0,-23.6264734095,-51.69119891060151
RGRLAI,34461.72178809916,335433.10081907763,33997.88070973733,4112108,0.0,-23.6264734095,-51.69119891060151
RML,349817.437907505,684536.0671122583,-349817.437907505,4112108,0.0,-23.6264734095,-51.69119891060151
RMO,472695.8865569551,1429985.4063145823,-472695.8865569551,4112108,0.0,-23.6264734095,-51.69119891060151
RMR,122326.49832979172,332838.2232762854,-122326.49832979172,4112108,0.0,-23.6264734095,-51.69119891060151
RMS,194309.73843879008,348971.6538628356,-194309.73843879008,4112108,0.0,-23.6264734095,-51.69119891060151
RRI,41879.08967185369,213585.84582042487,41878.97223354196,4112108,0.0,-23.6264734095,-51.69119891060151
SLATB,0.0,0.0,0.0,4112108,0.0,-23.6264734095,-51.69119891060151
SPAN,1165173.996559753,2216653.462394069,1164582.8013106238,4112108,0.0,-23.6264734095,-51.69119891060151
TBASE,202149.23764520173,589352.8775241072,179025.35706432106,4112108,0.0,-23.6264734095,-51.69119891060151
TBASEM,107052.54946062266,433840.4480722355,22639.65996729316,4112108,0.0,-23.6264734095,-51.69119891060151
TDWI,1273644.9660257406,3555255.4291146626,1194664.7199984866,4112108,0.0,-23.6264734095,-51.69119891060151
TEFFMX,43610.25838129104,145321.2601103393,-32997.46604476374,4112108,0.0,-23.6264734095,-51.69119891060151
TSUM1,614633.6401792519,1489289.1175202818,24217.73090406718,4112108,0.0,-23.6264734095,-51.69119891060151
TSUM2,1386389.810963572,2933807.6600922174,1337381.1033334036,4112108,0.0,-23.6264734095,-51.69119891060151
TSUMEM,45010.90924162018,110937.69281539938,22200.434609574233,4112108,0.0,-23.6264734095,-51.69119891060151
