parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,51046.1570936053,280456.8737161585,41494.11413763798,4107108,0.0,-22.6377169295,-52.88973228731176
AMAXTB014,238177.2034079934,655865.0210292885,185127.02664429945,4107108,0.0,-22.6377169295,-52.88973228731176
AMAXTB082,1744410.0980457112,3509081.075195919,1744410.0980457112,4107108,0.0,-22.6377169295,-52.88973228731176
AMAXTB200,1692882.7621072594,3259916.349584779,1692882.7621072594,4107108,0.0,-22.6377169295,-52.88973228731176
TMPFTB000,0.0,0.0,0.0,4107108,0.0,-22.6377169295,-52.88973228731176
TMPFTB008,557.5865411439592,1783.8981730641729,334.71465824442225,4107108,0.0,-22.6377169295,-52.88973228731176
TMPFTB020,896182.2138823776,1565346.1513306452,896182.2138823776,4107108,0.0,-22.6377169295,-52.88973228731176
TMPFTB035,1907151.7477023578,3394344.570218873,1907151.7477023578,4107108,0.0,-22.6377169295,-52.88973228731176
TMPFTB045,0.0,0.0,0.0,4107108,0.0,-22.6377169295,-52.88973228731176
EFFTB000,0.0,0.0,0.0,4107108,0.0,-22.6377169295,-52.88973228731176
EFFTB040,0.0,0.0,0.0,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB000,285978.3843725616,724482.4405448074,237492.0805128972,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB021,52395.82667367296,226194.39570869668,29401.159311149215,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB029,96224.47249339492,287978.8818112741,83716.93652045097,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB064,272207.13305139256,935346.6185300923,257781.80651069927,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB100,1228270.799220551,2456562.6228726804,1228270.799220551,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB200,242000.40122434506,594769.5373768334,242000.40122434506,4107108,0.0,-22.6377169295,-52.88973228731176
RFSETB000,154950.50646881975,311012.55313227896,-154950.50646881975,4107108,0.0,-22.6377169295,-52.88973228731176
RFSETB200,539154.3670704591,1370943.0498473614,-539154.3670704591,4107108,0.0,-22.6377169295,-52.88973228731176
CFET,51164.38967136135,352378.2937504978,-50174.96507869685,4107108,0.0,-22.6377169295,-52.88973228731176
CVL,114250.04658158023,241319.32467742506,111656.58621768701,4107108,0.0,-22.6377169295,-52.88973228731176
CVO,623802.4828895137,1366715.9208967462,623802.4828895137,4107108,0.0,-22.6377169295,-52.88973228731176
CVR,29597.86540516667,101849.62769673941,27137.971236598332,4107108,0.0,-22.6377169295,-52.88973228731176
CVS,57593.94392547091,128627.0016015796,57593.94392547091,4107108,0.0,-22.6377169295,-52.88973228731176
DEPNR,12528.513268051564,53660.5239952122,11918.45026009915,4107108,0.0,-22.6377169295,-52.88973228731176
DLC,578272.5309355136,2293902.048001308,-578272.5309355136,4107108,0.0,-22.6377169295,-52.88973228731176
DLO,22046.0777514742,92630.85699508403,5870.363982922247,4107108,0.0,-22.6377169295,-52.88973228731176
DVSEND,2761831.5628622305,4185074.6943536606,2761831.5628622305,4107108,0.0,-22.6377169295,-52.88973228731176
DVSI,0.0,0.0,0.0,4107108,0.0,-22.6377169295,-52.88973228731176
IAIRDU,51195.407270778865,269383.63266549975,50632.01061174973,4107108,0.0,-22.6377169295,-52.88973228731176
IDSL,990613.4158270952,2850933.211160065,-852323.5679275072,4107108,0.0,-22.6377169295,-52.88973228731176
IOX,9828.827798175964,49301.75139378334,-9828.827798175964,4107108,0.0,-22.6377169295,-52.88973228731176
PERDL,3238.9664688762487,20699.936328837328,-3116.3237858572625,4107108,0.0,-22.6377169295,-52.88973228731176
Q10,37686.35489061249,99569.37195599177,-37686.35489061249,4107108,0.0,-22.6377169295,-52.88973228731176
RDMCR,5511.667831915752,54043.88265482663,5401.1668916986,4107108,0.0,-22.6377169295,-52.88973228731176
RDI,44615.701948388814,197938.3626296077,23984.22280787544,4107108,0.0,-22.6377169295,-52.88973228731176
RGRLAI,22063.699297281986,212778.50657213439,21756.141959374043,4107108,0.0,-22.6377169295,-52.88973228731176
RML,273034.9420526311,557099.1685839571,-273034.9420526311,4107108,0.0,-22.6377169295,-52.88973228731176
RMO,403638.77903756656,1254491.7394889845,-403638.77903756656,4107108,0.0,-22.6377169295,-52.88973228731176
RMR,83110.09526147696,141265.22574724568,-83110.09526147696,4107108,0.0,-22.6377169295,-52.88973228731176
RMS,152582.45922899072,293580.6728729558,-152582.45922899072,4107108,0.0,-22.6377169295,-52.88973228731176
RRI,64384.1088413996,364333.88872347225,63836.663489514896,4107108,0.0,-22.6377169295,-52.88973228731176
SLATB,0.0,0.0,0.0,4107108,0.0,-22.6377169295,-52.88973228731176
SPAN,847125.2520551084,1916920.3908725253,846974.182219978,4107108,0.0,-22.6377169295,-52.88973228731176
TBASE,128491.05918500574,378761.7957528767,107146.16467143291,4107108,0.0,-22.6377169295,-52.88973228731176
TBASEM,45702.26643475324,117651.90961712154,12218.072167358447,4107108,0.0,-22.6377169295,-52.88973228731176
TDWI,1234775.4201628398,3433308.6159468573,1197854.956335827,4107108,0.0,-22.6377169295,-52.88973228731176
TEFFMX,47867.79454347726,147211.2756233237,4730.362770851407,4107108,0.0,-22.6377169295,-52.88973228731176
TSUM1,464086.2477417702,1234809.0790332842,226397.43428745412,4107108,0.0,-22.6377169295,-52.88973228731176
TSUM2,1038180.2428346552,2126151.0651477748,1010490.1719996638,4107108,0.0,-22.6377169295,-52.88973228731176
TSUMEM,34192.8177652672,73548.76798685188,928.2932848736219,4107108,0.0,-22.6377169295,-52.88973228731176
