parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,147846.38705949893,810598.6224192758,96692.06229047675,4100202,2.0,-24.7926509257,-48.80073944963009
AMAXTB014,215040.20227005542,497822.3061136558,149248.56456851854,4100202,2.0,-24.7926509257,-48.80073944963009
AMAXTB082,1904454.2489053276,3722969.479357169,1904454.2489053276,4100202,2.0,-24.7926509257,-48.80073944963009
AMAXTB200,2138955.409889618,3391051.209625531,2138955.409889618,4100202,2.0,-24.7926509257,-48.80073944963009
TMPFTB000,0.0,0.0,0.0,4100202,2.0,-24.7926509257,-48.80073944963009
TMPFTB008,9425.494890722981,26363.913616821046,8588.27469967745,4100202,2.0,-24.7926509257,-48.80073944963009
TMPFTB020,1816836.1515099215,2864403.4844298474,1816836.1515099215,4100202,2.0,-24.7926509257,-48.80073944963009
TMPFTB035,1578573.670673342,2578533.210445627,1578573.670673342,4100202,2.0,-24.7926509257,-48.80073944963009
TMPFTB045,0.0,0.0,0.0,4100202,2.0,-24.7926509257,-48.80073944963009
EFFTB000,0.0,0.0,0.0,4100202,2.0,-24.7926509257,-48.80073944963009
EFFTB040,0.0,0.0,0.0,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB000,301903.66924255557,706234.057684218,248220.08422363468,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB021,62191.16583551536,159143.61658981498,35667.909020764724,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB029,249258.32978421618,1492128.3309622656,233260.51318570535,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB064,311478.4550305324,1044325.5922971928,290315.0232460352,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB100,1320078.3336833303,2488521.513369872,1320078.3336833303,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB200,338643.3142237746,792128.842368291,338643.3142237746,4100202,2.0,-24.7926509257,-48.80073944963009
RFSETB000,162494.57149991457,320159.70859964564,-162494.57149991457,4100202,2.0,-24.7926509257,-48.80073944963009
RFSETB200,628583.3320007041,1310501.0403188376,-628583.3320007041,4100202,2.0,-24.7926509257,-48.80073944963009
CFET,18173.47570174645,137028.4730888605,-17832.985363749925,4100202,2.0,-24.7926509257,-48.80073944963009
CVL,143209.6027666283,283297.47990539874,135026.7536728077,4100202,2.0,-24.7926509257,-48.80073944963009
CVO,924008.687403757,1682277.8669473475,924008.687403757,4100202,2.0,-24.7926509257,-48.80073944963009
CVR,31965.05660324971,104342.74482577489,29220.245160187667,4100202,2.0,-24.7926509257,-48.80073944963009
CVS,55079.42747104819,90606.93519660571,55048.74893745926,4100202,2.0,-24.7926509257,-48.80073944963009
DEPNR,3060.599439783498,14882.03116210455,3060.599439783498,4100202,2.0,-24.7926509257,-48.80073944963009
DLC,297521.43389311584,1350637.6935632045,-292889.9422475852,4100202,2.0,-24.7926509257,-48.80073944963009
DLO,153482.21262217595,1002543.0307805598,-124964.63738263617,4100202,2.0,-24.7926509257,-48.80073944963009
DVSEND,3587799.4622128494,4948525.725725484,3587799.4622128494,4100202,2.0,-24.7926509257,-48.80073944963009
DVSI,0.0,0.0,0.0,4100202,2.0,-24.7926509257,-48.80073944963009
IAIRDU,120872.09842938863,954496.4130093766,120325.5807053205,4100202,2.0,-24.7926509257,-48.80073944963009
IDSL,878452.7315873029,2946003.4316229005,-722005.1075924437,4100202,2.0,-24.7926509257,-48.80073944963009
IOX,13276.804852257996,80938.98586101206,-13276.804852257996,4100202,2.0,-24.7926509257,-48.80073944963009
PERDL,4546.502635025244,27588.59357399445,-4442.118634203869,4100202,2.0,-24.7926509257,-48.80073944963009
Q10,14355.721087794187,26948.683755313683,14228.22533612532,4100202,2.0,-24.7926509257,-48.80073944963009
RDMCR,8181.107035976814,47798.04923963305,8181.107035976814,4100202,2.0,-24.7926509257,-48.80073944963009
RDI,32417.114621074852,161400.41903353744,13837.292198333924,4100202,2.0,-24.7926509257,-48.80073944963009
RGRLAI,32061.15303484908,317582.4839860546,31458.978315600747,4100202,2.0,-24.7926509257,-48.80073944963009
RML,363831.03286031616,706914.0959834917,-363831.03286031616,4100202,2.0,-24.7926509257,-48.80073944963009
RMO,481681.1609428823,1562952.228129955,-481681.1609428823,4100202,2.0,-24.7926509257,-48.80073944963009
RMR,138283.68195829395,331420.07215562253,-138283.68195829395,4100202,2.0,-24.7926509257,-48.80073944963009
RMS,311450.4984668998,1039693.2091503171,-311450.4984668998,4100202,2.0,-24.7926509257,-48.80073944963009
RRI,41696.84041389744,194518.32662544784,41696.839782687974,4100202,2.0,-24.7926509257,-48.80073944963009
SLATB,0.0,0.0,0.0,4100202,2.0,-24.7926509257,-48.80073944963009
SPAN,1369431.9459570337,2571407.234629637,1368530.934072039,4100202,2.0,-24.7926509257,-48.80073944963009
TBASE,255752.8306666748,699725.9394480446,232525.99759702812,4100202,2.0,-24.7926509257,-48.80073944963009
TBASEM,84164.20777929056,196410.5863685284,-4570.247194031852,4100202,2.0,-24.7926509257,-48.80073944963009
TDWI,1319329.0484816572,3672203.9075529696,1220730.3353779204,4100202,2.0,-24.7926509257,-48.80073944963009
TEFFMX,25116.112701929687,78300.07419302827,2670.9463744994573,4100202,2.0,-24.7926509257,-48.80073944963009
TSUM1,668481.7566548212,1794991.5243693592,76111.23069648203,4100202,2.0,-24.7926509257,-48.80073944963009
TSUM2,1456581.5961929187,3256267.6521160104,1406980.6301187584,4100202,2.0,-24.7926509257,-48.80073944963009
TSUMEM,44061.24846452715,112741.08297880781,6783.199379201934,4100202,2.0,-24.7926509257,-48.80073944963009
