parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,62141.20560012313,190302.7310376563,44667.784555579434,4110508,2.0,-25.0072000988,-50.5647001585033
AMAXTB014,296178.3882605608,731724.9226472604,256983.97250897868,4110508,2.0,-25.0072000988,-50.5647001585033
AMAXTB082,1382128.6148607074,2630413.474471328,1382128.6148607074,4110508,2.0,-25.0072000988,-50.5647001585033
AMAXTB200,2071646.482460176,3626008.5080929087,2071646.482460176,4110508,2.0,-25.0072000988,-50.5647001585033
TMPFTB000,0.0,0.0,0.0,4110508,2.0,-25.0072000988,-50.5647001585033
TMPFTB008,13696.221538838021,49235.81328852986,12383.72061189172,4110508,2.0,-25.0072000988,-50.5647001585033
TMPFTB020,2284957.5273445304,3290367.9625317836,2284957.5273445304,4110508,2.0,-25.0072000988,-50.5647001585033
TMPFTB035,1342781.3048138386,3382138.3844629475,1342781.3048138386,4110508,2.0,-25.0072000988,-50.5647001585033
TMPFTB045,0.0,0.0,0.0,4110508,2.0,-25.0072000988,-50.5647001585033
EFFTB000,0.0,0.0,0.0,4110508,2.0,-25.0072000988,-50.5647001585033
EFFTB040,0.0,0.0,0.0,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB000,529156.928061996,1287990.8836250484,440995.53156059526,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB021,69355.78778966019,230881.59088994123,44799.505783056695,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB029,157399.88765049243,525448.5646424894,114546.78716221663,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB064,311798.2338735906,874563.8073396429,280008.331968098,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB100,1443705.4592551396,2798996.485986011,1443705.4592551396,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB200,362411.433663808,1189833.343977955,362411.433663808,4110508,2.0,-25.0072000988,-50.5647001585033
RFSETB000,175288.9864719764,363837.61702903855,-175288.9864719764,4110508,2.0,-25.0072000988,-50.5647001585033
RFSETB200,679227.3254160292,1291980.8545793067,-679227.3254160292,4110508,2.0,-25.0072000988,-50.5647001585033
CFET,9894.174002264812,44716.96034542841,-9894.174002264812,4110508,2.0,-25.0072000988,-50.5647001585033
CVL,206285.43753944768,432765.97755907703,204321.43393389136,4110508,2.0,-25.0072000988,-50.5647001585033
CVO,854873.6704380837,1931271.6384071652,854873.6704380837,4110508,2.0,-25.0072000988,-50.5647001585033
CVR,16672.93679501895,32873.64230335984,9659.314616700145,4110508,2.0,-25.0072000988,-50.5647001585033
CVS,58572.94025425945,136959.6827683576,58572.94025425945,4110508,2.0,-25.0072000988,-50.5647001585033
DEPNR,14443.942880256527,81867.73131941677,14443.942880256527,4110508,2.0,-25.0072000988,-50.5647001585033
DLC,519009.9868784754,2349399.680627853,-434724.8458622679,4110508,2.0,-25.0072000988,-50.5647001585033
DLO,6588.2418143238665,43354.65757012067,-4433.431742874277,4110508,2.0,-25.0072000988,-50.5647001585033
DVSEND,4217016.623583407,5939442.13843152,4217016.623583407,4110508,2.0,-25.0072000988,-50.5647001585033
DVSI,0.0,0.0,0.0,4110508,2.0,-25.0072000988,-50.5647001585033
IAIRDU,1685.473399096782,13164.41711546314,1658.773048557056,4110508,2.0,-25.0072000988,-50.5647001585033
IDSL,869719.808122102,3115269.350688999,-812085.3574463716,4110508,2.0,-25.0072000988,-50.5647001585033
IOX,2301.8863971599203,15955.101212864269,-2235.402870171714,4110508,2.0,-25.0072000988,-50.5647001585033
PERDL,1120.7595038905865,9312.370097674677,-1119.303121402332,4110508,2.0,-25.0072000988,-50.5647001585033
Q10,37784.51160692825,91377.99907728647,37784.51160692825,4110508,2.0,-25.0072000988,-50.5647001585033
RDMCR,973.5132263218023,9207.794881782704,973.5132263218023,4110508,2.0,-25.0072000988,-50.5647001585033
RDI,49621.620896482054,285028.0631665297,47381.75482992722,4110508,2.0,-25.0072000988,-50.5647001585033
RGRLAI,1560.775379072191,9638.018287691564,156.758678331357,4110508,2.0,-25.0072000988,-50.5647001585033
RML,471660.82445039647,816697.053109568,-471660.82445039647,4110508,2.0,-25.0072000988,-50.5647001585033
RMO,302092.2769018261,806478.4156978858,-302092.2769018261,4110508,2.0,-25.0072000988,-50.5647001585033
RMR,160807.10442443966,366330.99572768837,-160807.10442443966,4110508,2.0,-25.0072000988,-50.5647001585033
RMS,278799.29660829325,548193.1625776519,-278799.29660829325,4110508,2.0,-25.0072000988,-50.5647001585033
RRI,47114.9214476341,270787.0143518379,47114.9214476341,4110508,2.0,-25.0072000988,-50.5647001585033
SLATB,0.0,0.0,0.0,4110508,2.0,-25.0072000988,-50.5647001585033
SPAN,727620.5060041568,1682352.0434956402,726331.8643883625,4110508,2.0,-25.0072000988,-50.5647001585033
TBASE,393674.62324804557,1137032.0561416016,391405.8372782342,4110508,2.0,-25.0072000988,-50.5647001585033
TBASEM,74823.19634737853,149775.9746133388,14468.904620156614,4110508,2.0,-25.0072000988,-50.5647001585033
TDWI,925527.5477887979,2368603.0304700676,876322.4908670869,4110508,2.0,-25.0072000988,-50.5647001585033
TEFFMX,15453.426784578818,45228.89051420469,-1602.0907291154158,4110508,2.0,-25.0072000988,-50.5647001585033
TSUM1,760773.2258633606,1774096.4800598903,-100084.74512093831,4110508,2.0,-25.0072000988,-50.5647001585033
TSUM2,896306.7110284141,1716770.19913524,873900.7663370845,4110508,2.0,-25.0072000988,-50.5647001585033
TSUMEM,37188.94400701128,99717.79737005498,-1329.4205935787177,4110508,2.0,-25.0072000988,-50.5647001585033
