parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,67675.20488921982,210635.93818612437,48495.70403927065,4120101,2.0,-25.52897500015,-49.88809509630747
AMAXTB014,300845.9486014978,771469.6116369643,261294.98738386726,4120101,2.0,-25.52897500015,-49.88809509630747
AMAXTB082,1391076.425241175,2416682.952885778,1391076.425241175,4120101,2.0,-25.52897500015,-49.88809509630747
AMAXTB200,2169654.3214719193,3706403.821449826,2169654.3214719193,4120101,2.0,-25.52897500015,-49.88809509630747
TMPFTB000,0.0,0.0,0.0,4120101,2.0,-25.52897500015,-49.88809509630747
TMPFTB008,46042.60820658619,157421.91322620044,42794.48361139105,4120101,2.0,-25.52897500015,-49.88809509630747
TMPFTB020,2540158.0154900714,3619188.3748976034,2540158.0154900714,4120101,2.0,-25.52897500015,-49.88809509630747
TMPFTB035,1243252.9316506507,3014469.589224642,1243252.9316506507,4120101,2.0,-25.52897500015,-49.88809509630747
TMPFTB045,0.0,0.0,0.0,4120101,2.0,-25.52897500015,-49.88809509630747
EFFTB000,0.0,0.0,0.0,4120101,2.0,-25.52897500015,-49.88809509630747
EFFTB040,0.0,0.0,0.0,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB000,507397.03449762723,1264819.3090029072,417867.33181178966,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB021,71440.23820903205,216060.38106997678,45110.08494657684,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB029,165995.2647214305,589356.1535617695,121779.9354611522,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB064,322988.18107743317,898603.060962778,285368.0580438862,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB100,1457709.9276325684,2893068.367072971,1457709.9276325684,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB200,386873.8729586915,1276866.6231961972,386873.8729586915,4120101,2.0,-25.52897500015,-49.88809509630747
RFSETB000,167629.4328971494,337687.3532195047,-167629.4328971494,4120101,2.0,-25.52897500015,-49.88809509630747
RFSETB200,702030.067936435,1342230.5302516755,-702030.067936435,4120101,2.0,-25.52897500015,-49.88809509630747
CFET,10382.247367487696,52012.199155977076,-10036.019513929978,4120101,2.0,-25.52897500015,-49.88809509630747
CVL,208108.49383281235,413538.5364407117,206624.03211823935,4120101,2.0,-25.52897500015,-49.88809509630747
CVO,900877.8415841898,2051708.607074126,900877.8415841898,4120101,2.0,-25.52897500015,-49.88809509630747
CVR,18430.91890537161,36737.49994389104,11550.952777793234,4120101,2.0,-25.52897500015,-49.88809509630747
CVS,62063.659725841346,142403.25351366962,62063.659725841346,4120101,2.0,-25.52897500015,-49.88809509630747
DEPNR,22404.79139840008,131828.1777622802,22404.79139840008,4120101,2.0,-25.52897500015,-49.88809509630747
DLC,521512.49322847597,2433683.754137023,-444677.4922237628,4120101,2.0,-25.52897500015,-49.88809509630747
DLO,7350.527914764356,50979.97480248028,-5535.519179798405,4120101,2.0,-25.52897500015,-49.88809509630747
DVSEND,4401892.340191159,6103209.577983344,4401892.340191159,4120101,2.0,-25.52897500015,-49.88809509630747
DVSI,0.0,0.0,0.0,4120101,2.0,-25.52897500015,-49.88809509630747
IAIRDU,8240.34749922041,56414.77380662204,8226.584121357315,4120101,2.0,-25.52897500015,-49.88809509630747
IDSL,946495.9266160488,3321245.577847996,-904299.2769528982,4120101,2.0,-25.52897500015,-49.88809509630747
IOX,28711.000309802293,240347.29925898524,-28711.000309802293,4120101,2.0,-25.52897500015,-49.88809509630747
PERDL,3861.3687918371543,34602.81778294485,-3861.3687918371543,4120101,2.0,-25.52897500015,-49.88809509630747
Q10,48463.045837179685,121425.79262803147,48463.045837179685,4120101,2.0,-25.52897500015,-49.88809509630747
RDMCR,4000.057571564687,33940.22099433062,4000.057571564687,4120101,2.0,-25.52897500015,-49.88809509630747
RDI,70208.40353814454,313634.9434288538,69969.56928834235,4120101,2.0,-25.52897500015,-49.88809509630747
RGRLAI,2076.005913838432,10154.076136410898,1278.653821996427,4120101,2.0,-25.52897500015,-49.88809509630747
RML,480780.7386711362,845995.2492304379,-480780.7386711362,4120101,2.0,-25.52897500015,-49.88809509630747
RMO,319011.67289157084,850094.6418461405,-319011.67289157084,4120101,2.0,-25.52897500015,-49.88809509630747
RMR,159603.88875928984,357809.88768270344,-159603.88875928984,4120101,2.0,-25.52897500015,-49.88809509630747
RMS,284904.15200605826,556854.5017214799,-284904.15200605826,4120101,2.0,-25.52897500015,-49.88809509630747
RRI,61503.535183441054,277229.4330691895,61503.535183441054,4120101,2.0,-25.52897500015,-49.88809509630747
SLATB,0.0,0.0,0.0,4120101,2.0,-25.52897500015,-49.88809509630747
SPAN,747392.0067362146,1735536.906316414,745542.1265248128,4120101,2.0,-25.52897500015,-49.88809509630747
TBASE,421524.0490676197,1255202.2622666731,418892.8761846234,4120101,2.0,-25.52897500015,-49.88809509630747
TBASEM,88241.69454524721,189131.78615654586,24422.42987714715,4120101,2.0,-25.52897500015,-49.88809509630747
TDWI,881155.6657734262,2347164.7240529326,833245.8532424665,4120101,2.0,-25.52897500015,-49.88809509630747
TEFFMX,6569.438938501853,27180.113755133625,31.612673376238963,4120101,2.0,-25.52897500015,-49.88809509630747
TSUM1,881376.010126957,2017300.348857169,-174594.13055576815,4120101,2.0,-25.52897500015,-49.88809509630747
TSUM2,930307.711662948,1730394.758441664,898608.6676477302,4120101,2.0,-25.52897500015,-49.88809509630747
TSUMEM,51764.768781901825,144425.12808111982,14269.18502203191,4120101,2.0,-25.52897500015,-49.88809509630747
