parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,61712.54743066327,210558.47659120982,19026.702394696706,4110078,2.0,-24.44007852665,-50.74954544379959
AMAXTB014,226751.37750089355,581902.4143345265,175285.30631716084,4110078,2.0,-24.44007852665,-50.74954544379959
AMAXTB082,2012171.624151749,3948631.739212986,2012171.624151749,4110078,2.0,-24.44007852665,-50.74954544379959
AMAXTB200,2216808.368504255,3590504.718787917,2216808.368504255,4110078,2.0,-24.44007852665,-50.74954544379959
TMPFTB000,0.0,0.0,0.0,4110078,2.0,-24.44007852665,-50.74954544379959
TMPFTB008,5706.5463693989705,14624.735889038497,4867.279048294566,4110078,2.0,-24.44007852665,-50.74954544379959
TMPFTB020,2134843.1526487996,3283319.070572262,2134843.1526487996,4110078,2.0,-24.44007852665,-50.74954544379959
TMPFTB035,1422411.230609461,2594059.363070327,1422411.230609461,4110078,2.0,-24.44007852665,-50.74954544379959
TMPFTB045,0.0,0.0,0.0,4110078,2.0,-24.44007852665,-50.74954544379959
EFFTB000,0.0,0.0,0.0,4110078,2.0,-24.44007852665,-50.74954544379959
EFFTB040,0.0,0.0,0.0,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB000,310030.6782713657,713509.1967931391,255315.1786327633,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB021,59666.48873256409,198492.82403048791,32946.39709588569,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB029,252097.47780679655,1515093.2948890543,234728.25083697456,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB064,303245.4742209483,941105.6128770281,274156.1899003566,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB100,1315947.1813026434,2485128.881256299,1315848.440470659,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB200,346093.9137614289,846774.439748289,346093.9137614289,4110078,2.0,-24.44007852665,-50.74954544379959
RFSETB000,156196.21684485403,334775.0755654344,-156196.21684485403,4110078,2.0,-24.44007852665,-50.74954544379959
RFSETB200,657990.6879567854,1356139.8502412606,-657990.6879567854,4110078,2.0,-24.44007852665,-50.74954544379959
CFET,20270.401401775056,173862.58859990054,-20015.165114122487,4110078,2.0,-24.44007852665,-50.74954544379959
CVL,146635.40418378857,328804.8771665438,143253.140452027,4110078,2.0,-24.44007852665,-50.74954544379959
CVO,1014105.5075651634,1861338.449900393,1014105.5075651634,4110078,2.0,-24.44007852665,-50.74954544379959
CVR,32063.259448486828,114659.74553232148,28883.738447591866,4110078,2.0,-24.44007852665,-50.74954544379959
CVS,54466.39362828812,86204.2694663267,54466.39362828812,4110078,2.0,-24.44007852665,-50.74954544379959
DEPNR,14750.62615578203,64787.99463060775,14750.62615578203,4110078,2.0,-24.44007852665,-50.74954544379959
DLC,366974.26314181753,1645480.9382559431,-363331.65687785775,4110078,2.0,-24.44007852665,-50.74954544379959
DLO,123518.22620213956,1006683.5078668364,-96632.21857608797,4110078,2.0,-24.44007852665,-50.74954544379959
DVSEND,3936932.877589471,5392461.689644546,3936932.877589471,4110078,2.0,-24.44007852665,-50.74954544379959
DVSI,0.0,0.0,0.0,4110078,2.0,-24.44007852665,-50.74954544379959
IAIRDU,133632.35174052295,1067717.4571989991,132963.2079880208,4110078,2.0,-24.44007852665,-50.74954544379959
IDSL,956729.8840063438,3156120.8816765375,-800212.7157979782,4110078,2.0,-24.44007852665,-50.74954544379959
IOX,16683.908165084464,103754.92932592412,-16683.908165084464,4110078,2.0,-24.44007852665,-50.74954544379959
PERDL,8472.313469419532,52420.42754219736,-8342.78947396836,4110078,2.0,-24.44007852665,-50.74954544379959
Q10,40661.23975682521,77979.00271698166,40661.23975682521,4110078,2.0,-24.44007852665,-50.74954544379959
RDMCR,25460.143322760126,144557.89052937087,25460.143322760126,4110078,2.0,-24.44007852665,-50.74954544379959
RDI,34153.920548539005,197872.24717262006,13370.880127345466,4110078,2.0,-24.44007852665,-50.74954544379959
RGRLAI,61778.57677482849,612862.6880957905,60946.99379324031,4110078,2.0,-24.44007852665,-50.74954544379959
RML,338370.0995324695,660645.0651842606,-338370.0995324695,4110078,2.0,-24.44007852665,-50.74954544379959
RMO,545864.3897299751,1754835.0669670901,-545864.3897299751,4110078,2.0,-24.44007852665,-50.74954544379959
RMR,119377.96695726324,272670.86756626895,-119377.96695726324,4110078,2.0,-24.44007852665,-50.74954544379959
RMS,322836.7391798828,1154967.3855943715,-322836.7391798828,4110078,2.0,-24.44007852665,-50.74954544379959
RRI,64584.67685140783,253031.94296510427,64584.67685140783,4110078,2.0,-24.44007852665,-50.74954544379959
SLATB,0.0,0.0,0.0,4110078,2.0,-24.44007852665,-50.74954544379959
SPAN,1394901.5264659948,2662109.5917319255,1393684.576447142,4110078,2.0,-24.44007852665,-50.74954544379959
TBASE,324432.6018780316,921815.7973361285,298978.5008218725,4110078,2.0,-24.44007852665,-50.74954544379959
TBASEM,69926.79237326588,175599.06466723324,-17666.911419668722,4110078,2.0,-24.44007852665,-50.74954544379959
TDWI,1299041.7824635971,3613828.4022492412,1204533.8389178265,4110078,2.0,-24.44007852665,-50.74954544379959
TEFFMX,21295.391849917687,61453.67216163107,-4099.012269998423,4110078,2.0,-24.44007852665,-50.74954544379959
TSUM1,817165.7527617374,2154075.3156482284,-89262.24223715758,4110078,2.0,-24.44007852665,-50.74954544379959
TSUM2,1665946.921840173,3848486.955112942,1639719.9051352444,4110078,2.0,-24.44007852665,-50.74954544379959
TSUMEM,41054.440488596345,94252.0060153262,214.5853368601619,4110078,2.0,-24.44007852665,-50.74954544379959
