parameter,mu_star,sigma,mu,point_id,cluster_id,latitude,longitude
AMAXTB000,157782.3180573003,778386.2987816427,91822.16836219911,4110052,3.0,-24.6800696946,-53.07835530132898
AMAXTB014,250444.80576020695,616585.4073864734,177414.16190741558,4110052,3.0,-24.6800696946,-53.07835530132898
AMAXTB082,1917477.6566483877,3612252.0339550846,1917477.6566483877,4110052,3.0,-24.6800696946,-53.07835530132898
AMAXTB200,1910556.4969255442,3199520.6359514943,1910556.4969255442,4110052,3.0,-24.6800696946,-53.07835530132898
TMPFTB000,0.0,0.0,0.0,4110052,3.0,-24.6800696946,-53.07835530132898
TMPFTB008,1646.2562159045292,4043.509676096915,1159.1066261730152,4110052,3.0,-24.6800696946,-53.07835530132898
TMPFTB020,1127952.6704118582,1839040.7397486148,1127952.6704118582,4110052,3.0,-24.6800696946,-53.07835530132898
TMPFTB035,2016701.3233340178,3289710.0187693923,2016701.3233340178,4110052,3.0,-24.6800696946,-53.07835530132898
TMPFTB045,0.0,0.0,0.0,4110052,3.0,-24.6800696946,-53.07835530132898
EFFTB000,0.0,0.0,0.0,4110052,3.0,-24.6800696946,-53.07835530132898
EFFTB040,0.0,0.0,0.0,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB000,330832.78499227,795855.153765135,277820.5120640532,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB021,68028.48732142763,290548.44180405466,44266.42884902796,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB029,122890.93966238569,405655.48811561504,105153.54163542502,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB064,296156.3667259997,1005313.841589569,282202.9214383897,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB100,1292162.8195714029,2517874.947834031,1292162.8195714029,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB200,294160.75285492925,681724.1527815878,294160.75285492925,4110052,3.0,-24.6800696946,-53.07835530132898
RFSETB000,178446.11138425153,348369.5601957868,-178446.11138425153,4110052,3.0,-24.6800696946,-53.07835530132898
RFSETB200,589616.3608956081,1340672.51587175,-589616.3608956081,4110052,3.0,-24.6800696946,-53.07835530132898
CFET,18155.340554549595,138064.66397518903,-16481.557141063717,4110052,3.0,-24.6800696946,-53.07835530132898
CVL,139333.6523772125,250940.34451296824,132683.00822803786,4110052,3.0,-24.6800696946,-53.07835530132898
CVO,733716.3076291329,1467224.8230142249,733716.3076291329,4110052,3.0,-24.6800696946,-53.07835530132898
CVR,31796.62460559101,96860.50695400288,29433.90720173223,4110052,3.0,-24.6800696946,-53.07835530132898
CVS,65785.7696483289,130752.31932732943,65373.62786748507,4110052,3.0,-24.6800696946,-53.07835530132898
DEPNR,1727.5102440563962,8609.23125912332,1719.1552182403998,4110052,3.0,-24.6800696946,-53.07835530132898
DLC,310234.2297342931,1312289.2876597368,-310234.2297342931,4110052,3.0,-24.6800696946,-53.07835530132898
DLO,129230.39850360223,901163.0685942204,-116497.73472465338,4110052,3.0,-24.6800696946,-53.07835530132898
DVSEND,3127968.7354802047,4453989.951532603,3127968.7354802047,4110052,3.0,-24.6800696946,-53.07835530132898
DVSI,0.0,0.0,0.0,4110052,3.0,-24.6800696946,-53.07835530132898
IAIRDU,56588.616922606256,310801.34370777913,56439.04250034491,4110052,3.0,-24.6800696946,-53.07835530132898
IDSL,831516.9565536046,2719787.3801635606,-688846.5279738009,4110052,3.0,-24.6800696946,-53.07835530132898
IOX,3813.004325275368,18302.78718189587,-3813.004325275368,4110052,3.0,-24.6800696946,-53.07835530132898
PERDL,1389.501784442467,9204.55152679644,-1327.6779051315825,4110052,3.0,-24.6800696946,-53.07835530132898
Q10,21357.76937594961,66650.1939825453,-19532.371023164735,4110052,3.0,-24.6800696946,-53.07835530132898
RDMCR,6664.547621342791,52387.69861896805,6664.547621342791,4110052,3.0,-24.6800696946,-53.07835530132898
RDI,32057.56648636116,190866.61920329978,-4149.103055169569,4110052,3.0,-24.6800696946,-53.07835530132898
RGRLAI,26650.026378140883,258964.7186636471,26383.74105931299,4110052,3.0,-24.6800696946,-53.07835530132898
RML,352230.1780498771,631850.6656117123,-352230.1780498771,4110052,3.0,-24.6800696946,-53.07835530132898
RMO,419457.9784124855,1277348.6314485965,-419457.9784124855,4110052,3.0,-24.6800696946,-53.07835530132898
RMR,155225.8612188125,450651.80392482487,-155225.8612188125,4110052,3.0,-24.6800696946,-53.07835530132898
RMS,255356.8282783026,641050.814172488,-255356.8282783026,4110052,3.0,-24.6800696946,-53.07835530132898
RRI,40461.8883673114,174976.6833632171,40461.8883673114,4110052,3.0,-24.6800696946,-53.07835530132898
SLATB,0.0,0.0,0.0,4110052,3.0,-24.6800696946,-53.07835530132898
SPAN,1137729.0782361273,2209754.518667022,1137344.287088853,4110052,3.0,-24.6800696946,-53.07835530132898
TBASE,175336.12568179634,493085.34187389986,151797.01105031918,4110052,3.0,-24.6800696946,-53.07835530132898
TBASEM,67516.50439403165,192416.5723475591,28353.334474616862,4110052,3.0,-24.6800696946,-53.07835530132898
TDWI,1255424.4013500395,3499105.887013633,1179154.1971295408,4110052,3.0,-24.6800696946,-53.07835530132898
TEFFMX,32327.177460499297,86187.48263640961,-24182.442630613154,4110052,3.0,-24.6800696946,-53.07835530132898
TSUM1,527499.9181790934,1263581.3508915394,174598.18778983247,4110052,3.0,-24.6800696946,-53.07835530132898
TSUM2,1169373.7198723247,2397740.3097885186,1138374.0271855714,4110052,3.0,-24.6800696946,-53.07835530132898
TSUMEM,64509.749521125894,319026.180436442,33997.597157330216,4110052,3.0,-24.6800696946,-53.07835530132898
